customer_id,signup_date,acquisition_channel,region,signup_month
3771,2024-11-05,Paid Search,East,2024-11
3772,2024-01-22,Paid Search,East,2024-01
3773,2023-04-21,Paid Search,South,2023-04
3774,2024-09-05,Social,West,2024-09
3775,2023-01-17,Paid Search,North,2023-01
3776,2023-07-01,Organic,West,2023-07
3777,2024-06-19,Paid Search,West,2024-06
3778,2024-06-24,Social,East,2024-06
3779,2023-06-20,Paid Search,North,2023-06
3780,2024-02-13,Organic,West,2024-02
3781,2024-01-13,Organic,North,2024-01
3782,2023-07-07,Organic,South,2023-07
3783,2023-08-18,Paid Search,East,2023-08
3784,2023-04-29,Paid Search,North,2023-04
3785,2023-06-05,Paid Search,South,2023-06
3786,2024-11-17,Organic,South,2024-11
3787,2024-04-09,Paid Search,South,2024-04
3788,2023-04-14,Organic,West,2023-04
3789,2024-08-26,Paid Search,West,2024-08
3790,2024-11-28,Referral,East,2024-11
3791,2024-05-16,Social,East,2024-05
3792,2024-11-23,Organic,South,2024-11
3793,2024-11-12,Paid Search,East,2024-11
3794,2024-11-29,Paid Search,West,2024-11
3795,2023-06-24,Paid Search,East,2023-06
3796,2024-11-04,Paid Search,North,2024-11
3797,2024-02-25,Organic,West,2024-02
3798,2023-05-14,Organic,South,2023-05
3799,2024-01-26,Social,South,2024-01
3800,2024-05-15,Paid Search,East,2024-05
3801,2024-10-26,Organic,West,2024-10
3802,2023-02-02,Organic,South,2023-02
3803,2023-02-24,Organic,South,2023-02
3804,2024-06-02,Paid Search,West,2024-06
3805,2024-09-29,Organic,West,2024-09
3806,2023-01-12,Organic,South,2023-01
3807,2024-06-11,Organic,East,2024-06
3808,2024-12-20,Social,East,2024-12
3809,2024-07-08,Paid Search,East,2024-07
3810,2024-01-08,Paid Search,North,2024-01
3811,2024-04-28,Organic,West,2024-04
3812,2024-10-08,Organic,South,2024-10
3813,2023-08-16,Paid Search,North,2023-08
3814,2024-09-14,Referral,East,2024-09
3815,2023-11-03,Social,North,2023-11
3816,2024-04-01,Social,South,2024-04
3817,2023-06-09,Paid Search,South,2023-06
3818,2023-11-27,Referral,West,2023-11
3819,2023-08-13,Organic,East,2023-08
3820,2024-12-29,Organic,East,2024-12
3821,2024-05-18,Organic,North,2024-05
3822,2024-03-31,Referral,East,2024-03
3823,2023-02-14,Organic,North,2023-02
3824,2023-08-02,Paid Search,South,2023-08
3825,2023-02-28,Organic,South,2023-02
3826,2024-10-05,Organic,South,2024-10
3827,2024-09-07,Paid Search,South,2024-09
3828,2023-07-14,Social,South,2023-07
3829,2024-05-03,Organic,North,2024-05
3830,2023-06-06,Organic,South,2023-06
3831,2024-09-01,Paid Search,North,2024-09
3832,2023-08-14,Organic,South,2023-08
3833,2024-02-16,Paid Search,North,2024-02
3834,2023-07-24,Paid Search,North,2023-07
3835,2023-03-20,Organic,North,2023-03
3836,2023-05-04,Paid Search,East,2023-05
3837,2024-04-15,Organic,North,2024-04
3838,2023-08-06,Paid Search,North,2023-08
3839,2024-05-30,Paid Search,South,2024-05
3840,2024-08-24,Paid Search,North,2024-08
3841,2023-04-14,Social,North,2023-04
3842,2024-01-28,Organic,West,2024-01
3843,2024-09-22,Organic,East,2024-09
3844,2024-10-06,Paid Search,West,2024-10
3845,2024-08-30,Paid Search,South,2024-08
3846,2024-03-09,Social,East,2024-03
3847,2023-11-27,Paid Search,East,2023-11
3848,2023-05-23,Paid Search,West,2023-05
3849,2024-06-23,Organic,East,2024-06
3850,2023-10-05,Paid Search,West,2023-10
3851,2023-08-21,Referral,North,2023-08
3852,2024-06-12,Organic,West,2024-06
3853,2024-07-24,Paid Search,East,2024-07
3854,2023-03-31,Paid Search,East,2023-03
3855,2024-05-06,Paid Search,South,2024-05
3856,2023-07-18,Referral,South,2023-07
3857,2023-12-28,Organic,South,2023-12
3858,2024-03-16,Paid Search,South,2024-03
3859,2023-01-26,Paid Search,East,2023-01
3860,2023-01-25,Organic,South,2023-01
3861,2024-01-29,Organic,West,2024-01
3862,2024-05-21,Paid Search,North,2024-05
3863,2023-10-28,Paid Search,East,2023-10
3864,2023-12-05,Paid Search,South,2023-12
3865,2023-09-24,Organic,East,2023-09
3866,2024-04-05,Social,South,2024-04
3867,2024-11-23,Paid Search,East,2024-11
3868,2024-03-31,Organic,South,2024-03
3869,2023-12-26,Paid Search,North,2023-12
3870,2023-03-09,Paid Search,South,2023-03
3871,2024-02-16,Paid Search,West,2024-02
3872,2024-05-05,Referral,East,2024-05
3873,2023-02-18,Organic,East,2023-02
3874,2024-11-17,Organic,West,2024-11
3875,2024-07-17,Paid Search,West,2024-07
3876,2023-04-12,Paid Search,North,2023-04
3877,2023-08-04,Paid Search,East,2023-08
3878,2024-03-13,Organic,North,2024-03
3879,2024-11-30,Paid Search,East,2024-11
3880,2024-07-22,Organic,East,2024-07
3881,2024-07-12,Paid Search,North,2024-07
3882,2023-06-08,Paid Search,East,2023-06
3883,2024-05-03,Organic,East,2024-05
3884,2024-11-16,Paid Search,North,2024-11
3885,2023-08-30,Paid Search,South,2023-08
3886,2023-01-05,Paid Search,North,2023-01
3887,2024-08-18,Organic,East,2024-08
3888,2023-12-27,Organic,West,2023-12
3889,2024-04-03,Paid Search,South,2024-04
3890,2023-09-05,Organic,West,2023-09
3891,2024-07-19,Paid Search,South,2024-07
3892,2024-11-03,Paid Search,West,2024-11
3893,2024-02-26,Paid Search,South,2024-02
3894,2023-01-15,Referral,North,2023-01
3895,2024-07-26,Paid Search,South,2024-07
3896,2023-05-02,Paid Search,South,2023-05
3897,2023-10-04,Paid Search,South,2023-10
3898,2024-07-11,Paid Search,East,2024-07
3899,2024-03-28,Organic,West,2024-03
3900,2024-01-25,Paid Search,North,2024-01
3901,2023-10-21,Paid Search,West,2023-10
3902,2024-07-27,Organic,West,2024-07
3903,2024-08-20,Paid Search,North,2024-08
3904,2024-03-21,Organic,East,2024-03
3905,2023-07-29,Organic,South,2023-07
3906,2024-08-12,Paid Search,East,2024-08
3907,2024-12-14,Organic,East,2024-12
3908,2023-10-29,Paid Search,South,2023-10
3909,2023-08-11,Organic,West,2023-08
3910,2023-01-03,Paid Search,South,2023-01
3911,2024-06-01,Paid Search,North,2024-06
3912,2023-04-03,Organic,South,2023-04
3913,2024-06-03,Referral,West,2024-06
3914,2024-03-03,Social,East,2024-03
3915,2024-05-07,Organic,East,2024-05
3916,2023-08-23,Paid Search,South,2023-08
3917,2024-09-11,Paid Search,North,2024-09
3918,2023-06-10,Paid Search,West,2023-06
3919,2024-12-21,Organic,East,2024-12
3920,2023-11-27,Paid Search,South,2023-11
3921,2023-11-29,Social,North,2023-11
3922,2023-02-19,Paid Search,North,2023-02
3923,2024-06-06,Paid Search,East,2024-06
3924,2024-10-29,Paid Search,East,2024-10
3925,2024-05-06,Referral,West,2024-05
3926,2024-08-04,Organic,North,2024-08
3927,2024-11-11,Organic,West,2024-11
3928,2023-09-29,Paid Search,North,2023-09
3929,2024-08-02,Referral,North,2024-08
3930,2023-09-09,Paid Search,South,2023-09
3931,2024-07-13,Referral,East,2024-07
3932,2024-11-26,Organic,North,2024-11
3933,2024-11-29,Paid Search,West,2024-11
3934,2023-03-31,Organic,East,2023-03
3935,2024-03-21,Organic,West,2024-03
3936,2023-11-28,Paid Search,East,2023-11
3937,2023-05-19,Referral,East,2023-05
3938,2023-12-23,Paid Search,North,2023-12
3939,2024-08-23,Paid Search,South,2024-08
3940,2023-10-01,Paid Search,North,2023-10
3941,2023-01-19,Paid Search,East,2023-01
3942,2023-11-07,Organic,North,2023-11
3943,2023-06-03,Paid Search,North,2023-06
3944,2024-01-25,Organic,East,2024-01
3945,2023-09-17,Paid Search,East,2023-09
3946,2024-09-11,Social,North,2024-09
3947,2024-07-24,Organic,North,2024-07
3948,2023-05-05,Referral,North,2023-05
3949,2023-12-20,Paid Search,West,2023-12
3950,2023-09-30,Paid Search,North,2023-09
3951,2024-09-10,Paid Search,West,2024-09
3952,2023-09-02,Organic,South,2023-09
3953,2024-03-25,Referral,West,2024-03
3954,2023-09-04,Paid Search,North,2023-09
3955,2024-06-03,Paid Search,South,2024-06
3956,2023-05-21,Referral,West,2023-05
3957,2023-12-28,Paid Search,West,2023-12
3958,2023-01-08,Organic,East,2023-01
3959,2024-04-22,Organic,South,2024-04
3960,2023-12-18,Referral,East,2023-12
3961,2024-05-09,Paid Search,South,2024-05
3962,2024-08-28,Paid Search,West,2024-08
3963,2024-03-02,Organic,East,2024-03
3964,2023-02-08,Social,North,2023-02
3965,2024-08-15,Paid Search,West,2024-08
3966,2023-07-06,Paid Search,South,2023-07
3967,2024-08-18,Organic,South,2024-08
3968,2024-08-22,Social,East,2024-08
3969,2023-04-03,Referral,East,2023-04
3970,2023-03-27,Social,South,2023-03
3971,2023-02-13,Paid Search,West,2023-02
3972,2023-05-17,Paid Search,East,2023-05
3973,2024-02-25,Organic,North,2024-02
3974,2023-03-15,Referral,South,2023-03
3975,2024-07-01,Paid Search,North,2024-07
3976,2024-09-04,Paid Search,South,2024-09
3977,2024-05-26,Referral,North,2024-05
3978,2023-06-05,Paid Search,West,2023-06
3979,2023-09-12,Paid Search,South,2023-09
3980,2023-06-20,Organic,West,2023-06
3981,2024-12-28,Organic,East,2024-12
3982,2023-06-19,Organic,South,2023-06
3983,2023-11-18,Paid Search,West,2023-11
3984,2024-07-20,Organic,North,2024-07
3985,2024-03-31,Organic,West,2024-03
3986,2024-08-25,Organic,South,2024-08
3987,2024-09-04,Organic,West,2024-09
3988,2023-06-04,Paid Search,North,2023-06
3989,2023-12-15,Paid Search,North,2023-12
3990,2024-03-26,Paid Search,North,2024-03
3991,2024-10-14,Paid Search,East,2024-10
3992,2023-06-22,Organic,South,2023-06
3993,2023-01-10,Referral,North,2023-01
3994,2023-09-22,Organic,East,2023-09
3995,2024-03-13,Referral,North,2024-03
3996,2023-09-04,Paid Search,West,2023-09
3997,2024-10-28,Paid Search,South,2024-10
3998,2024-06-29,Paid Search,West,2024-06
3999,2024-05-13,Paid Search,East,2024-05
4000,2023-05-09,Paid Search,West,2023-05
4001,2024-11-02,Organic,West,2024-11
4002,2024-08-23,Social,North,2024-08
4003,2024-08-27,Paid Search,West,2024-08
4004,2023-11-23,Paid Search,North,2023-11
4005,2024-02-08,Referral,North,2024-02
4006,2024-09-20,Paid Search,South,2024-09
4007,2024-08-28,Referral,East,2024-08
4008,2024-11-05,Organic,East,2024-11
4009,2024-09-02,Social,East,2024-09
4010,2024-09-16,Paid Search,North,2024-09
4011,2023-12-25,Organic,East,2023-12
4012,2024-08-25,Organic,North,2024-08
4013,2024-12-18,Organic,South,2024-12
4014,2023-01-17,Paid Search,East,2023-01
4015,2023-10-01,Paid Search,North,2023-10
4016,2024-11-15,Organic,East,2024-11
4017,2023-04-26,Organic,East,2023-04
4018,2024-11-23,Referral,South,2024-11
4019,2023-04-01,Organic,West,2023-04
4020,2023-03-23,Organic,East,2023-03
4021,2023-11-20,Paid Search,South,2023-11
4022,2023-04-24,Organic,East,2023-04
4023,2023-02-27,Organic,East,2023-02
4024,2023-06-03,Referral,East,2023-06
4025,2024-02-08,Social,East,2024-02
4026,2024-09-19,Paid Search,West,2024-09
4027,2023-09-23,Referral,West,2023-09
4028,2023-11-11,Paid Search,East,2023-11
4029,2024-12-15,Paid Search,East,2024-12
4030,2023-02-10,Organic,South,2023-02
4031,2023-04-15,Paid Search,South,2023-04
4032,2023-07-12,Organic,North,2023-07
4033,2024-02-05,Paid Search,West,2024-02
4034,2023-10-05,Paid Search,East,2023-10
4035,2023-12-20,Organic,West,2023-12
4036,2024-08-02,Organic,South,2024-08
4037,2024-12-09,Social,West,2024-12
4038,2023-09-13,Organic,West,2023-09
4039,2024-10-12,Organic,East,2024-10
4040,2024-10-22,Paid Search,East,2024-10
4041,2023-04-09,Paid Search,South,2023-04
4042,2024-08-10,Paid Search,East,2024-08
4043,2023-10-09,Organic,South,2023-10
4044,2024-02-07,Organic,South,2024-02
4045,2023-04-19,Paid Search,North,2023-04
4046,2024-11-30,Organic,North,2024-11
4047,2023-07-18,Organic,North,2023-07
4048,2023-10-30,Paid Search,West,2023-10
4049,2023-11-23,Paid Search,North,2023-11
4050,2023-06-03,Referral,East,2023-06
4051,2024-07-05,Organic,East,2024-07
4052,2024-10-06,Referral,North,2024-10
4053,2024-02-09,Paid Search,West,2024-02
4054,2024-04-06,Social,South,2024-04
4055,2023-05-12,Paid Search,West,2023-05
4056,2023-03-25,Paid Search,West,2023-03
4057,2024-02-03,Social,South,2024-02
4058,2024-09-19,Paid Search,South,2024-09
4059,2023-04-19,Organic,South,2023-04
4060,2023-08-09,Paid Search,East,2023-08
4061,2024-07-06,Organic,South,2024-07
4062,2024-01-03,Social,South,2024-01
4063,2023-05-27,Paid Search,West,2023-05
4064,2023-04-22,Organic,West,2023-04
4065,2024-09-06,Paid Search,North,2024-09
4066,2024-07-11,Organic,West,2024-07
4067,2024-05-08,Paid Search,South,2024-05
4068,2024-05-19,Paid Search,East,2024-05
4069,2024-04-19,Paid Search,West,2024-04
4070,2023-09-28,Paid Search,West,2023-09
4071,2024-02-25,Social,South,2024-02
4072,2024-12-07,Paid Search,West,2024-12
4073,2024-01-02,Paid Search,West,2024-01
4074,2023-10-07,Paid Search,South,2023-10
4075,2023-10-10,Paid Search,West,2023-10
4076,2023-02-09,Organic,East,2023-02
4077,2023-07-08,Social,North,2023-07
4078,2023-06-13,Paid Search,West,2023-06
4079,2024-06-19,Referral,East,2024-06
4080,2024-06-19,Organic,West,2024-06
4081,2023-01-04,Paid Search,North,2023-01
4082,2023-10-17,Organic,South,2023-10
4083,2024-03-08,Organic,North,2024-03
4084,2024-04-15,Organic,West,2024-04
4085,2023-06-30,Referral,North,2023-06
4086,2023-09-05,Paid Search,North,2023-09
4087,2024-09-19,Social,South,2024-09
4088,2023-10-06,Referral,West,2023-10
4089,2024-08-03,Organic,North,2024-08
4090,2023-09-11,Organic,North,2023-09
4091,2023-06-30,Paid Search,South,2023-06
4092,2024-11-11,Social,East,2024-11
4093,2024-05-23,Organic,West,2024-05
4094,2024-11-30,Paid Search,East,2024-11
4095,2024-07-19,Paid Search,East,2024-07
4096,2023-11-22,Organic,South,2023-11
4097,2023-12-23,Paid Search,South,2023-12
4098,2024-10-11,Paid Search,West,2024-10
4099,2024-11-10,Organic,East,2024-11
4100,2024-01-26,Paid Search,North,2024-01
4101,2024-09-06,Paid Search,East,2024-09
4102,2023-03-26,Paid Search,South,2023-03
4103,2023-11-13,Paid Search,North,2023-11
4104,2023-07-31,Organic,North,2023-07
4105,2024-05-29,Organic,South,2024-05
4106,2024-01-19,Paid Search,North,2024-01
4107,2024-11-21,Paid Search,East,2024-11
4108,2023-12-08,Organic,South,2023-12
4109,2023-02-07,Paid Search,West,2023-02
4110,2024-05-25,Paid Search,South,2024-05
4111,2024-02-24,Paid Search,West,2024-02
4112,2023-06-18,Referral,West,2023-06
4113,2023-12-09,Referral,South,2023-12
4114,2023-11-02,Referral,South,2023-11
4115,2024-06-25,Organic,West,2024-06
4116,2024-12-02,Organic,West,2024-12
4117,2024-06-20,Organic,North,2024-06
4118,2023-04-22,Organic,South,2023-04
4119,2024-02-15,Paid Search,South,2024-02
4120,2023-07-25,Organic,North,2023-07
4121,2023-07-04,Referral,South,2023-07
4122,2024-01-17,Organic,North,2024-01
4123,2024-05-10,Paid Search,North,2024-05
4124,2024-01-14,Paid Search,South,2024-01
4125,2023-02-16,Organic,East,2023-02
4126,2024-07-04,Organic,West,2024-07
4127,2024-06-11,Referral,South,2024-06
4128,2024-05-18,Paid Search,East,2024-05
4129,2023-01-22,Referral,North,2023-01
4130,2023-08-01,Organic,East,2023-08
4131,2023-11-06,Referral,South,2023-11
4132,2024-10-22,Organic,South,2024-10
4133,2023-09-29,Organic,East,2023-09
4134,2024-07-24,Organic,South,2024-07
4135,2023-07-21,Organic,West,2023-07
4136,2023-02-01,Social,East,2023-02
4137,2024-03-18,Paid Search,North,2024-03
4138,2023-06-11,Paid Search,East,2023-06
4139,2023-09-11,Social,East,2023-09
4140,2024-06-04,Organic,East,2024-06
4141,2024-10-12,Organic,East,2024-10
4142,2024-04-24,Organic,North,2024-04
4143,2023-01-10,Paid Search,North,2023-01
4144,2024-12-26,Referral,North,2024-12
4145,2024-05-19,Organic,East,2024-05
4146,2024-07-13,Paid Search,West,2024-07
4147,2024-03-11,Paid Search,West,2024-03
4148,2023-04-21,Referral,North,2023-04
4149,2023-06-02,Paid Search,West,2023-06
4150,2024-09-26,Referral,West,2024-09
4151,2023-04-12,Paid Search,West,2023-04
4152,2023-07-10,Organic,West,2023-07
4153,2024-12-29,Social,West,2024-12
4154,2024-07-16,Organic,South,2024-07
4155,2023-03-22,Paid Search,North,2023-03
4156,2024-05-03,Organic,East,2024-05
4157,2023-03-29,Paid Search,West,2023-03
4158,2023-07-13,Paid Search,South,2023-07
4159,2023-04-14,Social,East,2023-04
4160,2023-04-06,Referral,South,2023-04
4161,2024-02-27,Organic,West,2024-02
4162,2023-07-17,Paid Search,West,2023-07
4163,2023-01-01,Paid Search,West,2023-01
4164,2024-02-11,Paid Search,West,2024-02
4165,2024-01-13,Organic,East,2024-01
4166,2023-06-16,Referral,East,2023-06
4167,2024-05-23,Organic,South,2024-05
4168,2024-09-29,Referral,North,2024-09
4169,2023-11-09,Paid Search,West,2023-11
4170,2024-08-15,Paid Search,South,2024-08
4171,2024-02-22,Paid Search,South,2024-02
4172,2024-11-11,Paid Search,South,2024-11
4173,2024-04-21,Paid Search,West,2024-04
4174,2023-03-14,Social,West,2023-03
4175,2023-05-21,Paid Search,South,2023-05
4176,2024-08-04,Social,West,2024-08
4177,2023-09-19,Paid Search,South,2023-09
4178,2023-12-06,Social,East,2023-12
4179,2023-11-04,Organic,West,2023-11
4180,2023-09-02,Social,East,2023-09
4181,2024-05-29,Paid Search,North,2024-05
4182,2023-12-03,Organic,West,2023-12
4183,2024-07-28,Social,North,2024-07
4184,2024-07-14,Paid Search,South,2024-07
4185,2023-03-17,Paid Search,West,2023-03
4186,2023-06-24,Paid Search,West,2023-06
4187,2023-04-19,Social,West,2023-04
4188,2023-07-02,Organic,North,2023-07
4189,2023-07-11,Organic,North,2023-07
4190,2023-03-06,Paid Search,South,2023-03
4191,2024-04-18,Paid Search,East,2024-04
4192,2023-04-10,Referral,East,2023-04
4193,2024-06-27,Paid Search,North,2024-06
4194,2023-05-08,Organic,West,2023-05
4195,2024-03-27,Social,East,2024-03
4196,2024-01-04,Paid Search,East,2024-01
4197,2023-02-12,Organic,North,2023-02
4198,2024-02-23,Paid Search,South,2024-02
4199,2024-05-02,Organic,North,2024-05
4200,2023-03-19,Paid Search,North,2023-03
4201,2023-09-27,Organic,West,2023-09
4202,2024-11-04,Paid Search,North,2024-11
4203,2024-12-01,Organic,West,2024-12
4204,2024-12-28,Organic,South,2024-12
4205,2023-11-11,Paid Search,West,2023-11
4206,2023-06-17,Organic,South,2023-06
4207,2023-12-05,Paid Search,South,2023-12
4208,2023-07-12,Organic,South,2023-07
4209,2024-03-28,Paid Search,North,2024-03
4210,2023-10-10,Organic,West,2023-10
4211,2023-12-02,Paid Search,East,2023-12
4212,2024-01-25,Paid Search,North,2024-01
4213,2024-06-08,Paid Search,South,2024-06
4214,2023-08-28,Organic,East,2023-08
4215,2024-04-27,Paid Search,North,2024-04
4216,2024-10-20,Referral,East,2024-10
4217,2024-12-16,Referral,South,2024-12
4218,2024-08-14,Paid Search,East,2024-08
4219,2024-07-08,Organic,East,2024-07
4220,2024-04-02,Paid Search,South,2024-04
4221,2023-03-30,Paid Search,East,2023-03
4222,2024-10-21,Organic,North,2024-10
4223,2023-04-05,Organic,East,2023-04
4224,2024-03-27,Organic,West,2024-03
4225,2024-03-03,Paid Search,North,2024-03
4226,2023-05-31,Paid Search,East,2023-05
4227,2024-05-28,Paid Search,West,2024-05
4228,2024-01-11,Organic,West,2024-01
4229,2023-01-22,Organic,West,2023-01
4230,2023-11-09,Organic,East,2023-11
4231,2024-06-02,Paid Search,South,2024-06
4232,2023-07-25,Paid Search,West,2023-07
4233,2024-01-10,Paid Search,South,2024-01
4234,2024-03-26,Paid Search,North,2024-03
4235,2024-09-17,Paid Search,South,2024-09
4236,2024-08-17,Referral,South,2024-08
4237,2023-06-28,Referral,South,2023-06
4238,2023-07-29,Organic,South,2023-07
4239,2024-05-14,Organic,South,2024-05
4240,2024-04-08,Paid Search,North,2024-04
4241,2023-05-04,Referral,North,2023-05
4242,2023-04-23,Paid Search,South,2023-04
4243,2023-01-12,Social,South,2023-01
4244,2023-05-06,Organic,West,2023-05
4245,2024-07-18,Paid Search,North,2024-07
4246,2023-11-27,Social,East,2023-11
4247,2023-10-10,Paid Search,North,2023-10
4248,2023-05-20,Organic,East,2023-05
4249,2024-02-05,Organic,West,2024-02
4250,2023-04-07,Paid Search,South,2023-04
4251,2024-05-31,Paid Search,West,2024-05
4252,2024-07-22,Organic,South,2024-07
4253,2023-03-10,Organic,North,2023-03
4254,2023-04-28,Paid Search,South,2023-04
4255,2023-02-28,Social,East,2023-02
4256,2023-02-02,Paid Search,East,2023-02
4257,2023-11-14,Paid Search,West,2023-11
4258,2023-02-19,Paid Search,North,2023-02
4259,2024-05-03,Paid Search,East,2024-05
4260,2023-01-19,Paid Search,West,2023-01
4261,2024-12-26,Social,North,2024-12
4262,2023-07-16,Paid Search,North,2023-07
4263,2024-03-25,Paid Search,West,2024-03
4264,2024-07-12,Paid Search,East,2024-07
4265,2024-11-09,Organic,East,2024-11
4266,2024-03-27,Referral,West,2024-03
4267,2023-10-16,Paid Search,East,2023-10
4268,2023-05-21,Paid Search,West,2023-05
4269,2023-03-25,Paid Search,East,2023-03
4270,2024-11-24,Paid Search,East,2024-11
4271,2024-01-26,Paid Search,West,2024-01
4272,2024-08-13,Paid Search,West,2024-08
4273,2023-08-03,Paid Search,East,2023-08
4274,2024-06-09,Organic,West,2024-06
4275,2023-08-03,Paid Search,East,2023-08
4276,2024-02-07,Social,South,2024-02
4277,2023-05-08,Social,North,2023-05
4278,2024-04-21,Organic,North,2024-04
4279,2024-02-08,Paid Search,East,2024-02
4280,2023-01-29,Paid Search,North,2023-01
4281,2023-12-04,Paid Search,East,2023-12
4282,2024-12-14,Organic,West,2024-12
4283,2023-12-27,Organic,South,2023-12
4284,2024-07-22,Referral,North,2024-07
4285,2024-01-27,Social,North,2024-01
4286,2023-08-06,Paid Search,West,2023-08
4287,2024-07-27,Organic,South,2024-07
4288,2024-10-30,Paid Search,South,2024-10
4289,2023-07-21,Paid Search,South,2023-07
4290,2023-01-17,Paid Search,West,2023-01
4291,2023-11-18,Paid Search,North,2023-11
4292,2024-06-01,Referral,North,2024-06
4293,2024-07-23,Paid Search,South,2024-07
4294,2023-11-21,Organic,West,2023-11
4295,2024-02-16,Organic,West,2024-02
4296,2023-11-14,Organic,West,2023-11
4297,2024-11-11,Paid Search,South,2024-11
4298,2023-03-23,Referral,West,2023-03
4299,2024-04-18,Organic,South,2024-04
4300,2024-04-12,Paid Search,South,2024-04
4301,2024-02-29,Paid Search,South,2024-02
4302,2024-12-31,Organic,East,2024-12
4303,2024-11-19,Referral,South,2024-11
4304,2023-07-23,Organic,West,2023-07
4305,2024-08-05,Referral,East,2024-08
4306,2024-01-22,Organic,North,2024-01
4307,2023-04-08,Paid Search,North,2023-04
4308,2023-12-11,Paid Search,West,2023-12
4309,2023-07-27,Paid Search,West,2023-07
4310,2024-05-28,Organic,West,2024-05
4311,2024-09-27,Referral,West,2024-09
4312,2024-08-08,Paid Search,East,2024-08
4313,2023-06-15,Organic,West,2023-06
4314,2023-01-22,Paid Search,South,2023-01
4315,2023-06-03,Paid Search,North,2023-06
4316,2024-03-14,Paid Search,West,2024-03
4317,2023-10-22,Paid Search,South,2023-10
4318,2023-08-07,Paid Search,West,2023-08
4319,2024-10-30,Paid Search,South,2024-10
4320,2024-05-09,Paid Search,East,2024-05
4321,2023-08-18,Paid Search,North,2023-08
4322,2023-01-20,Organic,North,2023-01
4323,2024-07-06,Paid Search,East,2024-07
4324,2023-05-28,Social,South,2023-05
4325,2023-04-18,Paid Search,West,2023-04
4326,2024-02-07,Paid Search,South,2024-02
4327,2024-08-18,Paid Search,North,2024-08
4328,2024-04-27,Paid Search,East,2024-04
4329,2024-01-02,Referral,East,2024-01
4330,2024-02-18,Paid Search,South,2024-02
4331,2023-11-05,Social,South,2023-11
4332,2023-05-14,Referral,East,2023-05
4333,2024-12-19,Organic,North,2024-12
4334,2023-10-10,Organic,West,2023-10
4335,2023-03-14,Organic,West,2023-03
4336,2024-04-25,Paid Search,South,2024-04
4337,2023-12-18,Organic,East,2023-12
4338,2024-07-13,Paid Search,East,2024-07
4339,2023-11-22,Paid Search,East,2023-11
4340,2024-03-18,Organic,North,2024-03
4341,2023-04-10,Organic,South,2023-04
4342,2023-02-28,Referral,South,2023-02
4343,2024-05-22,Paid Search,South,2024-05
4344,2023-09-15,Referral,North,2023-09
4345,2024-02-17,Paid Search,South,2024-02
4346,2024-03-27,Paid Search,West,2024-03
4347,2023-03-06,Paid Search,South,2023-03
4348,2024-08-17,Paid Search,South,2024-08
4349,2023-06-03,Paid Search,South,2023-06
4350,2023-09-23,Organic,North,2023-09
4351,2023-03-20,Referral,West,2023-03
4352,2023-11-11,Paid Search,West,2023-11
4353,2024-10-23,Organic,East,2024-10
4354,2024-07-13,Referral,East,2024-07
4355,2023-09-05,Organic,West,2023-09
4356,2024-09-01,Organic,South,2024-09
4357,2024-02-18,Paid Search,South,2024-02
4358,2023-01-25,Referral,South,2023-01
4359,2023-10-11,Organic,North,2023-10
4360,2024-03-24,Paid Search,South,2024-03
4361,2023-10-28,Paid Search,North,2023-10
4362,2023-03-09,Referral,West,2023-03
4363,2023-01-07,Paid Search,South,2023-01
4364,2023-05-17,Social,South,2023-05
4365,2023-06-13,Paid Search,East,2023-06
4366,2023-03-24,Referral,West,2023-03
4367,2024-10-11,Paid Search,South,2024-10
4368,2024-02-24,Organic,North,2024-02
4369,2023-03-14,Referral,West,2023-03
4370,2023-08-25,Paid Search,East,2023-08
4371,2023-02-15,Organic,West,2023-02
4372,2024-09-09,Paid Search,North,2024-09
4373,2023-09-19,Paid Search,East,2023-09
4374,2023-06-25,Paid Search,North,2023-06
4375,2023-06-15,Organic,West,2023-06
4376,2024-10-18,Paid Search,East,2024-10
4377,2024-01-05,Paid Search,North,2024-01
4378,2023-02-23,Paid Search,West,2023-02
4379,2024-11-20,Organic,North,2024-11
4380,2024-02-23,Organic,South,2024-02
4381,2024-05-21,Paid Search,West,2024-05
4382,2023-12-07,Paid Search,East,2023-12
4383,2023-05-07,Social,East,2023-05
4384,2024-02-13,Paid Search,South,2024-02
4385,2024-01-02,Referral,North,2024-01
4386,2023-09-28,Referral,North,2023-09
4387,2024-10-05,Referral,East,2024-10
4388,2024-08-27,Paid Search,North,2024-08
4389,2024-01-14,Referral,West,2024-01
4390,2023-03-14,Referral,West,2023-03
4391,2023-09-05,Organic,East,2023-09
4392,2023-02-12,Paid Search,West,2023-02
4393,2024-01-12,Paid Search,East,2024-01
4394,2023-02-10,Paid Search,North,2023-02
4395,2023-06-19,Organic,North,2023-06
4396,2023-07-31,Organic,North,2023-07
4397,2024-05-07,Paid Search,South,2024-05
4398,2024-11-10,Organic,East,2024-11
4399,2023-02-08,Paid Search,West,2023-02
4400,2024-01-04,Organic,North,2024-01
4401,2023-05-31,Social,South,2023-05
4402,2023-04-21,Paid Search,West,2023-04
4403,2024-04-24,Paid Search,West,2024-04
4404,2024-03-11,Paid Search,West,2024-03
4405,2023-02-16,Organic,North,2023-02
4406,2024-07-28,Organic,West,2024-07
4407,2024-01-01,Social,East,2024-01
4408,2023-03-10,Paid Search,South,2023-03
