order_id,customer_id,order_date,service_type,order_value,refund_flag,order_month,is_refunded
58172,4986,2024-12-12,Standard,69.26,0,2024-12,False
58173,1151,2023-07-28,Express,160.52,0,2023-07,False
58174,4913,2024-04-24,Premium,56.67,0,2024-04,False
58175,4991,2024-09-08,Standard,42.96,0,2024-09,False
58176,722,2024-01-13,Express,224.5,0,2024-01,False
58177,4657,2024-05-23,Express,115.22,0,2024-05,False
58178,3386,2023-08-19,Standard,43.81,0,2023-08,False
58179,2375,2023-08-08,Standard,53.08,0,2023-08,False
58180,1748,2024-08-18,Standard,45.39,0,2024-08,False
58181,3167,2023-07-29,Express,177.73,0,2023-07,False
58182,4241,2024-10-16,Standard,50.15,0,2024-10,False
58183,169,2023-10-22,Standard,55.06,0,2023-10,False
58184,2693,2024-07-05,Standard,36.1,0,2024-07,False
58185,3266,2024-01-25,Premium,121.73,0,2024-01,False
58186,126,2024-11-07,Standard,53.63,0,2024-11,False
58187,4471,2024-04-27,Express,147.04,0,2024-04,False
58188,4779,2024-03-10,Standard,57.07,0,2024-03,False
58189,3087,2023-12-29,Standard,62.77,0,2023-12,False
58190,607,2024-08-06,Standard,59.52,0,2024-08,False
58191,4687,2024-12-29,Standard,38.69,0,2024-12,False
58192,4032,2024-11-20,Standard,57.95,0,2024-11,False
58193,144,2024-11-03,Premium,103.78,0,2024-11,False
58194,2911,2024-03-06,Premium,85.51,0,2024-03,False
58195,592,2024-10-17,Standard,47.35,0,2024-10,False
58196,719,2024-03-14,Express,147.86,0,2024-03,False
58197,968,2023-08-25,Standard,41.62,0,2023-08,False
58198,2022,2023-09-16,Standard,40.87,0,2023-09,False
58199,4407,2024-06-20,Standard,62.84,0,2024-06,False
58200,154,2024-02-25,Standard,87.45,0,2024-02,False
58201,3460,2023-05-10,Standard,59.75,1,2023-05,True
58202,4832,2023-12-30,Standard,42.7,0,2023-12,False
58203,3224,2023-11-22,Premium,67.07,0,2023-11,False
58204,4094,2023-07-10,Premium,81.88,0,2023-07,False
58205,4538,2023-12-18,Standard,48.96,0,2023-12,False
58206,3581,2023-11-11,Standard,46.19,0,2023-11,False
58207,3312,2023-02-28,Standard,58.4,0,2023-02,False
58208,88,2024-03-14,Standard,37.14,0,2024-03,False
58209,2614,2023-10-13,Premium,117.46,0,2023-10,False
58210,2392,2024-08-30,Standard,63.68,0,2024-08,False
58211,2633,2024-11-02,Express,129.38,0,2024-11,False
58212,2207,2023-08-06,Standard,49.55,0,2023-08,False
58213,4560,2024-02-04,Premium,86.78,0,2024-02,False
58214,4471,2024-04-13,Standard,49.65,0,2024-04,False
58215,651,2024-04-14,Standard,38.04,0,2024-04,False
58216,2686,2023-11-29,Premium,98.49,0,2023-11,False
58217,4806,2024-06-04,Standard,47.84,1,2024-06,True
58218,3008,2023-11-21,Express,138.08,0,2023-11,False
58219,4015,2023-07-11,Premium,67.03,0,2023-07,False
58220,1901,2024-04-20,Express,194.56,0,2024-04,False
58221,1924,2023-02-18,Premium,75.68,0,2023-02,False
58222,1635,2024-02-11,Express,149.95,0,2024-02,False
58223,108,2023-12-13,Standard,54.13,0,2023-12,False
58224,4650,2023-06-18,Express,140.78,0,2023-06,False
58225,1778,2023-07-15,Premium,152.94,0,2023-07,False
58226,1871,2023-06-26,Standard,64.85,0,2023-06,False
58227,3818,2024-06-12,Standard,34.9,0,2024-06,False
58228,2656,2023-04-30,Express,115.78,0,2023-04,False
58229,1849,2024-04-11,Premium,77.36,0,2024-04,False
58230,4442,2023-09-15,Standard,58.26,0,2023-09,False
58231,4145,2023-03-07,Premium,106.75,0,2023-03,False
58232,4890,2023-03-25,Standard,42.84,0,2023-03,False
58233,3223,2024-10-11,Standard,50.5,0,2024-10,False
58234,3463,2023-03-17,Premium,80.1,0,2023-03,False
58235,1627,2023-11-24,Express,127.41,0,2023-11,False
58236,518,2023-05-16,Standard,44.0,0,2023-05,False
58237,547,2023-10-24,Standard,38.71,0,2023-10,False
58238,3249,2024-12-31,Standard,40.79,0,2024-12,False
58239,584,2023-12-06,Premium,60.21,0,2023-12,False
58240,4560,2023-12-19,Standard,75.08,0,2023-12,False
58241,3524,2024-07-03,Premium,78.62,0,2024-07,False
58242,1142,2023-12-12,Premium,64.15,0,2023-12,False
58243,1416,2024-01-07,Premium,118.06,0,2024-01,False
58244,3560,2023-03-09,Standard,26.46,0,2023-03,False
58245,4141,2024-10-24,Premium,92.86,0,2024-10,False
58246,4225,2024-11-28,Premium,83.61,0,2024-11,False
58247,3023,2023-12-04,Express,122.45,0,2023-12,False
58248,788,2023-12-08,Premium,82.1,0,2023-12,False
58249,4107,2023-04-24,Standard,53.21,0,2023-04,False
58250,3967,2023-09-02,Premium,75.86,1,2023-09,True
58251,4205,2024-04-17,Standard,44.71,0,2024-04,False
58252,798,2023-04-23,Premium,96.43,0,2023-04,False
58253,3435,2024-07-05,Standard,60.57,0,2024-07,False
58254,4810,2023-08-11,Standard,52.71,0,2023-08,False
58255,1289,2023-06-22,Standard,55.12,0,2023-06,False
58256,3589,2024-01-20,Standard,34.48,0,2024-01,False
58257,1302,2024-12-20,Premium,87.27,0,2024-12,False
58258,1543,2024-03-17,Standard,43.89,0,2024-03,False
58259,2472,2023-06-21,Standard,36.78,0,2023-06,False
58260,4506,2024-05-22,Express,221.1,0,2024-05,False
58261,196,2024-02-23,Premium,109.67,0,2024-02,False
58262,4950,2023-07-11,Express,146.95,0,2023-07,False
58263,3873,2024-01-07,Standard,76.36,0,2024-01,False
58264,1835,2024-07-18,Express,103.96,1,2024-07,True
58265,1805,2024-10-18,Standard,56.25,0,2024-10,False
58266,2460,2023-08-25,Standard,51.26,0,2023-08,False
58267,4405,2024-02-01,Premium,79.72,0,2024-02,False
58268,88,2024-08-03,Standard,34.43,0,2024-08,False
58269,2762,2023-03-16,Standard,39.34,0,2023-03,False
58270,293,2024-09-02,Standard,47.21,0,2024-09,False
58271,598,2023-12-02,Standard,54.09,0,2023-12,False
58272,3464,2024-04-12,Standard,46.69,0,2024-04,False
58273,1186,2023-02-20,Standard,48.33,0,2023-02,False
58274,214,2024-09-10,Standard,70.7,0,2024-09,False
58275,826,2023-09-12,Standard,47.35,0,2023-09,False
58276,1048,2024-12-27,Standard,71.77,0,2024-12,False
58277,3863,2023-10-23,Express,136.01,0,2023-10,False
58278,3142,2024-01-26,Premium,118.37,0,2024-01,False
58279,3691,2024-12-23,Premium,100.98,0,2024-12,False
58280,1886,2023-08-24,Standard,63.6,0,2023-08,False
58281,583,2024-09-23,Standard,60.31,0,2024-09,False
58282,4032,2024-02-24,Standard,60.66,0,2024-02,False
58283,715,2024-07-05,Standard,40.79,0,2024-07,False
58284,1953,2023-05-26,Premium,78.31,0,2023-05,False
58285,1318,2024-12-12,Premium,67.51,0,2024-12,False
58286,1504,2024-09-14,Premium,98.89,0,2024-09,False
58287,3024,2023-08-22,Standard,43.15,0,2023-08,False
58288,827,2023-06-08,Standard,39.93,0,2023-06,False
58289,2272,2024-05-01,Standard,49.23,0,2024-05,False
58290,3210,2024-12-21,Premium,81.41,0,2024-12,False
58291,4374,2024-08-22,Standard,54.5,0,2024-08,False
58292,1892,2024-09-05,Standard,49.47,0,2024-09,False
58293,1601,2024-06-22,Standard,63.22,0,2024-06,False
58294,1876,2023-03-31,Standard,50.37,1,2023-03,True
58295,2529,2023-05-31,Premium,84.56,0,2023-05,False
58296,1575,2024-04-05,Standard,36.34,0,2024-04,False
58297,1263,2023-01-19,Premium,97.92,0,2023-01,False
58298,1912,2024-01-11,Standard,46.75,0,2024-01,False
58299,3900,2024-01-26,Standard,50.65,0,2024-01,False
58300,1273,2023-08-01,Standard,51.78,0,2023-08,False
58301,4252,2024-01-02,Standard,49.15,0,2024-01,False
58302,1444,2023-04-02,Standard,56.16,0,2023-04,False
58303,3031,2024-01-03,Premium,83.87,0,2024-01,False
58304,4862,2024-12-03,Standard,41.48,0,2024-12,False
58305,4779,2024-09-13,Standard,59.39,1,2024-09,True
58306,2214,2023-08-19,Premium,93.0,0,2023-08,False
58307,352,2023-06-02,Express,186.26,0,2023-06,False
58308,4540,2023-08-03,Express,271.28,0,2023-08,False
58309,658,2024-06-08,Standard,49.16,0,2024-06,False
58310,4642,2023-09-07,Express,243.66,0,2023-09,False
58311,3676,2024-11-29,Express,151.9,0,2024-11,False
58312,4694,2024-03-12,Premium,114.61,0,2024-03,False
58313,3341,2023-05-08,Premium,69.72,0,2023-05,False
58314,4979,2024-07-03,Standard,33.29,0,2024-07,False
58315,2379,2023-05-23,Standard,56.73,0,2023-05,False
58316,1658,2023-12-02,Standard,44.57,0,2023-12,False
58317,2008,2023-10-26,Standard,64.59,0,2023-10,False
58318,1782,2024-01-10,Express,162.89,0,2024-01,False
58319,2041,2023-04-25,Standard,51.1,0,2023-04,False
58320,4452,2023-02-01,Standard,51.12,1,2023-02,True
58321,2977,2024-08-07,Express,162.29,0,2024-08,False
58322,3643,2024-07-19,Standard,63.66,0,2024-07,False
58323,1456,2023-10-07,Premium,72.49,0,2023-10,False
58324,4952,2024-05-27,Standard,41.16,0,2024-05,False
58325,1424,2024-07-28,Premium,71.46,0,2024-07,False
58326,804,2023-10-15,Standard,34.32,0,2023-10,False
58327,3902,2024-11-21,Standard,40.59,0,2024-11,False
58328,4223,2023-05-18,Premium,110.27,0,2023-05,False
58329,2011,2024-01-01,Standard,33.61,0,2024-01,False
58330,2723,2024-06-16,Standard,63.69,0,2024-06,False
58331,2106,2023-01-15,Premium,100.64,0,2023-01,False
58332,1492,2024-03-04,Standard,65.17,0,2024-03,False
58333,4081,2024-07-17,Premium,83.29,0,2024-07,False
58334,3803,2024-05-30,Premium,92.27,0,2024-05,False
58335,2472,2024-12-23,Standard,51.89,1,2024-12,True
58336,2322,2023-01-28,Standard,49.27,0,2023-01,False
58337,913,2023-08-06,Express,152.38,1,2023-08,True
58338,3204,2024-09-23,Premium,116.39,0,2024-09,False
58339,4643,2023-06-25,Standard,46.05,0,2023-06,False
58340,3602,2023-12-31,Standard,35.38,0,2023-12,False
58341,2554,2024-09-13,Premium,80.51,0,2024-09,False
58342,196,2024-06-22,Premium,64.77,0,2024-06,False
58343,4674,2024-09-06,Premium,106.41,0,2024-09,False
58344,1549,2024-06-15,Standard,59.37,0,2024-06,False
58345,1512,2023-06-08,Premium,89.14,0,2023-06,False
58346,2393,2024-01-31,Express,129.83,0,2024-01,False
58347,2187,2024-12-29,Standard,63.78,0,2024-12,False
58348,4823,2024-04-18,Express,112.8,0,2024-04,False
58349,831,2024-09-30,Standard,42.2,0,2024-09,False
58350,3459,2023-02-18,Standard,75.37,0,2023-02,False
58351,549,2024-09-02,Premium,105.89,0,2024-09,False
58352,1402,2024-09-22,Premium,80.67,0,2024-09,False
58353,3621,2024-02-28,Standard,44.48,0,2024-02,False
58354,4029,2023-04-13,Premium,102.8,0,2023-04,False
58355,2390,2023-10-31,Express,96.27,0,2023-10,False
58356,3961,2024-01-13,Standard,50.24,0,2024-01,False
58357,4699,2024-08-26,Express,107.7,0,2024-08,False
58358,4700,2023-03-31,Standard,40.72,0,2023-03,False
58359,1735,2023-05-29,Standard,61.21,0,2023-05,False
58360,1569,2024-10-08,Standard,43.56,0,2024-10,False
58361,3647,2023-10-15,Standard,39.1,0,2023-10,False
58362,3281,2024-08-04,Premium,64.18,0,2024-08,False
58363,2006,2024-11-27,Standard,45.14,0,2024-11,False
58364,1157,2023-10-05,Standard,51.6,0,2023-10,False
58365,3115,2024-02-23,Standard,52.07,0,2024-02,False
58366,2194,2023-05-11,Premium,100.27,1,2023-05,True
58367,685,2023-05-30,Standard,62.98,0,2023-05,False
58368,3212,2023-03-21,Standard,56.57,0,2023-03,False
58369,3491,2024-10-21,Standard,46.42,0,2024-10,False
58370,1854,2023-05-21,Premium,62.11,0,2023-05,False
58371,4184,2023-02-08,Standard,57.98,1,2023-02,True
58372,386,2024-03-26,Standard,63.71,0,2024-03,False
58373,2512,2023-02-20,Standard,50.56,0,2023-02,False
58374,4796,2023-07-11,Standard,29.4,0,2023-07,False
58375,959,2024-06-02,Standard,42.84,0,2024-06,False
58376,867,2023-11-21,Standard,66.95,0,2023-11,False
58377,1933,2023-08-21,Standard,40.46,0,2023-08,False
58378,1353,2023-07-04,Express,156.11,0,2023-07,False
58379,1114,2023-11-01,Standard,62.09,0,2023-11,False
58380,4771,2023-04-22,Premium,88.97,0,2023-04,False
58381,1750,2023-06-22,Standard,41.01,0,2023-06,False
58382,312,2023-06-21,Express,189.57,0,2023-06,False
58383,4527,2024-01-29,Standard,50.09,0,2024-01,False
58384,2286,2024-12-22,Standard,53.82,0,2024-12,False
58385,3695,2024-09-19,Premium,87.66,0,2024-09,False
58386,1873,2023-04-11,Premium,71.35,0,2023-04,False
58387,4700,2024-10-08,Standard,94.53,1,2024-10,True
58388,1455,2024-02-21,Standard,52.3,0,2024-02,False
58389,3329,2024-04-12,Standard,33.28,0,2024-04,False
58390,4143,2023-01-21,Express,104.83,1,2023-01,True
58391,1204,2023-02-16,Premium,77.59,0,2023-02,False
58392,4014,2024-03-08,Express,143.18,0,2024-03,False
58393,3970,2023-10-29,Standard,49.5,0,2023-10,False
58394,4830,2023-03-03,Standard,37.7,0,2023-03,False
58395,4637,2023-04-22,Standard,35.54,0,2023-04,False
58396,1988,2024-09-19,Premium,72.39,0,2024-09,False
58397,2968,2024-06-11,Standard,69.91,0,2024-06,False
58398,4652,2023-07-05,Express,117.34,0,2023-07,False
58399,26,2024-04-20,Standard,41.25,0,2024-04,False
58400,3157,2023-04-14,Standard,51.2,0,2023-04,False
58401,1081,2024-08-30,Standard,69.11,0,2024-08,False
58402,3709,2024-09-03,Premium,104.44,0,2024-09,False
58403,3991,2024-08-19,Express,132.07,0,2024-08,False
58404,3574,2024-01-20,Premium,91.06,0,2024-01,False
58405,4985,2023-12-16,Standard,44.77,0,2023-12,False
58406,2444,2024-05-27,Standard,46.3,0,2024-05,False
58407,2825,2024-02-04,Standard,68.81,0,2024-02,False
58408,2084,2023-08-25,Express,168.1,0,2023-08,False
58409,4880,2023-11-10,Express,134.17,0,2023-11,False
58410,4637,2024-07-11,Premium,90.94,0,2024-07,False
58411,4936,2023-06-08,Premium,76.62,0,2023-06,False
58412,4926,2024-04-13,Express,174.89,0,2024-04,False
58413,4507,2024-08-20,Standard,37.45,0,2024-08,False
58414,4678,2024-05-09,Standard,41.96,0,2024-05,False
58415,620,2023-03-20,Express,112.65,0,2023-03,False
58416,874,2023-08-20,Premium,84.3,0,2023-08,False
58417,4452,2023-04-11,Standard,49.57,0,2023-04,False
58418,3649,2024-12-22,Standard,50.45,0,2024-12,False
58419,4402,2023-07-09,Standard,45.47,0,2023-07,False
58420,3865,2024-03-16,Express,140.57,0,2024-03,False
58421,710,2024-05-08,Premium,85.68,0,2024-05,False
58422,4608,2023-11-29,Express,121.88,0,2023-11,False
58423,3869,2024-08-19,Standard,46.57,0,2024-08,False
58424,2873,2023-08-25,Standard,46.06,0,2023-08,False
58425,2683,2024-04-13,Standard,46.39,0,2024-04,False
58426,2886,2023-08-10,Premium,92.2,0,2023-08,False
58427,1999,2023-11-22,Standard,28.14,0,2023-11,False
58428,4024,2023-01-30,Premium,104.74,0,2023-01,False
58429,4571,2023-02-01,Premium,90.04,0,2023-02,False
58430,1274,2024-07-13,Express,133.11,0,2024-07,False
58431,193,2023-12-27,Standard,37.16,0,2023-12,False
58432,1018,2023-01-14,Standard,56.14,0,2023-01,False
58433,3805,2024-07-09,Premium,88.54,0,2024-07,False
58434,4371,2024-12-09,Standard,65.47,1,2024-12,True
58435,1772,2024-04-13,Standard,26.96,0,2024-04,False
58436,775,2023-10-29,Premium,55.65,0,2023-10,False
58437,4320,2023-07-31,Premium,71.55,0,2023-07,False
58438,1076,2024-12-09,Standard,35.87,0,2024-12,False
58439,1224,2023-07-09,Standard,32.95,0,2023-07,False
58440,484,2023-08-30,Standard,62.37,0,2023-08,False
58441,4578,2024-12-13,Standard,41.43,0,2024-12,False
58442,1641,2024-04-11,Premium,88.45,0,2024-04,False
58443,867,2024-04-22,Express,81.13,0,2024-04,False
58444,4790,2024-06-24,Express,202.11,0,2024-06,False
58445,1694,2024-03-12,Premium,69.08,0,2024-03,False
58446,3750,2023-12-30,Premium,90.85,0,2023-12,False
58447,1167,2023-03-15,Express,104.08,1,2023-03,True
58448,3649,2024-08-19,Standard,27.1,0,2024-08,False
58449,1173,2023-11-11,Premium,85.25,0,2023-11,False
58450,3207,2023-01-19,Express,138.0,0,2023-01,False
58451,2249,2024-01-09,Premium,114.42,0,2024-01,False
58452,3997,2024-12-24,Premium,87.19,0,2024-12,False
58453,3665,2024-12-06,Standard,56.34,1,2024-12,True
58454,4700,2023-06-13,Standard,107.35,0,2023-06,False
58455,1920,2023-10-04,Standard,46.01,0,2023-10,False
58456,3787,2023-01-17,Standard,51.18,0,2023-01,False
58457,4854,2023-09-10,Premium,114.07,0,2023-09,False
58458,1698,2023-03-28,Standard,52.75,0,2023-03,False
58459,1469,2024-03-24,Standard,43.59,0,2024-03,False
58460,3859,2024-10-31,Standard,43.04,0,2024-10,False
58461,2270,2024-12-24,Standard,78.12,0,2024-12,False
58462,2034,2024-09-28,Express,165.89,0,2024-09,False
58463,2746,2023-11-26,Standard,54.15,0,2023-11,False
58464,4700,2023-06-13,Standard,53.1,0,2023-06,False
58465,444,2023-03-21,Premium,47.38,0,2023-03,False
58466,2371,2024-03-16,Express,142.51,0,2024-03,False
58467,569,2023-06-24,Premium,93.89,0,2023-06,False
58468,4442,2024-10-02,Premium,72.05,0,2024-10,False
58469,697,2023-03-24,Standard,63.75,0,2023-03,False
58470,467,2024-02-09,Express,127.85,0,2024-02,False
58471,4829,2024-12-18,Premium,97.23,0,2024-12,False
58472,2837,2023-12-01,Standard,45.09,0,2023-12,False
58473,4148,2024-06-08,Premium,82.21,1,2024-06,True
58474,2394,2024-06-04,Standard,62.5,0,2024-06,False
58475,2218,2023-07-29,Express,151.22,0,2023-07,False
58476,4582,2023-11-27,Express,194.51,0,2023-11,False
58477,4952,2023-05-02,Premium,87.52,0,2023-05,False
58478,3116,2023-06-14,Premium,129.48,0,2023-06,False
58479,4614,2024-01-18,Standard,51.92,0,2024-01,False
58480,4345,2023-05-27,Express,90.79,0,2023-05,False
58481,2737,2024-08-04,Standard,38.29,0,2024-08,False
58482,4723,2024-09-02,Standard,58.5,0,2024-09,False
58483,1053,2024-06-11,Premium,79.05,0,2024-06,False
58484,4450,2023-02-11,Standard,39.11,0,2023-02,False
58485,1557,2023-06-12,Premium,102.97,1,2023-06,True
58486,152,2023-11-18,Premium,105.21,0,2023-11,False
58487,3947,2023-06-10,Express,99.89,0,2023-06,False
58488,4673,2023-10-31,Standard,56.9,0,2023-10,False
58489,1085,2023-10-13,Standard,37.28,0,2023-10,False
58490,2690,2024-03-14,Premium,82.39,0,2024-03,False
58491,3761,2023-12-08,Premium,64.02,0,2023-12,False
58492,1670,2023-03-18,Standard,70.66,0,2023-03,False
58493,746,2024-04-30,Standard,32.4,0,2024-04,False
58494,2006,2023-10-08,Standard,49.93,1,2023-10,True
58495,2327,2024-03-30,Standard,44.22,0,2024-03,False
58496,3726,2023-05-27,Express,165.72,0,2023-05,False
58497,998,2023-09-09,Premium,64.03,0,2023-09,False
58498,4091,2024-07-17,Standard,62.48,0,2024-07,False
58499,2538,2024-01-12,Standard,56.95,0,2024-01,False
58500,4544,2023-12-31,Standard,41.32,0,2023-12,False
58501,2851,2023-07-01,Premium,59.16,0,2023-07,False
58502,2278,2023-01-18,Standard,49.31,0,2023-01,False
58503,1450,2024-09-25,Express,113.21,0,2024-09,False
58504,547,2023-03-29,Standard,46.28,0,2023-03,False
58505,1895,2024-12-02,Standard,65.82,0,2024-12,False
58506,2106,2024-01-06,Standard,43.64,0,2024-01,False
58507,2860,2023-11-19,Standard,58.2,0,2023-11,False
58508,4328,2024-03-28,Standard,39.01,1,2024-03,True
58509,2362,2024-08-08,Express,91.65,0,2024-08,False
58510,1578,2024-12-11,Standard,52.24,0,2024-12,False
58511,4392,2024-03-06,Standard,35.87,0,2024-03,False
58512,3684,2023-10-07,Standard,40.49,0,2023-10,False
58513,1543,2023-05-31,Express,179.93,0,2023-05,False
58514,842,2023-06-01,Premium,59.57,0,2023-06,False
58515,1475,2024-06-26,Standard,40.35,0,2024-06,False
58516,642,2024-07-21,Standard,33.49,0,2024-07,False
58517,4541,2023-05-26,Standard,69.16,0,2023-05,False
58518,3083,2024-02-06,Premium,81.79,0,2024-02,False
58519,4350,2023-11-25,Standard,27.98,0,2023-11,False
58520,4119,2023-02-05,Standard,47.53,0,2023-02,False
58521,780,2024-10-23,Standard,25.34,0,2024-10,False
58522,2259,2023-03-20,Standard,72.47,0,2023-03,False
58523,4869,2023-03-28,Standard,56.64,0,2023-03,False
58524,1183,2023-07-26,Standard,44.04,1,2023-07,True
58525,258,2023-11-08,Standard,42.7,0,2023-11,False
58526,1757,2023-08-23,Standard,45.73,0,2023-08,False
58527,2578,2024-07-23,Standard,33.64,0,2024-07,False
58528,292,2024-02-12,Standard,42.07,0,2024-02,False
58529,2173,2024-12-18,Premium,95.86,0,2024-12,False
58530,1277,2023-05-23,Premium,94.87,0,2023-05,False
58531,1065,2024-07-14,Standard,44.76,0,2024-07,False
58532,1328,2023-03-07,Premium,124.58,0,2023-03,False
58533,545,2024-01-07,Express,115.75,0,2024-01,False
58534,400,2023-12-04,Premium,53.84,0,2023-12,False
58535,2992,2023-05-30,Standard,50.44,1,2023-05,True
58536,4759,2024-02-01,Express,117.6,0,2024-02,False
58537,4032,2024-12-11,Standard,91.44,0,2024-12,False
58538,4196,2024-10-02,Premium,101.02,0,2024-10,False
58539,3691,2023-05-10,Premium,60.02,0,2023-05,False
58540,4796,2023-03-28,Standard,55.85,0,2023-03,False
58541,4772,2024-03-10,Premium,67.23,0,2024-03,False
58542,3902,2023-08-09,Premium,65.07,0,2023-08,False
58543,3587,2024-04-29,Standard,55.02,0,2024-04,False
58544,1536,2023-08-14,Standard,38.54,0,2023-08,False
58545,475,2023-04-19,Express,170.2,0,2023-04,False
58546,486,2024-06-23,Standard,56.89,0,2024-06,False
58547,3695,2024-06-14,Standard,57.73,0,2024-06,False
58548,143,2023-09-07,Standard,59.47,0,2023-09,False
58549,4099,2024-07-11,Standard,46.58,0,2024-07,False
58550,1867,2023-04-29,Standard,26.65,0,2023-04,False
58551,967,2024-05-30,Standard,36.84,0,2024-05,False
58552,2078,2024-05-20,Standard,47.52,0,2024-05,False
58553,3523,2024-03-04,Standard,61.81,1,2024-03,True
58554,1391,2023-09-28,Standard,42.33,0,2023-09,False
58555,874,2023-08-09,Standard,69.08,0,2023-08,False
58556,3704,2023-03-09,Standard,48.65,0,2023-03,False
58557,4429,2023-03-10,Express,190.75,0,2023-03,False
58558,2946,2023-08-17,Standard,63.52,0,2023-08,False
58559,2640,2023-07-24,Express,93.7,0,2023-07,False
58560,3790,2023-03-17,Standard,45.29,0,2023-03,False
58561,3676,2024-11-25,Standard,47.63,0,2024-11,False
58562,34,2023-04-06,Express,163.52,0,2023-04,False
58563,1428,2024-06-27,Express,167.42,0,2024-06,False
58564,4685,2023-03-07,Premium,107.5,0,2023-03,False
58565,4810,2024-05-15,Standard,42.62,0,2024-05,False
58566,2578,2024-06-20,Standard,59.63,0,2024-06,False
58567,2821,2024-04-12,Standard,62.55,0,2024-04,False
58568,4,2024-12-07,Express,106.36,0,2024-12,False
58569,3375,2024-08-04,Premium,56.49,0,2024-08,False
58570,1067,2024-07-11,Standard,33.76,0,2024-07,False
58571,664,2023-12-11,Standard,42.06,0,2023-12,False
58572,1533,2023-04-02,Premium,77.15,0,2023-04,False
58573,3341,2023-09-17,Standard,57.77,0,2023-09,False
58574,2223,2023-08-10,Express,110.41,0,2023-08,False
58575,1775,2024-11-17,Standard,44.88,0,2024-11,False
58576,3649,2023-07-19,Standard,67.79,0,2023-07,False
58577,4083,2023-07-10,Standard,36.04,0,2023-07,False
58578,4376,2023-10-29,Express,127.73,0,2023-10,False
58579,2268,2024-01-05,Standard,37.54,0,2024-01,False
58580,3595,2024-01-23,Standard,33.28,0,2024-01,False
58581,4452,2023-02-26,Premium,108.39,1,2023-02,True
58582,4570,2023-06-22,Standard,53.12,0,2023-06,False
58583,2497,2023-08-29,Standard,40.73,0,2023-08,False
58584,1812,2023-02-08,Express,110.5,0,2023-02,False
58585,4530,2023-05-16,Standard,63.49,0,2023-05,False
58586,1313,2024-04-11,Premium,66.79,0,2024-04,False
58587,3992,2024-07-11,Standard,71.02,0,2024-07,False
58588,4569,2023-11-16,Express,143.8,0,2023-11,False
58589,3715,2023-11-04,Standard,72.28,0,2023-11,False
58590,3408,2024-04-18,Premium,71.61,0,2024-04,False
58591,261,2024-12-22,Standard,32.6,0,2024-12,False
58592,1021,2024-01-09,Standard,40.84,1,2024-01,True
58593,3348,2023-01-29,Premium,118.33,0,2023-01,False
58594,3936,2023-02-20,Premium,130.57,0,2023-02,False
58595,333,2023-01-14,Premium,83.15,0,2023-01,False
58596,94,2023-08-29,Express,149.24,0,2023-08,False
58597,1566,2024-06-06,Standard,58.81,0,2024-06,False
58598,3246,2023-07-03,Premium,80.75,0,2023-07,False
58599,2585,2023-02-19,Standard,40.49,0,2023-02,False
58600,46,2024-12-13,Premium,82.1,0,2024-12,False
58601,770,2024-02-27,Standard,55.55,0,2024-02,False
58602,3774,2023-08-19,Express,113.04,0,2023-08,False
58603,1505,2024-07-30,Premium,80.51,0,2024-07,False
58604,607,2023-02-03,Standard,54.16,0,2023-02,False
58605,262,2024-06-25,Premium,101.62,0,2024-06,False
58606,4283,2023-10-04,Standard,62.86,0,2023-10,False
58607,2402,2024-12-15,Standard,29.44,0,2024-12,False
58608,2547,2024-05-29,Premium,143.56,0,2024-05,False
58609,321,2024-06-27,Standard,49.17,0,2024-06,False
58610,2485,2023-07-04,Standard,61.57,0,2023-07,False
58611,3249,2024-12-08,Express,162.68,0,2024-12,False
58612,637,2024-02-11,Express,103.21,0,2024-02,False
58613,4540,2023-02-19,Standard,53.17,0,2023-02,False
58614,3929,2024-04-28,Premium,86.51,0,2024-04,False
58615,4016,2024-05-19,Premium,100.38,0,2024-05,False
58616,2700,2024-05-20,Premium,105.08,0,2024-05,False
58617,1684,2024-10-16,Standard,54.67,0,2024-10,False
58618,3219,2024-03-09,Standard,51.81,0,2024-03,False
58619,1137,2023-12-27,Standard,58.48,0,2023-12,False
58620,698,2023-06-18,Premium,110.11,0,2023-06,False
58621,2710,2024-07-12,Standard,48.72,0,2024-07,False
58622,2440,2024-02-26,Express,119.12,0,2024-02,False
58623,762,2024-06-01,Express,157.17,0,2024-06,False
58624,2672,2024-07-31,Premium,89.23,0,2024-07,False
58625,2751,2023-04-04,Express,153.11,1,2023-04,True
58626,4388,2024-03-03,Standard,58.73,0,2024-03,False
58627,3816,2024-06-14,Standard,63.65,0,2024-06,False
58628,1090,2023-10-13,Premium,71.39,0,2023-10,False
58629,4105,2023-04-23,Express,136.28,0,2023-04,False
58630,4855,2024-12-29,Standard,63.71,0,2024-12,False
58631,3588,2023-04-22,Standard,58.35,0,2023-04,False
58632,3947,2023-04-19,Standard,44.22,0,2023-04,False
58633,1343,2024-03-13,Express,123.78,0,2024-03,False
58634,4963,2023-10-12,Standard,65.19,0,2023-10,False
58635,891,2023-01-10,Premium,94.16,0,2023-01,False
58636,3766,2024-08-17,Express,158.78,0,2024-08,False
58637,2019,2023-12-18,Standard,47.82,0,2023-12,False
58638,1819,2023-02-27,Standard,40.58,0,2023-02,False
58639,1444,2024-07-23,Standard,45.65,0,2024-07,False
58640,2249,2023-05-22,Premium,85.4,0,2023-05,False
58641,3966,2023-08-17,Express,124.1,0,2023-08,False
