order_id,variable_cost,delivery_cost,support_cost,total_cost
45827,96.52,11.69,1.36,109.57
45828,28.02,20.79,20.84,69.65
45829,134.3,19.65,32.08,186.03000000000003
45830,87.6,20.15,4.69,112.44
45831,81.43,26.05,33.72,141.2
45832,20.07,20.09,16.3,56.459999999999994
45833,103.82,13.05,1.25,118.11999999999999
45834,22.67,19.17,14.19,56.03
45835,38.57,21.26,4.09,63.92
45836,21.87,12.44,8.34,42.650000000000006
45837,17.93,20.22,30.84,68.99
45838,40.37,13.54,1.65,55.559999999999995
45839,44.56,17.47,16.28,78.31
45840,12.5,11.64,14.27,38.41
45841,29.78,10.63,3.85,44.260000000000005
45842,28.07,21.18,50.98,100.22999999999999
45843,42.9,8.85,4.88,56.63
45844,21.41,25.97,4.17,51.55
45845,27.93,9.7,32.73,70.35999999999999
45846,32.55,8.33,7.62,48.49999999999999
45847,73.43,12.58,10.75,96.76
45848,50.83,22.54,13.69,87.06
45849,11.85,20.79,2.11,34.75
45850,41.85,10.11,3.43,55.39
45851,59.99,9.67,10.4,80.06
45852,49.98,10.81,9.61,70.4
45853,35.06,15.18,6.85,57.09
45854,81.51,14.51,3.89,99.91000000000001
45855,23.11,21.77,30.66,75.53999999999999
45856,28.67,9.15,17.56,55.379999999999995
45857,44.99,16.91,5.53,67.43
45858,22.54,24.22,45.15,91.91
45859,14.02,20.32,33.1,67.44
45860,24.02,13.45,7.66,45.129999999999995
45861,18.64,12.69,9.78,41.11
45862,14.07,26.64,22.0,62.71
45863,59.29,9.46,1.62,70.37
45864,33.56,22.16,0.81,56.53
45865,27.6,11.19,0.85,39.64
45866,20.48,15.84,3.58,39.9
45867,38.86,8.66,10.54,58.059999999999995
45868,30.76,24.74,127.26,182.76
45869,20.82,21.74,5.02,47.58
45870,12.01,20.81,4.04,36.86
45871,25.34,13.21,34.6,73.15
45872,19.11,22.89,7.09,49.09
45873,11.11,13.8,7.41,32.32
45874,18.7,11.69,27.63,58.019999999999996
45875,18.03,23.77,6.17,47.97
45876,22.04,16.65,5.95,44.64
45877,10.01,10.49,8.12,28.619999999999997
45878,12.87,13.23,7.74,33.84
45879,17.41,19.35,20.52,57.28
45880,100.8,24.26,5.83,130.89000000000001
45881,14.73,25.33,10.02,50.08
45882,21.42,7.74,2.55,31.710000000000004
45883,92.29,20.36,18.66,131.31
45884,82.19,9.05,2.37,93.61
45885,18.29,22.67,7.5,48.46
45886,39.06,15.92,2.76,57.74
45887,179.35,13.78,4.46,197.59
45888,30.69,16.36,19.47,66.52
45889,17.34,27.55,0.86,45.75
45890,16.87,17.38,7.06,41.31
45891,18.37,12.1,7.16,37.629999999999995
45892,13.63,12.85,31.51,57.99
45893,24.98,20.21,1.08,46.269999999999996
45894,7.86,25.07,9.46,42.39
45895,43.2,17.13,3.02,63.35
45896,26.48,11.38,15.82,53.68
45897,46.31,17.22,3.25,66.78
45898,24.79,8.56,2.64,35.99
45899,94.23,19.3,1.03,114.56
45900,20.91,16.47,7.03,44.41
45901,59.45,21.76,3.74,84.95
45902,14.69,12.07,5.0,31.759999999999998
45903,68.96,18.24,8.12,95.32
45904,71.89,17.83,1.47,91.19
45905,24.73,18.7,10.02,53.45
45906,31.69,18.79,6.32,56.800000000000004
45907,28.63,16.45,16.27,61.349999999999994
45908,68.84,22.95,3.43,95.22000000000001
45909,15.09,10.58,4.0,29.67
45910,136.24,19.95,2.11,158.3
45911,21.87,15.23,15.62,52.72
45912,17.4,14.67,25.72,57.79
45913,39.54,11.31,22.87,73.72
45914,18.31,12.99,67.03,98.33
45915,43.88,24.73,18.66,87.27
45916,52.32,12.28,9.53,74.13
45917,23.55,16.29,4.58,44.42
45918,29.62,7.05,35.24,71.91
45919,13.91,17.26,4.48,35.650000000000006
45920,17.38,13.69,22.86,53.93
45921,29.52,14.52,12.35,56.39
45922,35.34,14.76,31.18,81.28
45923,36.72,11.08,3.6,51.4
45924,50.15,9.2,48.96,108.31
45925,19.79,13.25,10.11,43.15
45926,74.33,23.57,3.61,101.51
45927,51.51,15.49,16.9,83.9
45928,15.96,19.62,61.96,97.53999999999999
45929,26.24,22.36,14.68,63.279999999999994
45930,31.62,15.44,1.45,48.510000000000005
45931,27.23,19.99,13.01,60.23
45932,87.51,22.71,2.77,112.99
45933,77.63,19.06,3.49,100.17999999999999
45934,20.07,13.21,13.74,47.02
45935,20.13,18.87,5.52,44.519999999999996
45936,58.96,10.77,8.51,78.24000000000001
45937,19.33,23.59,10.58,53.5
45938,114.58,24.89,2.82,142.29
45939,25.95,17.74,5.0,48.69
45940,42.83,29.72,3.5,76.05
45941,112.15,14.06,3.31,129.52
45942,24.18,16.51,13.28,53.97
45943,48.39,14.7,6.82,69.91
45944,18.76,24.07,7.64,50.47
45945,11.15,21.72,10.99,43.86
45946,21.89,21.19,2.91,45.989999999999995
45947,30.09,20.82,19.15,70.06
45948,15.82,28.96,22.45,67.23
45949,25.4,13.29,4.19,42.879999999999995
45950,42.42,20.29,3.83,66.54
45951,51.84,20.69,6.07,78.6
45952,33.08,12.54,4.02,49.64
45953,32.64,19.07,9.47,61.18
45954,49.88,15.02,1.33,66.23
45955,96.65,10.39,11.2,118.24000000000001
45956,26.8,25.09,7.54,59.43
45957,31.04,17.1,16.85,64.99000000000001
45958,25.33,6.46,29.74,61.53
45959,44.15,14.3,4.34,62.790000000000006
45960,30.96,26.05,11.49,68.5
45961,15.15,11.59,0.38,27.12
45962,34.96,11.44,7.33,53.73
45963,71.59,22.13,10.36,104.08
45964,19.53,21.67,1.26,42.46
45965,23.64,21.78,33.05,78.47
45966,26.01,16.03,16.96,59.00000000000001
45967,91.87,14.67,9.41,115.95
45968,24.02,11.22,6.16,41.400000000000006
45969,13.34,16.4,3.51,33.25
45970,17.52,27.2,2.13,46.85
45971,19.49,18.57,17.39,55.45
45972,108.25,18.59,47.32,174.16
45973,27.58,31.55,1.5,60.629999999999995
45974,40.64,13.97,0.94,55.55
45975,32.5,19.8,6.84,59.14
45976,34.94,15.6,14.0,64.53999999999999
45977,20.55,10.05,16.28,46.88
45978,106.72,16.97,21.34,145.03
45979,15.61,26.2,48.12,89.93
45980,26.97,17.82,4.05,48.839999999999996
45981,16.93,9.54,5.63,32.1
45982,31.46,15.13,2.53,49.120000000000005
45983,32.52,12.64,11.32,56.480000000000004
45984,21.11,9.78,9.91,40.8
45985,24.28,13.35,7.85,45.480000000000004
45986,40.17,12.51,96.12,148.8
45987,15.4,15.49,9.56,40.45
45988,23.17,17.9,1.4,42.47
45989,98.52,19.64,36.93,155.09
45990,19.52,18.61,8.82,46.949999999999996
45991,20.68,19.98,3.47,44.129999999999995
45992,50.46,25.1,11.9,87.46000000000001
45993,99.93,9.42,3.17,112.52000000000001
45994,20.02,19.96,44.39,84.37
45995,17.42,22.22,4.88,44.52
45996,49.37,11.9,44.16,105.42999999999999
45997,17.76,28.36,15.15,61.27
45998,64.17,21.77,5.99,91.92999999999999
45999,16.51,9.63,14.6,40.74
46000,22.75,18.02,4.78,45.55
46001,16.14,23.71,32.5,72.35
46002,17.83,12.01,9.6,39.44
46003,70.22,15.65,3.74,89.61
46004,74.23,18.63,26.63,119.49
46005,50.98,14.33,4.47,69.78
46006,96.12,11.67,6.65,114.44000000000001
46007,23.47,13.96,4.73,42.16
46008,33.15,11.88,1.28,46.31
46009,46.25,9.14,12.93,68.32
46010,22.74,10.66,8.01,41.41
46011,56.51,14.18,3.08,73.77
46012,40.4,15.13,10.58,66.11
46013,91.05,13.92,4.97,109.94
46014,30.14,19.51,4.57,54.220000000000006
46015,12.73,22.99,6.03,41.75
46016,18.73,15.47,1.43,35.63
46017,75.85,7.25,17.03,100.13
46018,109.77,13.72,2.03,125.52
46019,25.49,8.69,66.41,100.59
46020,82.09,25.56,7.21,114.86
46021,56.92,12.35,11.1,80.36999999999999
46022,27.5,17.79,20.8,66.09
46023,106.48,16.66,8.87,132.01
46024,72.06,18.77,3.97,94.8
46025,46.74,17.86,15.2,79.8
46026,22.77,9.52,2.83,35.12
46027,88.21,11.81,4.91,104.92999999999999
46028,87.96,10.6,2.06,100.61999999999999
46029,42.54,14.46,5.08,62.08
46030,62.98,11.04,2.91,76.92999999999999
46031,24.94,12.12,5.64,42.7
46032,16.86,22.37,4.07,43.300000000000004
46033,44.68,20.47,1.76,66.91000000000001
46034,152.71,11.54,3.34,167.59
46035,26.83,18.6,13.81,59.24
46036,14.21,14.53,35.72,64.46000000000001
46037,38.52,22.32,3.84,64.68
46038,114.39,14.12,8.51,137.01999999999998
46039,34.44,20.25,5.62,60.309999999999995
46040,29.2,15.42,9.35,53.97
46041,24.67,10.68,1.49,36.84
46042,13.67,13.52,2.74,29.93
46043,21.92,18.35,7.82,48.09
46044,79.39,22.69,8.12,110.2
46045,30.35,15.53,2.42,48.300000000000004
46046,24.41,12.65,5.59,42.650000000000006
46047,41.96,27.13,5.54,74.63000000000001
46048,11.74,16.22,9.06,37.02
46049,20.77,26.24,9.19,56.199999999999996
46050,10.79,22.53,17.28,50.6
46051,13.21,16.9,17.33,47.44
46052,88.49,8.96,13.44,110.88999999999999
46053,53.36,11.22,1.84,66.42
46054,19.82,16.1,46.63,82.55000000000001
46055,16.92,17.46,3.26,37.64
46056,22.49,11.54,36.18,70.21000000000001
46057,31.78,12.69,2.57,47.04
46058,67.74,26.19,30.07,124.0
46059,20.46,14.13,24.68,59.27
46060,70.12,21.61,4.01,95.74000000000001
46061,23.46,22.6,15.77,61.83
46062,24.67,24.31,10.26,59.24
46063,80.95,27.48,6.86,115.29
46064,25.21,12.73,3.15,41.089999999999996
46065,119.14,15.08,6.27,140.49
46066,27.0,24.01,85.53,136.54000000000002
46067,27.8,28.71,4.16,60.67
46068,21.14,12.46,16.41,50.010000000000005
46069,29.54,14.4,36.86,80.8
46070,25.71,17.9,14.23,57.84
46071,103.72,17.32,9.94,130.98
46072,65.49,9.46,2.63,77.57999999999998
46073,29.21,12.68,13.76,55.65
46074,32.76,7.38,1.77,41.910000000000004
46075,17.87,12.52,5.7,36.09
46076,21.43,23.98,1.04,46.449999999999996
46077,22.69,19.68,77.67,120.04
46078,49.35,12.52,0.68,62.550000000000004
46079,102.71,20.14,0.89,123.74
46080,41.23,12.3,37.68,91.21000000000001
46081,23.87,9.31,18.7,51.879999999999995
46082,66.09,11.02,4.7,81.81
46083,85.12,11.87,3.56,100.55000000000001
46084,66.68,12.97,19.7,99.35000000000001
46085,43.75,17.78,8.14,69.67
46086,82.09,19.22,2.82,104.13
46087,49.09,23.7,5.02,77.81
46088,13.16,7.57,103.64,124.37
46089,30.04,15.28,4.41,49.730000000000004
46090,58.52,12.37,25.93,96.82
46091,33.24,18.88,14.79,66.91
46092,73.47,10.54,7.8,91.80999999999999
46093,56.88,9.86,2.87,69.61000000000001
46094,32.09,22.35,2.46,56.900000000000006
46095,20.21,12.57,2.62,35.4
46096,25.61,10.71,3.36,39.68
46097,54.37,20.51,3.85,78.72999999999999
46098,55.92,10.47,3.33,69.72
46099,58.18,13.65,8.11,79.94
46100,25.52,13.48,28.06,67.06
46101,18.05,8.62,4.1,30.770000000000003
46102,26.95,15.61,8.93,51.49
46103,102.17,14.0,1.64,117.81
46104,21.75,17.94,7.86,47.55
46105,75.62,19.96,6.36,101.94000000000001
46106,49.28,21.93,5.62,76.83000000000001
46107,34.17,15.09,12.62,61.88
46108,21.69,14.71,31.75,68.15
46109,29.8,14.45,3.74,47.99
46110,17.69,7.29,4.33,29.310000000000002
46111,29.67,24.18,6.1,59.95
46112,95.98,14.11,7.75,117.84
46113,29.14,12.76,0.93,42.83
46114,71.94,13.91,3.56,89.41
46115,21.25,22.9,4.99,49.14
46116,22.15,12.71,6.79,41.65
46117,109.12,14.85,7.04,131.01
46118,24.61,9.78,40.26,74.65
46119,18.58,12.13,8.94,39.65
46120,28.2,11.66,6.53,46.39
46121,72.81,16.26,13.04,102.11000000000001
46122,13.15,21.12,49.47,83.74000000000001
46123,70.64,9.91,11.19,91.74
46124,39.95,16.97,6.42,63.34
46125,15.73,8.28,28.08,52.089999999999996
46126,29.15,26.18,4.29,59.62
46127,32.75,9.63,9.67,52.050000000000004
46128,24.15,18.71,4.81,47.67
46129,27.88,12.31,4.82,45.01
46130,27.74,8.11,1.02,36.87
46131,16.61,19.67,23.21,59.49
46132,42.46,22.04,17.42,81.92
46133,25.53,13.61,16.36,55.5
46134,112.38,24.52,7.14,144.04
46135,30.34,15.16,70.87,116.37
46136,49.85,12.94,8.24,71.03
46137,36.62,12.89,9.3,58.81
46138,52.82,20.79,3.88,77.49
46139,71.34,10.47,1.04,82.85000000000001
46140,26.17,14.89,9.75,50.81
46141,35.27,17.46,4.15,56.88
46142,28.8,23.25,3.38,55.43
46143,51.3,26.31,2.0,79.61
46144,17.46,14.36,5.53,37.35
46145,18.46,17.71,4.4,40.57
46146,108.65,23.43,12.2,144.28
46147,26.71,11.08,16.12,53.91
46148,25.0,9.64,82.89,117.53
46149,70.15,17.64,20.03,107.82000000000001
46150,19.45,27.0,3.49,49.940000000000005
46151,26.08,9.02,6.21,41.309999999999995
46152,25.44,22.33,15.37,63.13999999999999
46153,31.6,9.42,16.75,57.77
46154,15.47,21.68,7.52,44.67
46155,22.69,12.89,1.86,37.44
46156,30.04,22.05,6.2,58.290000000000006
46157,15.29,10.77,16.58,42.64
46158,55.47,29.93,5.3,90.7
46159,35.0,12.5,33.16,80.66
46160,58.36,14.32,31.55,104.23
46161,23.51,18.21,17.18,58.9
46162,92.71,27.54,7.45,127.7
46163,33.51,29.6,13.33,76.44
46164,43.74,25.4,17.74,86.88
46165,19.84,18.62,6.28,44.74
46166,26.55,12.57,22.96,62.080000000000005
46167,55.58,12.96,15.96,84.5
46168,37.69,24.19,2.72,64.6
46169,20.18,11.19,10.15,41.519999999999996
46170,19.66,18.22,51.43,89.31
46171,19.42,14.65,2.83,36.9
46172,47.51,21.56,28.42,97.49
46173,13.27,15.54,9.83,38.64
46174,30.85,7.75,30.07,68.67
46175,46.25,21.48,25.48,93.21000000000001
46176,16.68,14.89,4.21,35.78
46177,15.08,26.9,5.96,47.94
46178,23.17,22.33,14.69,60.19
46179,47.11,14.53,1.72,63.36
46180,20.8,17.44,22.83,61.07
46181,68.38,17.78,6.51,92.67
46182,89.97,13.52,1.91,105.39999999999999
46183,56.28,26.26,6.99,89.53
46184,45.31,16.58,5.01,66.9
46185,123.01,6.65,3.39,133.04999999999998
46186,54.95,18.43,4.73,78.11
46187,23.65,15.16,12.88,51.690000000000005
46188,31.94,18.97,5.3,56.209999999999994
46189,90.7,20.43,29.75,140.88
46190,94.51,9.09,6.23,109.83000000000001
46191,28.15,20.18,29.55,77.88
46192,15.22,11.92,4.2,31.34
46193,22.49,18.34,4.9,45.73
46194,175.78,16.4,25.04,217.22
46195,24.08,12.11,1.93,38.12
46196,88.08,12.85,2.91,103.83999999999999
46197,39.96,8.69,2.21,50.86
46198,31.21,14.96,36.44,82.61
46199,62.23,11.73,2.08,76.03999999999999
46200,87.09,19.04,49.75,155.88
46201,66.0,28.52,11.72,106.24
46202,79.23,21.6,2.13,102.96000000000001
46203,24.12,6.18,14.82,45.120000000000005
46204,55.68,16.47,3.76,75.91000000000001
46205,48.98,12.33,9.04,70.35
46206,21.95,10.3,7.8,40.05
46207,27.48,11.57,16.37,55.42
46208,61.55,20.02,4.23,85.8
46209,26.75,13.99,33.43,74.17
46210,33.64,11.67,27.29,72.6
46211,74.69,22.4,15.94,113.03
46212,30.37,10.62,70.63,111.62
46213,39.06,19.94,6.79,65.79
46214,61.49,17.56,5.01,84.06
46215,56.65,12.82,11.59,81.06
46216,16.59,17.69,16.99,51.269999999999996
46217,22.75,8.75,19.57,51.07
46218,24.18,26.17,19.67,70.02000000000001
46219,28.58,18.44,9.28,56.3
46220,20.87,17.17,2.33,40.370000000000005
46221,114.94,8.44,22.16,145.54
46222,17.8,18.12,5.67,41.59
46223,20.78,27.27,0.96,49.01
46224,51.32,7.61,5.75,64.68
46225,132.27,17.14,17.94,167.35000000000002
46226,23.72,22.19,7.21,53.12
46227,57.6,7.33,3.09,68.02000000000001
46228,81.0,17.51,7.16,105.67
46229,147.46,19.5,6.78,173.74
46230,113.41,20.28,61.69,195.38
46231,27.99,21.75,4.08,53.81999999999999
46232,26.26,7.36,12.5,46.120000000000005
46233,22.81,16.13,17.73,56.67
46234,17.36,12.71,39.17,69.24000000000001
46235,45.36,12.93,18.94,77.23
46236,33.69,22.76,11.59,68.04
46237,35.48,15.85,26.42,77.75
46238,106.02,23.22,5.93,135.17000000000002
46239,18.35,14.45,15.33,48.129999999999995
46240,22.43,7.45,5.98,35.86
46241,57.83,12.38,7.06,77.27
46242,18.38,15.5,9.0,42.879999999999995
46243,44.36,8.5,9.52,62.379999999999995
46244,30.62,24.96,41.54,97.12
46245,27.0,11.03,19.37,57.400000000000006
46246,30.07,14.69,3.38,48.14
46247,14.73,21.74,4.3,40.769999999999996
46248,111.97,22.43,4.31,138.71
46249,18.58,17.22,11.78,47.58
46250,39.77,15.36,5.29,60.42
46251,22.97,19.44,6.61,49.019999999999996
46252,37.8,25.2,5.21,68.21
46253,86.41,12.6,31.33,130.33999999999997
46254,69.98,10.24,9.56,89.78
46255,29.04,17.54,4.56,51.14
46256,22.55,15.78,3.41,41.739999999999995
46257,32.97,15.94,7.82,56.73
46258,35.37,12.3,7.43,55.1
46259,30.22,16.24,21.81,68.27
46260,23.06,15.92,6.52,45.5
46261,30.17,16.97,5.04,52.18
46262,22.6,15.89,6.07,44.56
46263,19.45,22.92,7.41,49.78
46264,37.52,6.44,6.47,50.43
46265,20.44,9.53,4.93,34.9
46266,55.82,14.77,9.08,79.67
46267,25.88,9.98,1.62,37.48
46268,23.55,8.93,28.24,60.72
46269,41.69,11.0,4.32,57.01
46270,65.73,19.16,11.52,96.41
46271,29.71,17.66,2.33,49.7
46272,48.91,13.2,14.58,76.69
46273,11.97,9.52,52.58,74.07
46274,67.39,12.35,7.03,86.77
46275,26.55,13.54,8.14,48.230000000000004
46276,27.68,10.69,13.71,52.08
46277,18.21,19.52,25.38,63.11
46278,17.79,24.74,8.61,51.14
46279,23.42,11.64,3.22,38.28
46280,78.62,11.24,14.74,104.6
46281,72.84,22.55,34.86,130.25
46282,19.71,12.23,0.8,32.74
46283,19.55,14.03,17.51,51.09
46284,25.7,22.37,6.09,54.16
46285,13.79,10.46,20.79,45.04
46286,54.13,20.74,32.64,107.51
46287,23.05,18.3,14.68,56.03
46288,25.27,16.35,0.65,42.27
46289,17.43,6.85,4.92,29.200000000000003
46290,15.27,16.44,2.95,34.660000000000004
46291,65.9,11.78,2.03,79.71000000000001
46292,30.92,9.55,58.54,99.00999999999999
46293,35.64,15.07,8.41,59.120000000000005
46294,50.16,11.26,11.67,73.08999999999999
46295,21.76,23.17,33.82,78.75
46296,41.82,19.81,6.29,67.92
46297,18.42,15.84,12.36,46.620000000000005
46298,22.44,23.89,1.43,47.76
46299,37.26,12.82,7.04,57.12
46300,42.07,13.43,37.66,93.16
46301,13.9,18.12,10.72,42.74
46302,89.96,18.94,7.84,116.74
46303,46.05,21.62,1.28,68.95
46304,34.94,13.13,2.27,50.34
46305,23.3,13.44,5.34,42.08
46306,45.53,20.78,28.76,95.07000000000001
46307,20.69,7.24,20.25,48.18
46308,14.78,17.07,0.3,32.15
46309,23.46,9.32,25.45,58.230000000000004
46310,15.05,18.34,2.56,35.95
46311,51.32,13.87,0.54,65.73
46312,19.6,21.02,3.12,43.74
46313,33.78,10.62,1.13,45.53
46314,22.19,10.8,4.74,37.730000000000004
46315,18.99,10.44,2.7,32.13
46316,17.7,15.08,0.61,33.39
46317,97.42,17.29,2.28,116.99000000000001
46318,17.3,14.75,23.19,55.239999999999995
46319,120.42,19.3,4.81,144.53
46320,52.89,13.77,38.32,104.97999999999999
46321,29.92,14.63,16.93,61.480000000000004
46322,97.67,9.08,4.35,111.1
46323,24.73,10.21,7.01,41.949999999999996
46324,23.83,12.34,6.02,42.19
46325,20.91,11.27,8.9,41.08
46326,91.61,16.56,12.21,120.38
46327,22.52,12.16,5.17,39.85
46328,22.64,19.44,3.63,45.71
46329,94.0,7.92,4.13,106.05
46330,26.3,11.54,6.59,44.43000000000001
46331,46.08,26.34,3.15,75.57000000000001
46332,26.06,22.32,12.49,60.87
46333,54.86,9.96,7.04,71.86
46334,59.62,23.16,14.65,97.43
46335,23.62,23.25,1.46,48.330000000000005
46336,19.18,18.47,7.35,45.0
46337,73.64,18.04,8.63,100.31
46338,31.33,8.68,4.39,44.4
46339,26.59,19.21,5.51,51.309999999999995
46340,69.72,21.59,306.13,397.44
46341,138.45,12.19,4.01,154.64999999999998
46342,20.58,9.01,2.6,32.19
46343,27.96,7.47,4.49,39.92
46344,72.24,14.23,13.05,99.52
46345,30.64,28.57,6.64,65.85
46346,28.39,12.11,2.61,43.11
46347,35.44,11.59,10.9,57.93
46348,28.23,15.25,5.57,49.050000000000004
46349,50.45,15.31,17.77,83.53
46350,22.26,13.84,243.78,279.88
46351,20.62,25.08,6.51,52.21
46352,24.66,10.88,4.14,39.68
46353,21.53,23.51,5.28,50.32000000000001
46354,122.66,10.71,7.21,140.58
46355,39.26,20.62,24.04,83.91999999999999
46356,29.04,29.49,4.28,62.81
46357,30.93,12.76,2.03,45.72
46358,19.18,12.72,18.9,50.8
46359,64.73,13.76,41.46,119.95000000000002
46360,65.42,16.19,9.75,91.36
46361,22.76,10.07,10.85,43.68
46362,77.0,10.33,22.61,109.94
46363,40.34,16.54,2.31,59.190000000000005
46364,27.08,19.69,7.53,54.3
46365,31.02,22.87,4.94,58.83
46366,18.32,29.25,7.34,54.91
46367,68.91,25.08,1.71,95.69999999999999
46368,33.77,17.55,53.4,104.72
46369,56.58,9.49,24.81,90.88
46370,25.51,9.68,19.6,54.79
46371,41.41,21.1,11.2,73.71
46372,48.99,10.78,1.36,61.13
46373,59.89,20.73,4.2,84.82000000000001
46374,35.21,9.08,5.38,49.67
46375,21.91,13.58,58.7,94.19
46376,25.48,9.68,2.63,37.79
46377,70.73,20.81,9.38,100.92
46378,27.8,11.97,8.74,48.510000000000005
46379,38.31,15.68,48.33,102.32
46380,44.9,17.61,8.91,71.42
46381,39.01,22.47,8.19,69.67
46382,11.16,22.0,1.98,35.13999999999999
46383,25.19,8.32,3.64,37.150000000000006
46384,27.38,11.0,25.46,63.839999999999996
46385,78.7,12.2,3.03,93.93
46386,78.19,27.79,4.98,110.96
46387,21.97,10.54,8.37,40.879999999999995
46388,123.02,20.75,3.76,147.52999999999997
46389,18.18,12.58,2.13,32.89
46390,117.86,17.28,3.4,138.54
46391,52.24,18.15,37.59,107.98
46392,15.1,14.32,4.92,34.34
46393,26.8,16.12,20.66,63.58
46394,19.86,18.07,9.19,47.12
46395,51.29,9.22,3.24,63.75
46396,36.14,13.68,9.89,59.71
46397,74.85,14.85,31.32,121.01999999999998
46398,30.54,12.46,12.27,55.269999999999996
46399,30.21,8.67,26.34,65.22
46400,71.06,23.95,7.01,102.02000000000001
46401,22.77,9.94,19.03,51.74
46402,16.77,18.29,7.99,43.050000000000004
46403,27.76,16.5,24.21,68.47
46404,84.5,17.33,0.86,102.69
46405,45.7,17.93,40.01,103.64
46406,25.65,10.06,13.99,49.7
46407,50.33,15.22,4.93,70.47999999999999
46408,90.23,16.26,9.57,116.06
46409,18.53,15.51,15.11,49.15
46410,25.06,12.94,1.73,39.73
46411,83.96,9.49,24.68,118.13
46412,19.0,18.47,9.5,46.97
46413,130.77,14.84,2.9,148.51000000000002
46414,19.37,18.33,7.79,45.49
46415,60.84,16.13,17.67,94.64
46416,64.34,9.89,3.16,77.39
46417,28.45,21.8,3.64,53.89
46418,80.79,18.95,25.78,125.52000000000001
46419,74.11,18.52,6.18,98.81
46420,17.01,14.24,8.45,39.7
46421,26.06,11.73,5.42,43.21
46422,85.89,17.81,18.51,122.21000000000001
46423,21.45,19.85,0.99,42.29
46424,30.25,24.38,16.03,70.66
46425,39.96,8.71,10.05,58.72
46426,16.01,11.5,1.55,29.060000000000002
46427,117.25,19.27,1.17,137.69
46428,24.03,9.79,14.65,48.47
46429,36.51,13.88,9.43,59.82
46430,72.06,14.38,21.87,108.31
46431,63.69,30.15,3.34,97.18
46432,40.94,27.27,8.5,76.71
46433,25.15,7.54,3.41,36.099999999999994
46434,77.37,11.54,12.95,101.86
46435,31.26,25.91,2.11,59.28
46436,29.28,16.09,3.73,49.1
46437,92.86,12.06,11.27,116.19
46438,26.91,9.09,9.88,45.88
46439,17.81,24.06,8.09,49.959999999999994
46440,47.11,21.99,6.2,75.3
46441,26.67,21.92,7.51,56.1
46442,25.83,19.43,24.45,69.71
46443,48.53,13.06,32.86,94.45
46444,82.37,17.79,4.34,104.5
46445,19.12,20.73,29.33,69.18
46446,75.0,23.14,36.68,134.82
46447,21.37,11.56,23.68,56.61
46448,90.98,19.95,2.21,113.14
46449,96.15,20.45,3.98,120.58000000000001
46450,122.3,16.56,15.78,154.64
46451,21.94,10.09,0.89,32.92
46452,20.23,11.79,10.55,42.56999999999999
46453,12.99,30.9,3.21,47.1
46454,116.89,23.92,13.29,154.1
46455,41.68,16.6,19.98,78.26
46456,34.69,12.45,4.42,51.56
46457,50.89,22.58,1.41,74.88
46458,103.81,6.69,3.12,113.62
46459,37.07,19.36,4.33,60.76
46460,38.47,18.84,6.25,63.56
46461,15.89,23.41,21.11,60.41
46462,55.97,17.3,5.36,78.63
46463,47.52,10.89,14.08,72.49000000000001
46464,52.15,8.2,62.23,122.57999999999998
46465,29.48,18.02,4.11,51.61
46466,50.61,17.06,10.27,77.94
46467,88.14,25.3,3.88,117.32
46468,22.55,21.31,6.14,50.0
46469,76.87,20.74,2.9,100.51
46470,70.03,12.65,6.12,88.80000000000001
46471,41.77,22.42,13.73,77.92
46472,63.38,16.43,24.48,104.29
46473,55.47,23.4,32.59,111.46000000000001
46474,16.31,17.56,17.49,51.36
46475,73.25,8.07,32.47,113.78999999999999
46476,81.69,11.22,9.28,102.19
46477,43.02,9.53,8.71,61.260000000000005
46478,39.89,13.24,11.24,64.37
46479,61.8,6.81,4.75,73.36
46480,23.16,17.13,6.49,46.78
46481,77.99,10.1,26.71,114.79999999999998
46482,16.59,19.81,6.74,43.14
46483,14.8,19.07,6.48,40.35000000000001
46484,52.41,13.89,2.32,68.61999999999999
46485,101.7,26.27,7.7,135.67
46486,12.59,20.17,12.91,45.67
46487,70.51,16.17,4.94,91.62
46488,90.15,23.3,2.88,116.33
46489,69.14,7.07,0.62,76.83000000000001
46490,50.58,19.56,2.09,72.23
46491,21.81,12.58,4.87,39.26
46492,36.07,20.23,5.06,61.36
46493,93.3,19.92,5.21,118.42999999999999
46494,32.61,11.84,10.07,54.52
46495,24.07,22.44,6.2,52.71000000000001
46496,39.41,6.71,13.11,59.23
46497,43.44,7.37,29.56,80.36999999999999
46498,96.37,15.66,1.41,113.44
46499,52.18,16.65,11.63,80.46
46500,25.01,7.48,6.47,38.96
46501,84.35,18.31,6.17,108.83
46502,19.42,21.0,37.9,78.32
46503,44.82,9.06,9.32,63.2
46504,64.73,20.11,14.39,99.23
46505,71.58,15.54,13.73,100.85000000000001
46506,29.47,17.37,2.84,49.68000000000001
46507,92.49,13.17,18.17,123.83
46508,14.45,10.06,7.45,31.959999999999997
46509,16.98,14.44,3.82,35.24
46510,21.07,14.75,4.24,40.06
46511,31.5,25.74,8.44,65.67999999999999
46512,15.12,24.46,24.85,64.43
46513,17.06,20.1,1.2,38.36
46514,22.12,13.47,21.31,56.900000000000006
46515,35.16,13.75,0.64,49.55
46516,117.9,15.92,1.52,135.34
46517,117.81,9.86,7.41,135.08
46518,40.37,14.17,59.21,113.75
46519,25.0,8.52,10.51,44.029999999999994
46520,20.37,9.89,4.05,34.31
