customer_id,acquisition_channel,lifetime_margin,lifetime_revenue,total_orders,active_months,is_churned,ltv_bucket
13835,Paid Search,95.42999999999999,969.86,10,1,1,Healthy (50–150)
13836,Paid Search,-324.86,2781.13,40,1,1,Deep Loss (<-50)
13837,Paid Search,-253.74,722.69,9,1,0,Deep Loss (<-50)
13838,Paid Search,62.57,600.11,4,8,0,Healthy (50–150)
13839,Organic,60.87,774.42,9,1,1,Healthy (50–150)
13840,Referral,73.13,607.14,8,1,1,Healthy (50–150)
13841,Paid Search,140.64,913.05,11,1,1,Healthy (50–150)
13842,Paid Search,87.71,814.24,9,4,1,Healthy (50–150)
13843,Organic,85.17,472.75,6,5,1,Healthy (50–150)
13844,Referral,17.58,614.28,8,2,1,Low (0–50)
13845,Paid Search,36.839999999999996,218.47,2,17,0,Low (0–50)
13846,Paid Search,33.9,479.44,8,12,1,Low (0–50)
13847,Paid Search,-134.99,468.97,7,2,1,Deep Loss (<-50)
13848,Paid Search,-171.03,697.3199999999999,8,4,1,Deep Loss (<-50)
13849,Organic,9.25,498.0,6,5,1,Low (0–50)
13850,Social,181.78,795.23,9,10,1,High (>150)
13851,Organic,8.370000000000001,491.66,8,4,1,Low (0–50)
13852,Social,-13.569999999999997,843.74,10,5,1,Loss (-50–0)
13853,Paid Search,-9.860000000000007,660.77,8,3,0,Loss (-50–0)
13854,Referral,203.91,1032.4,12,13,1,High (>150)
13855,Paid Search,113.24000000000001,653.8599999999999,7,4,1,Healthy (50–150)
13856,Paid Search,-1.3999999999999915,879.3399999999999,9,11,0,Loss (-50–0)
13857,Organic,57.39000000000001,228.93,4,1,1,Healthy (50–150)
13858,Paid Search,-294.12,4424.91,51,14,0,Deep Loss (<-50)
13859,Paid Search,-149.78,701.06,12,10,0,Deep Loss (<-50)
13860,Organic,46.5,467.02,6,14,0,Low (0–50)
13861,Paid Search,42.56,438.8,5,1,1,Low (0–50)
13862,Organic,-99.66000000000001,388.06,6,2,1,Deep Loss (<-50)
13863,Paid Search,-52.32000000000001,279.73,5,19,0,Deep Loss (<-50)
13864,Referral,-34.519999999999996,913.26,10,24,0,Loss (-50–0)
13865,Paid Search,-103.74000000000001,379.61,6,1,1,Deep Loss (<-50)
13866,Organic,3.830000000000001,203.34,3,4,1,Low (0–50)
13867,Paid Search,108.32,1168.82,10,1,1,Healthy (50–150)
13868,Referral,104.02000000000001,623.09,7,2,1,Healthy (50–150)
13869,Organic,-398.96,809.7,15,1,1,Deep Loss (<-50)
13870,Paid Search,-233.25,172.26,6,1,1,Deep Loss (<-50)
13871,Paid Search,-107.62,665.67,9,4,0,Deep Loss (<-50)
13872,Paid Search,-208.54000000000002,570.27,9,1,1,Deep Loss (<-50)
13873,Organic,-153.64,714.55,9,24,0,Deep Loss (<-50)
13874,Organic,36.17,540.9,6,5,0,Low (0–50)
13875,Paid Search,-126.36000000000001,853.94,10,2,1,Deep Loss (<-50)
13876,Organic,-23.360000000000007,645.12,9,20,1,Loss (-50–0)
13877,Referral,16.310000000000002,651.89,10,8,1,Low (0–50)
13878,Paid Search,-5.330000000000005,529.42,7,1,1,Loss (-50–0)
13879,Paid Search,5.93,869.33,13,4,1,Low (0–50)
13880,Organic,94.07000000000001,466.4,4,4,0,Healthy (50–150)
13881,Organic,-177.13,811.86,13,12,0,Deep Loss (<-50)
13882,Paid Search,-47.05,542.98,9,7,1,Loss (-50–0)
13883,Paid Search,37.49,1010.3,15,2,1,Low (0–50)
13884,Paid Search,124.26,506.03999999999996,5,4,1,Healthy (50–150)
13885,Organic,182.64,1001.25,10,5,1,High (>150)
13886,Organic,-153.35,804.31,10,4,0,Deep Loss (<-50)
13887,Paid Search,-224.81000000000003,511.06,8,1,1,Deep Loss (<-50)
13888,Paid Search,40.75000000000001,763.5300000000001,10,14,1,Low (0–50)
13889,Paid Search,-120.35000000000001,796.87,9,6,1,Deep Loss (<-50)
13890,Referral,-96.77,746.69,11,6,0,Deep Loss (<-50)
13891,Paid Search,49.739999999999995,653.22,7,4,1,Low (0–50)
13892,Organic,-69.97,559.16,8,1,1,Deep Loss (<-50)
13893,Referral,-185.67000000000002,579.26,10,7,1,Deep Loss (<-50)
13894,Referral,43.160000000000004,956.3199999999999,7,12,0,Low (0–50)
13895,Organic,28.77000000000001,793.72,11,6,1,Low (0–50)
13896,Paid Search,67.3,1071.22,11,4,1,Healthy (50–150)
13897,Referral,-70.65,627.87,8,5,1,Deep Loss (<-50)
13898,Organic,241.91,984.8399999999999,9,12,1,High (>150)
13899,Organic,-77.69999999999999,624.22,8,12,0,Deep Loss (<-50)
13900,Paid Search,-360.0,188.34,5,8,1,Deep Loss (<-50)
13901,Paid Search,54.09,409.46,7,1,1,Healthy (50–150)
13902,Organic,-82.44,501.46000000000004,8,7,0,Deep Loss (<-50)
13903,Social,97.66000000000001,846.5799999999999,9,11,0,Healthy (50–150)
13904,Referral,65.57,880.12,9,7,0,Healthy (50–150)
13905,Referral,36.980000000000004,541.08,6,15,0,Low (0–50)
13906,Organic,14.7,513.25,7,16,0,Low (0–50)
13907,Paid Search,-133.48000000000002,868.8,11,1,1,Deep Loss (<-50)
13908,Organic,-200.36,359.79,8,2,1,Deep Loss (<-50)
13909,Organic,50.17,732.34,8,7,0,Healthy (50–150)
13910,Organic,24.77,368.84000000000003,6,2,1,Low (0–50)
13911,Social,-54.50999999999999,310.94,5,20,0,Deep Loss (<-50)
13912,Paid Search,37.760000000000005,761.93,8,1,1,Low (0–50)
13913,Paid Search,29.04,864.0,11,2,1,Low (0–50)
13914,Social,-55.63000000000001,759.67,11,22,0,Deep Loss (<-50)
13915,Paid Search,30.97,657.64,9,1,1,Low (0–50)
13916,Organic,32.96,685.81,8,4,1,Low (0–50)
13917,Referral,-68.69999999999999,515.72,9,3,1,Deep Loss (<-50)
13918,Paid Search,-58.940000000000005,88.25,2,10,0,Deep Loss (<-50)
13919,Referral,-78.46000000000001,638.4599999999999,8,2,0,Deep Loss (<-50)
13920,Paid Search,41.16,436.99,6,1,1,Low (0–50)
13921,Referral,30.75,564.77,7,24,0,Low (0–50)
13922,Paid Search,55.29,537.99,8,2,1,Healthy (50–150)
13923,Organic,-102.47999999999999,469.25,7,11,1,Deep Loss (<-50)
13924,Organic,15.740000000000002,525.4,7,2,1,Low (0–50)
13925,Organic,-103.46,278.37,3,1,1,Deep Loss (<-50)
13926,Organic,147.76,986.48,10,13,1,Healthy (50–150)
13927,Social,107.93999999999998,1037.58,11,1,1,Healthy (50–150)
13928,Organic,180.33,735.4300000000001,7,3,1,High (>150)
13929,Social,-218.32999999999998,723.84,11,11,0,Deep Loss (<-50)
13930,Paid Search,-99.94999999999999,285.0,4,4,1,Deep Loss (<-50)
13931,Organic,61.63,1010.02,10,9,1,Healthy (50–150)
13932,Paid Search,-123.62,295.97,4,1,1,Deep Loss (<-50)
13933,Social,162.41,984.09,10,10,1,High (>150)
13934,Paid Search,-224.16000000000003,784.28,11,1,0,Deep Loss (<-50)
13935,Paid Search,-46.61999999999999,662.56,9,10,0,Loss (-50–0)
13936,Paid Search,8.139999999999999,465.89,7,4,1,Low (0–50)
13937,Paid Search,101.78,770.09,9,8,0,Healthy (50–150)
13938,Social,121.64999999999999,938.82,9,1,1,Healthy (50–150)
13939,Paid Search,1.4099999999999966,788.86,7,3,1,Low (0–50)
13940,Social,-188.95999999999998,488.92,8,11,0,Deep Loss (<-50)
13941,Paid Search,41.84,396.5,6,15,1,Low (0–50)
13942,Referral,71.12,311.2,3,2,1,Healthy (50–150)
13943,Organic,32.58,309.86,5,13,1,Low (0–50)
13944,Paid Search,145.28,714.69,7,1,1,Healthy (50–150)
13945,Paid Search,105.22,614.64,8,3,1,Healthy (50–150)
13946,Paid Search,28.080000000000002,269.28,3,17,0,Low (0–50)
13947,Paid Search,50.17,629.38,7,18,1,Healthy (50–150)
13948,Paid Search,27.460000000000008,734.54,10,1,1,Low (0–50)
13949,Paid Search,-77.35,914.13,12,1,1,Deep Loss (<-50)
13950,Paid Search,2.769999999999996,611.56,6,1,1,Low (0–50)
13951,Organic,77.32000000000001,893.43,8,5,0,Healthy (50–150)
13952,Paid Search,89.24,635.57,6,1,1,Healthy (50–150)
13953,Organic,-39.23,415.78999999999996,4,3,0,Loss (-50–0)
13954,Social,-1.1600000000000108,432.81,5,1,1,Loss (-50–0)
13955,Paid Search,48.08,370.45,2,1,0,Low (0–50)
13956,Organic,75.51,446.52,4,19,0,Healthy (50–150)
13957,Paid Search,159.82,532.62,6,3,1,High (>150)
13958,Paid Search,-58.599999999999994,678.73,8,1,1,Deep Loss (<-50)
13959,Organic,-98.32999999999998,753.15,9,8,0,Deep Loss (<-50)
13960,Paid Search,-323.01,362.84000000000003,7,19,0,Deep Loss (<-50)
13961,Paid Search,57.919999999999995,788.46,9,3,1,Healthy (50–150)
13962,Paid Search,60.15,508.41999999999996,6,5,1,Healthy (50–150)
13963,Referral,88.03,744.0799999999999,8,24,0,Healthy (50–150)
13964,Organic,156.59,675.73,9,4,1,High (>150)
13965,Social,3.920000000000001,661.37,8,7,0,Low (0–50)
13966,Social,-17.349999999999994,420.68,7,3,1,Loss (-50–0)
13967,Paid Search,-127.40999999999998,578.0,7,19,0,Deep Loss (<-50)
13968,Paid Search,8.219999999999999,880.9,9,4,0,Low (0–50)
13969,Paid Search,13.749999999999996,1196.31,14,13,0,Low (0–50)
13970,Organic,91.46,1027.99,10,5,1,Healthy (50–150)
13971,Organic,113.03999999999999,534.62,6,8,1,Healthy (50–150)
13972,Paid Search,-26.98,739.52,8,2,1,Loss (-50–0)
13973,Paid Search,-61.85000000000001,839.75,11,15,0,Deep Loss (<-50)
13974,Paid Search,90.45,821.6800000000001,8,6,0,Healthy (50–150)
13975,Referral,87.25999999999999,612.39,7,1,1,Healthy (50–150)
13976,Social,108.54,655.1,9,1,1,Healthy (50–150)
13977,Paid Search,-117.5,727.49,9,7,1,Deep Loss (<-50)
13978,Paid Search,38.28,626.1899999999999,7,1,1,Low (0–50)
13979,Paid Search,151.94,1112.06,13,8,1,High (>150)
13980,Referral,28.349999999999998,341.48,7,3,1,Low (0–50)
13981,Social,147.06,517.91,5,5,1,Healthy (50–150)
13982,Paid Search,33.32,1122.6299999999999,12,1,1,Low (0–50)
13983,Paid Search,50.39,311.64,5,1,1,Healthy (50–150)
13984,Paid Search,-91.25,509.84000000000003,7,3,1,Deep Loss (<-50)
13985,Organic,-60.33999999999999,631.73,9,8,0,Deep Loss (<-50)
13986,Organic,163.01,515.21,4,1,1,High (>150)
13987,Organic,191.86,745.52,9,2,1,High (>150)
13988,Social,-81.35,606.24,6,1,1,Deep Loss (<-50)
13989,Paid Search,126.03,814.1800000000001,9,12,1,Healthy (50–150)
13990,Referral,117.77000000000001,793.79,10,10,1,Healthy (50–150)
13991,Paid Search,162.85,1371.64,17,4,1,High (>150)
13992,Paid Search,-469.67,591.85,11,18,0,Deep Loss (<-50)
13993,Organic,106.3,1132.23,9,11,1,Healthy (50–150)
13994,Social,-0.9299999999999811,949.31,15,19,0,Loss (-50–0)
13995,Organic,-79.84,1196.1,12,7,0,Deep Loss (<-50)
13996,Referral,-31.22,461.57,8,1,1,Loss (-50–0)
13997,Referral,17.490000000000006,769.8199999999999,9,11,0,Low (0–50)
13998,Paid Search,48.06,649.42,8,1,1,Low (0–50)
13999,Referral,-328.62,650.39,11,3,1,Deep Loss (<-50)
14000,Referral,69.51,684.49,9,6,0,Healthy (50–150)
14001,Organic,135.11,653.72,7,1,1,Healthy (50–150)
14002,Organic,163.12,742.3,12,1,1,High (>150)
14003,Referral,178.07,1218.48,11,3,1,High (>150)
14004,Referral,86.67,661.53,7,16,0,Healthy (50–150)
14005,Paid Search,-5.759999999999998,323.51,5,1,1,Loss (-50–0)
14006,Referral,85.0,570.3199999999999,6,1,1,Healthy (50–150)
14007,Referral,-8.339999999999998,423.56,6,16,0,Loss (-50–0)
14008,Paid Search,6.800000000000004,529.8,7,1,1,Low (0–50)
14009,Organic,5.119999999999997,1108.81,13,24,0,Low (0–50)
14010,Paid Search,-84.41,424.5,6,2,0,Deep Loss (<-50)
14011,Paid Search,-72.49000000000001,961.98,9,9,0,Deep Loss (<-50)
14012,Organic,-63.35,317.02,4,2,0,Deep Loss (<-50)
14013,Social,-151.64,667.59,12,1,1,Deep Loss (<-50)
14014,Paid Search,36.61000000000001,531.95,6,13,0,Low (0–50)
14015,Referral,-173.94,699.04,7,24,0,Deep Loss (<-50)
14016,Organic,46.599999999999994,537.41,7,9,1,Low (0–50)
14017,Referral,-12.670000000000002,263.12,3,13,0,Loss (-50–0)
14018,Referral,78.31,485.92,7,1,1,Healthy (50–150)
14019,Referral,-69.60000000000001,743.45,9,13,0,Deep Loss (<-50)
14020,Referral,49.39000000000001,793.13,10,6,1,Low (0–50)
14021,Referral,-19.049999999999994,340.78,5,5,0,Loss (-50–0)
14022,Paid Search,294.01,5328.8,57,4,1,High (>150)
14023,Paid Search,-45.35,423.41,6,1,1,Loss (-50–0)
14024,Paid Search,9.130000000000006,754.58,9,7,1,Low (0–50)
14025,Organic,37.22,754.23,10,2,1,Low (0–50)
14026,Paid Search,100.87,729.11,7,4,1,Healthy (50–150)
14027,Paid Search,-113.42999999999999,388.24,5,1,1,Deep Loss (<-50)
14028,Referral,95.47999999999999,677.85,9,10,1,Healthy (50–150)
14029,Organic,159.97,738.93,7,1,1,High (>150)
14030,Referral,140.91000000000003,692.27,7,1,1,Healthy (50–150)
14031,Paid Search,73.77,920.77,11,1,1,Healthy (50–150)
14032,Paid Search,-141.25,977.1,12,1,1,Deep Loss (<-50)
14033,Paid Search,-63.55,444.07,6,1,1,Deep Loss (<-50)
14034,Paid Search,-17.55,484.19,7,1,1,Loss (-50–0)
14035,Paid Search,-5.98,134.99,2,2,1,Loss (-50–0)
14036,Paid Search,34.07,363.01,4,1,1,Low (0–50)
14037,Paid Search,-328.78,579.74,11,16,0,Deep Loss (<-50)
14038,Organic,-20.950000000000003,378.3,5,1,1,Loss (-50–0)
14039,Paid Search,57.89,644.05,6,7,1,Healthy (50–150)
14040,Paid Search,-34.269999999999996,314.69,6,4,1,Loss (-50–0)
14041,Organic,18.37,457.5,6,6,1,Low (0–50)
14042,Organic,-159.45000000000002,548.81,7,1,1,Deep Loss (<-50)
14043,Referral,-55.5,316.9,5,2,1,Deep Loss (<-50)
14044,Organic,47.72,271.56,3,13,1,Low (0–50)
14045,Social,-22.58,691.55,7,3,1,Loss (-50–0)
14046,Social,-7.730000000000004,3412.38,44,3,1,Loss (-50–0)
14047,Organic,-139.09,313.53000000000003,7,6,1,Deep Loss (<-50)
14048,Paid Search,-28.209999999999994,863.02,13,3,1,Loss (-50–0)
14049,Paid Search,-434.59000000000003,4366.01,48,10,0,Deep Loss (<-50)
14050,Organic,-51.820000000000014,587.08,9,12,1,Deep Loss (<-50)
14051,Organic,-78.61,249.39,4,3,1,Deep Loss (<-50)
14052,Social,251.5,4119.09,51,12,1,High (>150)
14053,Organic,-58.11,726.16,10,5,1,Deep Loss (<-50)
14054,Social,-209.14000000000001,531.65,9,6,1,Deep Loss (<-50)
14055,Referral,-28.060000000000002,723.73,11,20,0,Loss (-50–0)
14056,Social,-63.56,847.09,10,4,0,Deep Loss (<-50)
14057,Paid Search,81.35,591.26,7,8,1,Healthy (50–150)
14058,Paid Search,103.94,774.65,8,5,0,Healthy (50–150)
14059,Referral,-31.269999999999996,240.49,5,5,1,Loss (-50–0)
14060,Referral,-88.49000000000001,890.09,11,15,0,Deep Loss (<-50)
14061,Paid Search,-267.68,290.55,5,1,1,Deep Loss (<-50)
14062,Referral,-97.22999999999999,642.26,8,7,0,Deep Loss (<-50)
14063,Organic,100.30000000000001,919.3499999999999,10,1,1,Healthy (50–150)
14064,Paid Search,-68.94,606.8299999999999,8,1,1,Deep Loss (<-50)
14065,Organic,-160.09,362.07,7,7,0,Deep Loss (<-50)
14066,Social,92.86000000000001,1005.3199999999999,10,1,1,Healthy (50–150)
14067,Organic,73.06,826.92,9,2,0,Healthy (50–150)
14068,Referral,153.93,574.8,6,24,0,High (>150)
14069,Paid Search,-109.83999999999999,412.25,9,2,1,Deep Loss (<-50)
14070,Organic,-79.74000000000001,608.9100000000001,9,6,1,Deep Loss (<-50)
14071,Social,-88.69999999999999,462.72,8,5,1,Deep Loss (<-50)
14072,Organic,151.52,638.46,6,1,1,High (>150)
14073,Paid Search,-275.73,792.42,12,6,1,Deep Loss (<-50)
14074,Organic,37.56999999999999,849.47,8,5,0,Low (0–50)
14075,Social,40.309999999999995,647.16,11,2,1,Low (0–50)
14076,Paid Search,71.92,914.47,12,1,1,Healthy (50–150)
14077,Paid Search,-159.55,429.08,8,1,1,Deep Loss (<-50)
14078,Paid Search,49.019999999999996,414.84999999999997,7,13,1,Low (0–50)
14079,Organic,-59.26,354.3,7,1,1,Deep Loss (<-50)
14080,Organic,27.38,325.74,4,1,1,Low (0–50)
14081,Social,121.76,684.73,9,1,1,Healthy (50–150)
14082,Paid Search,-45.190000000000005,396.73,6,13,0,Loss (-50–0)
14083,Organic,-66.63,455.99,6,9,0,Deep Loss (<-50)
14084,Referral,7.570000000000004,440.88,7,21,0,Low (0–50)
14085,Paid Search,26.439999999999998,472.82,6,15,1,Low (0–50)
14086,Organic,2.1600000000000037,682.37,9,23,0,Low (0–50)
14087,Referral,-48.449999999999996,404.34000000000003,7,6,0,Loss (-50–0)
14088,Paid Search,170.98,1377.08,14,4,1,High (>150)
14089,Paid Search,94.73,466.06,7,11,1,Healthy (50–150)
14090,Organic,185.61,920.65,8,3,1,High (>150)
14091,Paid Search,43.42,837.66,8,1,0,Low (0–50)
14092,Paid Search,-118.89,462.2,6,2,1,Deep Loss (<-50)
14093,Social,20.46,494.98,9,9,1,Low (0–50)
14094,Organic,-636.03,4180.2300000000005,54,1,0,Deep Loss (<-50)
14095,Referral,-159.01,562.1899999999999,8,15,0,Deep Loss (<-50)
14096,Paid Search,-131.11,880.49,12,10,0,Deep Loss (<-50)
14097,Social,26.96,199.62,2,1,1,Low (0–50)
14098,Referral,-13.059999999999999,482.4,8,1,0,Loss (-50–0)
14099,Referral,70.41,629.6,8,1,1,Healthy (50–150)
14100,Paid Search,3.0399999999999885,1098.91,9,2,0,Low (0–50)
14101,Organic,-21.330000000000002,521.5699999999999,6,6,0,Loss (-50–0)
14102,Organic,45.19,729.92,7,5,0,Low (0–50)
14103,Referral,5.679999999999993,616.03,8,18,0,Low (0–50)
14104,Referral,33.41,613.87,10,1,1,Low (0–50)
14105,Paid Search,-7.240000000000002,269.99,4,7,0,Loss (-50–0)
14106,Social,-14.120000000000001,139.39,3,5,1,Loss (-50–0)
14107,Social,6.269999999999998,1056.43,13,9,0,Low (0–50)
14108,Organic,55.59,711.56,7,3,1,Healthy (50–150)
14109,Paid Search,14.36,455.22,5,4,0,Low (0–50)
14110,Referral,1.79,148.87,3,1,1,Low (0–50)
14111,Organic,-105.91,587.7,8,1,1,Deep Loss (<-50)
14112,Referral,88.86,1210.7,13,3,1,Healthy (50–150)
14113,Referral,112.90999999999998,756.73,10,6,1,Healthy (50–150)
14114,Paid Search,45.66,409.81,5,1,1,Low (0–50)
14115,Organic,-32.290000000000006,712.58,7,14,1,Loss (-50–0)
14116,Organic,140.34,642.56,5,24,0,Healthy (50–150)
14117,Social,-202.15,492.20000000000005,7,6,1,Deep Loss (<-50)
14118,Paid Search,52.42999999999999,659.45,7,1,1,Healthy (50–150)
14119,Paid Search,-101.88,366.43,5,8,0,Deep Loss (<-50)
14120,Referral,80.36000000000001,428.59000000000003,6,1,1,Healthy (50–150)
14121,Paid Search,-90.24999999999999,930.89,14,8,0,Deep Loss (<-50)
14122,Organic,-49.92,379.19,7,4,1,Loss (-50–0)
14123,Paid Search,99.36,684.14,5,1,1,Healthy (50–150)
14124,Organic,176.34,998.75,9,2,1,High (>150)
14125,Organic,13.980000000000002,688.84,6,4,1,Low (0–50)
14126,Paid Search,51.71999999999999,757.95,8,8,0,Healthy (50–150)
14127,Social,-3.5100000000000016,736.8,10,1,1,Loss (-50–0)
14128,Paid Search,-10.839999999999996,333.49,8,1,1,Loss (-50–0)
14129,Paid Search,15.779999999999996,637.14,8,1,1,Low (0–50)
14130,Paid Search,50.05999999999998,1176.1,12,5,1,Healthy (50–150)
14131,Organic,2.0900000000000007,426.04,8,5,1,Low (0–50)
14132,Paid Search,7.489999999999995,617.6,7,16,0,Low (0–50)
14133,Paid Search,-13.830000000000009,627.5,9,8,1,Loss (-50–0)
14134,Social,-126.94,238.03,6,11,0,Deep Loss (<-50)
14135,Paid Search,127.82,1026.74,14,1,1,Healthy (50–150)
14136,Paid Search,66.24999999999999,3846.47,45,1,1,Healthy (50–150)
14137,Paid Search,72.0,445.72,6,4,1,Healthy (50–150)
14138,Paid Search,151.04,501.89,6,1,1,High (>150)
14139,Paid Search,131.24,1074.84,11,12,0,Healthy (50–150)
14140,Paid Search,-156.66,546.49,9,9,0,Deep Loss (<-50)
14141,Paid Search,26.339999999999996,801.51,8,1,1,Low (0–50)
14142,Paid Search,53.980000000000004,493.73,6,12,0,Healthy (50–150)
14143,Paid Search,-0.21999999999999936,515.68,7,1,1,Loss (-50–0)
14144,Organic,0.7200000000000015,588.37,10,1,1,Low (0–50)
14145,Organic,35.93,1027.82,10,1,1,Low (0–50)
14146,Paid Search,102.32,514.85,5,4,1,Healthy (50–150)
14147,Social,99.53,1088.42,11,11,0,Healthy (50–150)
14148,Referral,23.42,743.51,8,1,1,Low (0–50)
14149,Social,103.02000000000001,496.31,7,10,1,Healthy (50–150)
14150,Paid Search,80.76,555.29,7,1,1,Healthy (50–150)
14151,Organic,75.19000000000001,605.41,7,24,0,Healthy (50–150)
14152,Paid Search,-176.39,408.99,7,12,0,Deep Loss (<-50)
14153,Referral,-108.04,205.16000000000003,4,12,0,Deep Loss (<-50)
14154,Paid Search,139.47,669.46,8,5,1,Healthy (50–150)
14155,Paid Search,-96.61000000000001,129.15,3,1,1,Deep Loss (<-50)
14156,Organic,13.32,905.51,13,1,1,Low (0–50)
14157,Organic,92.89,668.3,6,4,0,Healthy (50–150)
14158,Organic,-305.77,4011.1,56,4,1,Deep Loss (<-50)
14159,Paid Search,-99.02000000000001,665.61,10,6,0,Deep Loss (<-50)
14160,Paid Search,179.56,713.9399999999999,9,1,1,High (>150)
14161,Social,14.400000000000006,398.13,5,5,1,Low (0–50)
14162,Referral,95.52000000000001,709.03,7,11,1,Healthy (50–150)
14163,Organic,6.98,379.47,4,2,1,Low (0–50)
14164,Organic,86.77,750.39,9,13,1,Healthy (50–150)
14165,Paid Search,77.15,866.6,7,3,1,Healthy (50–150)
14166,Paid Search,-14.399999999999999,173.76,4,1,1,Loss (-50–0)
14167,Paid Search,66.16,434.40999999999997,4,1,1,Healthy (50–150)
14168,Organic,-87.37,1173.71,13,2,1,Deep Loss (<-50)
14169,Organic,552.53,3960.46,50,1,1,High (>150)
14170,Organic,-43.49000000000001,684.5,8,6,1,Loss (-50–0)
14171,Paid Search,93.37,998.22,11,18,0,Healthy (50–150)
14172,Paid Search,110.78,1394.97,15,14,1,Healthy (50–150)
14173,Paid Search,-50.55,307.51,5,2,1,Deep Loss (<-50)
14174,Referral,7.999999999999997,481.90999999999997,5,20,0,Low (0–50)
14175,Paid Search,-202.51,720.51,9,19,0,Deep Loss (<-50)
14176,Organic,-69.27,580.4300000000001,6,2,1,Deep Loss (<-50)
14177,Organic,79.55,769.99,8,19,0,Healthy (50–150)
14178,Paid Search,-35.94,564.77,7,19,0,Loss (-50–0)
14179,Paid Search,86.96000000000001,921.3,13,9,1,Healthy (50–150)
14180,Organic,31.509999999999998,453.38,5,3,1,Low (0–50)
14181,Paid Search,81.45,436.65,5,5,1,Healthy (50–150)
14182,Organic,12.000000000000002,294.45,5,3,1,Low (0–50)
14183,Referral,-73.5,747.54,8,24,0,Deep Loss (<-50)
14184,Paid Search,-112.65,666.0,8,1,1,Deep Loss (<-50)
14185,Organic,-131.86,159.35000000000002,3,18,0,Deep Loss (<-50)
14186,Social,28.580000000000002,423.35,6,1,1,Low (0–50)
14187,Organic,118.99000000000001,1027.65,12,1,1,Healthy (50–150)
14188,Social,-110.57,701.53,10,20,0,Deep Loss (<-50)
14189,Paid Search,67.81,609.25,8,12,1,Healthy (50–150)
14190,Organic,-44.949999999999996,766.09,12,3,1,Loss (-50–0)
14191,Organic,1.08,779.6,9,24,0,Low (0–50)
14192,Referral,146.20000000000002,1033.32,12,18,1,Healthy (50–150)
14193,Paid Search,42.53,380.66,4,14,0,Low (0–50)
14194,Paid Search,-267.32,586.04,10,5,0,Deep Loss (<-50)
14195,Paid Search,63.900000000000006,461.34000000000003,7,19,1,Healthy (50–150)
14196,Social,157.8,640.62,8,12,1,High (>150)
14197,Paid Search,142.51,981.77,11,17,1,Healthy (50–150)
14198,Social,-42.3,471.34000000000003,6,1,1,Loss (-50–0)
14199,Paid Search,22.8,395.23,4,4,1,Low (0–50)
14200,Paid Search,21.379999999999995,719.13,10,12,0,Low (0–50)
14201,Paid Search,-35.38,394.65,5,4,1,Loss (-50–0)
14202,Organic,95.82,708.2,7,13,0,Healthy (50–150)
14203,Referral,-11.329999999999997,517.62,8,24,0,Loss (-50–0)
14204,Paid Search,-108.36,375.93,5,10,0,Deep Loss (<-50)
14205,Social,-140.28,474.53000000000003,9,2,1,Deep Loss (<-50)
14206,Paid Search,18.989999999999995,754.64,9,1,1,Low (0–50)
14207,Organic,83.56,1091.23,13,2,1,Healthy (50–150)
14208,Organic,57.75,762.8299999999999,8,8,0,Healthy (50–150)
14209,Paid Search,-87.07,325.78000000000003,4,1,1,Deep Loss (<-50)
14210,Paid Search,-8.109999999999992,334.65,7,1,1,Loss (-50–0)
14211,Paid Search,141.47,604.6,8,2,1,Healthy (50–150)
14212,Paid Search,13.04,468.75,6,12,0,Low (0–50)
14213,Social,401.61,3501.23,43,1,1,High (>150)
14214,Social,-111.11999999999999,645.33,7,1,1,Deep Loss (<-50)
14215,Organic,-25.15,346.25,5,6,1,Loss (-50–0)
14216,Organic,-3.9299999999999997,296.71,6,1,1,Loss (-50–0)
14217,Paid Search,66.99,693.96,10,1,1,Healthy (50–150)
14218,Paid Search,89.94,556.5600000000001,8,1,1,Healthy (50–150)
14219,Referral,111.83,498.59000000000003,5,7,1,Healthy (50–150)
14220,Organic,-72.77,441.57,8,1,1,Deep Loss (<-50)
14221,Organic,-23.47,501.77,6,24,0,Loss (-50–0)
14222,Referral,-8.549999999999997,743.6,8,1,0,Loss (-50–0)
14223,Paid Search,-76.13000000000001,615.61,8,19,0,Deep Loss (<-50)
14224,Paid Search,-129.07999999999998,409.09,7,9,1,Deep Loss (<-50)
14225,Referral,-25.299999999999997,591.38,8,17,0,Loss (-50–0)
14226,Organic,-0.8499999999999979,2758.69,39,1,1,Loss (-50–0)
14227,Referral,74.16,434.8,5,10,0,Healthy (50–150)
14228,Paid Search,68.44999999999999,310.93,4,10,1,Healthy (50–150)
14229,Paid Search,139.45999999999998,664.27,9,4,1,Healthy (50–150)
14230,Paid Search,41.660000000000004,446.11,7,4,1,Low (0–50)
14231,Organic,208.42000000000002,840.91,8,1,1,High (>150)
14232,Organic,22.030000000000005,1595.98,20,4,1,Low (0–50)
14233,Paid Search,131.56,498.55999999999995,7,1,1,Healthy (50–150)
14234,Organic,-135.23999999999998,1054.97,11,24,0,Deep Loss (<-50)
14235,Organic,-86.08000000000001,852.22,11,9,0,Deep Loss (<-50)
14236,Paid Search,-73.23000000000002,603.24,8,1,0,Deep Loss (<-50)
14237,Paid Search,-64.07000000000002,1271.66,15,4,0,Deep Loss (<-50)
14238,Paid Search,96.16000000000001,601.22,7,6,1,Healthy (50–150)
14239,Paid Search,-149.67,408.53,7,1,1,Deep Loss (<-50)
