customer_id,total_support_cost,total_margin,orders,avg_order_value,acquisition_channel,region,is_power_user,is_profitable_customer,support_to_margin_ratio
13327,301.23,-224.66,14,87.07,Referral,South,0,False,301.23
13328,510.49,75.22,47,86.59,Paid Search,West,1,True,6.79
13329,399.25,155.38,38,96.86,Organic,West,1,True,2.57
13334,799.87,-465.12,50,86.95,Paid Search,West,1,False,799.87
13340,729.43,248.9,52,78.23,Paid Search,South,1,True,2.93
13349,303.65,-195.2,8,75.13,Paid Search,West,0,False,303.65
13355,885.6,375.41,48,96.37,Referral,East,1,True,2.36
13358,502.21,-92.38,33,95.05,Organic,South,1,False,502.21
13382,407.06,188.32,41,67.35,Paid Search,East,1,True,2.16
13384,289.28,-32.41,14,109.56,Referral,North,0,False,289.28
13386,304.68,78.32,12,118.03,Paid Search,North,0,True,3.89
13390,244.13,-100.78,9,70.64,Organic,North,0,False,244.13
13397,280.95,-163.97,6,98.1,Referral,West,0,False,280.95
13404,689.37,-183.59,47,76.46,Paid Search,West,1,False,689.37
13407,584.67,-187.82,38,78.99,Paid Search,West,1,False,584.67
13416,561.47,-42.52,43,74.92,Paid Search,West,1,False,561.47
13418,235.7,-71.18,17,87.53,Social,West,0,False,235.7
13432,348.39,-215.89,11,88.04,Referral,West,0,False,348.39
13450,292.85,-33.83,15,77.86,Social,North,0,False,292.85
13453,248.06,-96.92,9,103.49,Paid Search,West,0,False,248.06
13455,235.19,32.31,14,93.45,Paid Search,North,0,True,7.28
13458,589.81,77.26,48,81.14,Referral,South,1,True,7.63
13461,257.37,-107.39,9,83.13,Paid Search,North,0,False,257.37
13473,572.88,-66.01,43,90.26,Social,South,1,False,572.88
13474,422.45,80.77,45,83.72,Paid Search,West,1,True,5.23
13485,479.53,-130.87,47,84.63,Paid Search,South,1,False,479.53
13496,235.11,-121.43,10,78.35,Organic,East,0,False,235.11
13504,734.73,145.04,46,93.57,Organic,North,1,True,5.07
13506,817.2,-177.92,45,91.14,Paid Search,North,1,False,817.2
13531,244.67,-237.56,15,79.13,Social,North,0,False,244.67
13541,562.42,279.59,48,83.36,Organic,South,1,True,2.01
13566,575.11,394.77,51,90.6,Organic,East,1,True,1.46
13575,718.92,-18.15,55,77.33,Organic,West,1,False,718.92
13582,1111.4,-129.7,52,73.47,Organic,North,1,False,1111.4
13584,465.84,-146.51,43,74.36,Paid Search,North,1,False,465.84
13591,726.0,97.92,55,78.77,Paid Search,South,1,True,7.41
13594,279.01,-176.53,12,78.86,Paid Search,South,0,False,279.01
13615,496.94,88.27,45,75.47,Social,West,1,True,5.63
13618,442.16,303.17,44,83.95,Paid Search,East,1,True,1.46
13626,700.93,-134.71,51,86.83,Referral,South,1,False,700.93
13627,251.13,-43.58,7,117.19,Paid Search,West,0,False,251.13
13631,504.0,26.2,45,70.7,Paid Search,North,1,True,19.24
13655,622.66,450.81,58,85.92,Organic,South,1,True,1.38
13662,268.29,-14.68,10,88.78,Organic,South,0,False,268.29
13671,578.33,-215.81,39,77.52,Paid Search,North,1,False,578.33
13673,426.0,335.38,37,91.51,Referral,North,1,True,1.27
13675,331.03,-67.65,13,108.22,Organic,South,0,False,331.03
13704,573.34,-70.06,42,90.58,Referral,North,1,False,573.34
13718,802.53,-177.52,41,83.94,Paid Search,South,1,False,802.53
13747,301.63,-255.94,14,70.69,Organic,North,0,False,301.63
13768,339.46,-99.49,19,71.56,Paid Search,West,0,False,339.46
13783,268.26,90.52,13,92.37,Organic,East,0,True,2.96
13798,478.31,-98.71,45,81.07,Organic,South,1,False,478.31
13804,242.03,-138.71,13,95.47,Organic,North,0,False,242.03
13813,289.34,-15.27,14,91.9,Organic,South,0,False,289.34
13822,247.63,-11.37,7,109.49,Organic,North,0,False,247.63
13836,627.17,-324.86,40,72.41,Paid Search,South,1,False,627.17
13848,328.68,-171.03,8,87.16,Paid Search,East,0,False,328.68
13858,788.42,-294.12,51,94.87,Paid Search,South,1,False,788.42
13869,296.52,-398.96,15,74.58,Organic,North,0,False,296.52
13875,298.79,-126.36,10,85.39,Paid Search,North,0,False,298.79
13881,254.24,-177.13,13,68.9,Organic,South,0,False,254.24
13889,240.9,-120.35,9,111.13,Paid Search,South,0,False,240.9
13907,294.4,-133.48,11,78.98,Paid Search,North,0,False,294.4
13995,238.4,-79.84,12,106.13,Organic,South,0,False,238.4
13999,233.26,-328.62,11,84.5,Referral,West,0,False,233.26
14011,236.94,-72.49,9,106.89,Paid Search,East,0,False,236.94
14013,255.57,-151.64,12,63.08,Social,South,0,False,255.57
14015,277.92,-173.94,7,99.86,Referral,South,0,False,277.92
14022,741.11,294.01,57,102.91,Paid Search,South,1,True,2.52
14032,305.26,-141.25,12,81.42,Paid Search,South,0,False,305.26
14042,282.17,-159.45,7,78.4,Organic,East,0,False,282.17
14045,249.67,-22.58,7,98.79,Social,West,0,False,249.67
14046,550.99,-7.73,44,82.8,Social,East,1,False,550.99
14049,1053.29,-434.59,48,98.2,Paid Search,North,1,False,1053.29
14052,462.86,251.5,51,87.74,Social,East,1,True,1.84
14073,279.87,-275.73,12,89.42,Paid Search,West,0,False,279.87
14094,1038.01,-636.03,54,83.42,Organic,West,1,False,1038.01
14095,241.43,-159.01,8,70.27,Referral,West,0,False,241.43
14136,496.87,66.25,45,96.32,Paid Search,North,1,True,7.5
14158,676.14,-305.77,56,79.46,Organic,East,1,False,676.14
14169,603.39,552.53,50,80.25,Organic,East,1,True,1.09
14213,450.38,401.61,43,83.48,Social,East,1,True,1.12
14226,422.15,-0.85,39,73.9,Organic,East,1,False,422.15
14234,318.89,-135.24,11,95.91,Organic,East,0,False,318.89
14246,356.26,-45.95,18,75.69,Paid Search,North,0,False,356.26
14251,234.09,-106.31,10,80.4,Paid Search,South,0,False,234.09
14252,399.39,-281.05,11,85.65,Referral,North,0,False,399.39
14266,493.61,-125.92,42,78.96,Paid Search,East,1,False,493.61
14270,282.58,-4.65,17,79.53,Paid Search,North,0,False,282.58
14276,743.65,340.01,67,69.92,Paid Search,South,1,True,2.19
14278,252.53,-17.67,8,93.08,Paid Search,East,0,False,252.53
14288,315.87,-301.39,13,85.51,Paid Search,North,0,False,315.87
14296,569.61,-123.99,44,78.96,Referral,East,1,False,569.61
14327,509.85,-72.35,45,71.79,Referral,South,1,False,509.85
14330,270.92,-81.96,10,61.49,Paid Search,West,0,False,270.92
14331,869.46,555.77,59,91.55,Social,South,1,True,1.56
14342,234.83,-76.13,13,59.05,Organic,South,0,False,234.83
14343,473.03,261.39,47,83.55,Paid Search,North,1,True,1.81
14345,267.35,-6.88,12,96.65,Organic,West,0,False,267.35
14349,232.76,-69.55,11,71.04,Organic,West,0,False,232.76
14353,307.71,-159.59,15,92.21,Organic,West,0,False,307.71
14359,243.55,-28.07,9,115.6,Paid Search,East,0,False,243.55
14361,307.76,-210.71,9,64.33,Paid Search,East,0,False,307.76
14371,514.05,407.07,59,88.67,Paid Search,North,1,True,1.26
14373,247.33,-61.83,10,92.47,Paid Search,North,0,False,247.33
14374,857.49,-250.55,56,80.25,Paid Search,West,1,False,857.49
14392,243.48,-178.12,9,69.11,Referral,East,0,False,243.48
14397,762.43,-337.7,50,87.81,Social,South,1,False,762.43
14400,264.26,-56.64,8,76.96,Paid Search,West,0,False,264.26
14431,283.73,-90.1,10,94.65,Paid Search,East,0,False,283.73
14439,861.05,-276.63,53,86.24,Organic,West,1,False,861.05
14451,826.24,-641.64,51,92.82,Referral,North,1,False,826.24
14473,458.75,422.02,45,82.88,Paid Search,West,1,True,1.09
14482,281.57,-52.46,12,96.48,Paid Search,West,0,False,281.57
14485,255.29,-185.34,8,62.7,Organic,East,0,False,255.29
14488,232.71,-149.89,6,81.15,Organic,North,0,False,232.71
14495,743.32,-452.49,60,78.8,Social,South,1,False,743.32
14506,1020.11,-375.67,57,80.07,Referral,West,1,False,1020.11
14516,271.31,42.6,12,75.5,Social,West,0,True,6.37
14533,536.69,283.11,42,72.38,Paid Search,East,1,True,1.9
14534,616.53,-358.33,47,74.74,Organic,South,1,False,616.53
14535,237.73,-333.53,8,87.21,Paid Search,West,0,False,237.73
14540,283.05,-238.38,13,64.62,Referral,West,0,False,283.05
14555,677.08,-466.4,55,83.52,Paid Search,North,1,False,677.08
14564,564.6,-92.12,43,73.04,Organic,East,1,False,564.6
14572,300.06,-92.43,8,105.5,Paid Search,North,0,False,300.06
14581,265.63,-161.04,10,67.01,Social,South,0,False,265.63
14584,843.93,-380.27,47,74.61,Referral,East,1,False,843.93
14585,230.72,-96.85,12,104.0,Paid Search,East,0,False,230.72
14598,255.63,-290.87,8,73.43,Social,South,0,False,255.63
14608,250.44,-124.76,10,87.82,Organic,West,0,False,250.44
14631,257.99,67.84,18,93.91,Paid Search,North,0,True,3.8
14642,286.55,-155.44,17,88.87,Referral,South,0,False,286.55
14646,923.89,-143.56,61,85.6,Paid Search,North,1,False,923.89
14675,552.63,-152.69,48,80.61,Referral,East,1,False,552.63
14677,641.34,405.93,49,91.58,Organic,South,1,True,1.58
14684,632.81,136.96,53,78.95,Paid Search,North,1,True,4.62
14695,234.69,94.03,15,82.74,Referral,North,0,True,2.5
14696,233.51,-158.46,8,83.32,Paid Search,South,0,False,233.51
14712,274.12,-6.97,12,79.98,Organic,East,0,False,274.12
14713,500.47,143.12,40,78.19,Referral,South,1,True,3.5
14733,246.88,88.65,14,84.43,Organic,West,0,True,2.78
14744,237.02,72.61,14,101.84,Organic,North,0,True,3.26
14783,247.36,-222.64,8,132.66,Paid Search,East,0,False,247.36
14784,288.84,-115.04,15,94.74,Paid Search,East,0,False,288.84
14801,1111.51,-584.0,60,93.31,Paid Search,North,1,False,1111.51
14815,781.46,-432.76,49,67.7,Organic,East,1,False,781.46
14819,686.65,730.54,55,89.07,Referral,South,1,True,0.94
14826,638.86,122.91,48,76.38,Social,North,1,True,5.2
14847,541.06,6.28,49,78.74,Organic,East,1,True,86.16
14851,251.66,-278.76,13,72.62,Paid Search,East,0,False,251.66
14865,548.44,-41.28,51,70.04,Organic,West,1,False,548.44
14877,857.67,-117.3,45,76.12,Paid Search,West,1,False,857.67
14885,606.11,40.1,50,80.51,Organic,East,1,True,15.11
14899,245.48,70.63,13,71.19,Organic,West,0,True,3.48
14904,575.97,-425.49,50,80.02,Social,West,1,False,575.97
14914,834.73,-28.19,58,82.78,Organic,East,1,False,834.73
14928,651.74,198.74,52,91.19,Organic,East,1,True,3.28
14939,547.32,130.09,41,86.02,Paid Search,South,1,True,4.21
14978,473.19,44.34,43,75.21,Organic,West,1,True,10.67
14999,445.13,90.15,40,88.67,Social,South,1,True,4.94
15012,456.43,430.09,50,77.62,Paid Search,East,1,True,1.06
15023,352.77,228.65,34,81.98,Paid Search,West,1,True,1.54
15024,671.42,31.81,54,87.66,Organic,West,1,True,21.11
15026,261.55,-124.63,13,94.81,Social,South,0,False,261.55
15031,510.39,-56.86,44,81.72,Referral,South,1,False,510.39
15044,270.11,-218.08,10,75.97,Referral,East,0,False,270.11
15056,237.13,-44.34,13,109.84,Paid Search,South,0,False,237.13
15066,315.0,-112.03,9,84.2,Social,West,0,False,315.0
15073,749.2,99.78,56,88.93,Organic,East,1,True,7.51
15078,354.27,-128.69,9,130.35,Paid Search,West,0,False,354.27
15081,241.92,-108.62,15,80.75,Organic,West,0,False,241.92
15088,731.17,-121.27,47,70.2,Paid Search,North,1,False,731.17
15092,270.31,-141.58,11,92.79,Paid Search,South,0,False,270.31
15127,271.46,-116.2,11,76.22,Organic,South,0,False,271.46
15136,304.46,-208.3,7,90.17,Organic,North,0,False,304.46
15137,352.05,-105.8,16,66.4,Social,East,0,False,352.05
15142,250.27,33.29,12,101.97,Referral,North,0,True,7.52
15150,289.66,-77.8,12,93.37,Paid Search,North,0,False,289.66
15153,978.62,-595.18,45,88.57,Organic,South,1,False,978.62
15157,697.39,69.19,48,88.82,Organic,South,1,True,10.08
15159,351.36,-47.7,9,113.4,Organic,North,0,False,351.36
15164,522.23,15.7,48,78.65,Organic,East,1,True,33.26
15174,246.42,-5.77,9,97.01,Paid Search,North,0,False,246.42
15187,461.01,33.4,42,95.12,Paid Search,North,1,True,13.8
15198,845.77,-300.27,56,96.37,Organic,North,1,False,845.77
15202,631.32,-212.11,47,79.09,Social,North,1,False,631.32
15206,236.36,-83.84,14,103.38,Paid Search,East,0,False,236.36
15214,816.89,288.7,53,69.26,Paid Search,South,1,True,2.83
15216,259.98,6.16,12,84.12,Social,East,0,True,42.2
15221,239.53,-74.78,16,89.65,Referral,South,0,False,239.53
15228,326.14,-92.71,13,83.59,Organic,South,0,False,326.14
15229,574.52,24.3,46,90.75,Organic,East,1,True,23.64
15244,268.53,-155.38,14,72.79,Organic,East,0,False,268.53
15263,279.55,-111.61,11,73.11,Organic,North,0,False,279.55
15281,244.72,-173.76,10,89.61,Paid Search,North,0,False,244.72
15303,819.94,-36.25,50,78.87,Organic,West,1,False,819.94
15311,282.02,-283.53,13,92.67,Paid Search,East,0,False,282.02
15319,265.8,-166.64,12,82.13,Paid Search,South,0,False,265.8
15321,364.73,-305.82,14,81.23,Paid Search,South,0,False,364.73
15331,289.74,-59.28,11,120.45,Paid Search,North,0,False,289.74
15338,1102.15,-90.13,57,79.93,Organic,East,1,False,1102.15
15357,878.63,-122.19,42,88.19,Organic,East,1,False,878.63
15386,661.43,-342.14,47,84.09,Paid Search,North,1,False,661.43
15405,338.35,-15.48,13,109.33,Organic,South,0,False,338.35
15410,267.06,23.14,9,107.0,Paid Search,North,0,True,11.54
15413,609.36,380.68,57,95.91,Organic,North,1,True,1.6
15430,246.39,-86.62,11,64.97,Paid Search,West,0,False,246.39
15436,990.52,-116.68,60,81.59,Social,North,1,False,990.52
15439,424.03,181.8,38,88.13,Social,North,1,True,2.33
15442,850.76,98.95,55,89.82,Referral,East,1,True,8.6
15443,242.12,-154.15,8,73.36,Organic,South,0,False,242.12
15455,671.98,-256.99,51,87.47,Paid Search,North,1,False,671.98
15475,241.48,25.46,15,80.67,Referral,East,0,True,9.48
15477,247.69,-32.23,8,106.92,Paid Search,West,0,False,247.69
15486,247.29,-127.62,8,84.3,Referral,East,0,False,247.29
15506,681.84,-277.46,57,94.75,Organic,South,1,False,681.84
15507,864.67,-618.6,56,80.98,Referral,East,1,False,864.67
15510,679.3,68.55,53,84.07,Paid Search,West,1,True,9.91
15532,750.19,-437.53,53,83.58,Paid Search,South,1,False,750.19
15533,770.33,-301.38,41,107.33,Referral,South,1,False,770.33
15539,285.49,-308.67,11,73.03,Paid Search,West,0,False,285.49
15547,252.03,-34.73,11,86.81,Social,North,0,False,252.03
15548,565.63,308.13,51,86.09,Paid Search,East,1,True,1.84
15554,242.46,19.64,10,70.83,Organic,East,0,True,12.35
15562,307.51,-222.0,12,107.62,Paid Search,South,0,False,307.51
15567,290.55,-154.09,13,67.81,Paid Search,West,0,False,290.55
15569,234.61,-130.35,13,85.96,Organic,East,0,False,234.61
15590,277.22,-176.93,10,87.73,Paid Search,South,0,False,277.22
15596,304.92,-186.96,8,94.74,Organic,East,0,False,304.92
15598,264.56,-129.58,10,76.16,Organic,East,0,False,264.56
15606,245.5,-139.73,10,70.13,Paid Search,South,0,False,245.5
15614,731.33,-182.89,53,84.48,Paid Search,East,1,False,731.33
15646,243.98,-51.14,10,86.79,Paid Search,North,0,False,243.98
15649,745.11,2.75,50,89.35,Paid Search,East,1,True,270.95
15662,250.42,75.33,13,83.35,Paid Search,North,0,True,3.32
15669,711.44,-50.7,50,82.28,Referral,East,1,False,711.44
15681,444.55,-303.99,14,95.83,Referral,West,0,False,444.55
15687,443.95,218.78,44,102.51,Organic,North,1,True,2.03
15690,264.14,-257.34,9,55.13,Paid Search,East,0,False,264.14
15701,701.45,-59.78,53,90.81,Paid Search,South,1,False,701.45
15706,438.22,284.43,41,87.29,Paid Search,South,1,True,1.54
15711,375.34,286.16,45,78.25,Paid Search,East,1,True,1.31
15728,574.96,-323.2,38,78.04,Paid Search,North,1,False,574.96
15731,232.65,-123.94,7,93.75,Paid Search,North,0,False,232.65
15748,286.09,-88.82,9,80.23,Organic,East,0,False,286.09
15762,435.41,547.77,47,92.86,Paid Search,South,1,True,0.79
15766,264.13,135.44,14,107.35,Social,West,0,True,1.95
15768,243.47,-156.47,10,81.26,Paid Search,North,0,False,243.47
15782,667.93,-169.27,49,89.1,Organic,North,1,False,667.93
15784,257.68,-256.99,10,71.74,Paid Search,North,0,False,257.68
15790,359.4,-206.09,13,92.83,Paid Search,North,0,False,359.4
15792,620.28,-293.62,34,85.77,Paid Search,West,1,False,620.28
15802,291.15,43.77,9,110.71,Paid Search,South,0,True,6.65
15812,508.07,640.63,53,89.54,Paid Search,West,1,True,0.79
15827,448.76,81.0,42,86.62,Paid Search,West,1,True,5.54
15828,699.7,-408.95,52,71.76,Paid Search,West,1,False,699.7
15829,863.95,-240.99,44,83.97,Paid Search,South,1,False,863.95
15832,232.24,-385.5,9,96.08,Organic,South,0,False,232.24
15848,593.0,141.7,39,83.16,Social,North,1,True,4.18
15856,508.76,183.58,48,99.13,Referral,West,1,True,2.77
15859,778.78,344.2,52,81.43,Social,North,1,True,2.26
15869,575.82,-152.42,35,86.38,Referral,West,1,False,575.82
15883,252.97,-41.79,10,97.54,Organic,South,0,False,252.97
15909,852.86,356.5,70,77.23,Social,South,1,True,2.39
15911,575.63,45.53,46,94.63,Paid Search,South,1,True,12.64
15916,658.99,136.86,49,83.25,Paid Search,South,1,True,4.82
15919,297.7,-194.41,10,79.22,Organic,South,0,False,297.7
15952,245.54,-98.28,8,93.04,Organic,East,0,False,245.54
15953,810.44,-585.43,46,82.33,Social,North,1,False,810.44
15959,859.04,-83.98,49,80.3,Social,North,1,False,859.04
15975,833.42,17.35,57,89.7,Paid Search,East,1,True,48.04
15977,774.89,-660.03,52,77.63,Paid Search,West,1,False,774.89
15984,533.55,-122.91,45,74.05,Paid Search,North,1,False,533.55
15988,475.13,57.9,42,92.09,Social,West,1,True,8.21
15990,247.54,0.35,11,123.0,Paid Search,East,0,True,247.54
15994,600.77,53.67,47,89.69,Organic,West,1,True,11.19
16011,472.47,756.14,44,88.02,Organic,East,1,True,0.62
16017,260.0,-160.73,9,71.86,Social,East,0,False,260.0
16020,1124.93,-378.96,48,100.68,Paid Search,East,1,False,1124.93
16029,234.88,-127.08,12,77.53,Paid Search,West,0,False,234.88
16034,236.65,-147.07,10,69.27,Social,South,0,False,236.65
16038,861.28,-424.47,48,83.73,Paid Search,West,1,False,861.28
16039,734.19,167.67,47,95.39,Paid Search,South,1,True,4.38
16043,297.16,630.03,42,95.66,Paid Search,East,1,True,0.47
16047,235.5,-91.4,12,100.56,Paid Search,East,0,False,235.5
16057,257.65,-191.51,12,78.38,Organic,East,0,False,257.65
16060,664.62,569.74,47,85.78,Social,West,1,True,1.17
16072,688.05,257.7,54,80.93,Paid Search,West,1,True,2.67
16084,272.14,-162.37,6,106.58,Paid Search,North,0,False,272.14
16114,646.01,-43.7,40,103.8,Organic,South,1,False,646.01
16142,272.95,-10.92,15,76.02,Organic,South,0,False,272.95
16146,719.79,-119.74,42,80.34,Referral,South,1,False,719.79
16158,427.9,708.77,48,88.68,Organic,North,1,True,0.6
16160,332.31,-201.41,11,82.27,Paid Search,South,0,False,332.31
16171,598.43,266.6,41,92.12,Paid Search,West,1,True,2.24
16188,243.93,10.5,14,104.11,Referral,South,0,True,23.23
16197,579.05,235.67,46,89.25,Paid Search,West,1,True,2.46
16219,659.91,-150.79,40,90.18,Organic,West,1,False,659.91
16253,476.82,286.93,42,87.92,Organic,West,1,True,1.66
16258,245.42,-162.64,6,54.02,Organic,East,0,False,245.42
16259,738.88,288.14,55,76.06,Organic,South,1,True,2.56
16262,607.31,-165.78,43,83.03,Organic,West,1,False,607.31
16273,257.19,-191.18,13,74.75,Paid Search,West,0,False,257.19
16275,499.14,132.4,43,92.3,Referral,South,1,True,3.77
16279,258.43,-34.41,8,84.45,Paid Search,South,0,False,258.43
16286,294.41,-192.55,13,80.12,Organic,South,0,False,294.41
16292,608.68,203.97,39,83.39,Referral,East,1,True,2.98
16296,591.35,-205.85,43,84.93,Social,South,1,False,591.35
16312,240.87,-344.83,8,74.0,Organic,West,0,False,240.87
16314,237.3,-32.51,12,80.17,Social,East,0,False,237.3
16318,537.65,-348.88,45,76.9,Paid Search,North,1,False,537.65
16322,789.73,89.53,44,102.64,Social,North,1,True,8.82
16323,259.42,-240.4,11,93.13,Paid Search,North,0,False,259.42
16333,262.92,-180.04,12,79.87,Paid Search,West,0,False,262.92
16343,782.46,-274.74,46,88.34,Paid Search,East,1,False,782.46
16366,524.21,112.06,41,79.39,Referral,North,1,True,4.68
16368,324.44,-116.86,9,80.93,Organic,North,0,False,324.44
16373,241.97,-205.03,9,61.26,Social,North,0,False,241.97
16380,1174.36,-313.67,57,105.35,Organic,West,1,False,1174.36
16382,249.15,-157.7,13,53.88,Paid Search,North,0,False,249.15
16412,255.47,125.97,10,110.06,Paid Search,West,0,True,2.03
16415,532.57,279.47,48,87.15,Paid Search,South,1,True,1.91
16418,448.01,272.07,49,83.22,Social,South,1,True,1.65
16433,316.71,-210.68,9,69.92,Paid Search,North,0,False,316.71
16444,298.98,-12.14,13,95.89,Paid Search,South,0,False,298.98
16458,549.43,-299.64,41,80.3,Organic,East,1,False,549.43
16477,708.0,144.52,47,100.16,Paid Search,East,1,True,4.9
16485,282.15,91.3,14,100.42,Referral,East,0,True,3.09
16486,532.65,161.48,39,91.47,Paid Search,West,1,True,3.3
16489,759.0,163.25,49,108.72,Organic,North,1,True,4.65
16500,528.91,350.36,41,99.05,Social,East,1,True,1.51
16501,766.56,38.36,50,86.65,Referral,North,1,True,19.98
16513,231.38,35.15,10,104.89,Paid Search,South,0,True,6.58
16517,756.33,-21.44,61,72.52,Social,North,1,False,756.33
16519,376.32,-69.33,44,66.34,Paid Search,West,1,False,376.32
16526,1119.21,-637.83,55,81.35,Organic,West,1,False,1119.21
16535,246.26,-0.49,11,112.83,Organic,North,0,False,246.26
16536,503.6,129.75,34,88.33,Referral,South,1,True,3.88
16547,234.28,-185.18,12,101.49,Referral,North,0,False,234.28
16552,234.6,104.7,15,84.29,Paid Search,East,0,True,2.24
16555,427.61,-417.11,14,90.86,Paid Search,South,0,False,427.61
16556,337.75,-90.87,10,101.28,Social,West,0,False,337.75
16571,236.06,-36.43,10,77.8,Organic,North,0,False,236.06
16575,245.62,-168.36,11,71.8,Paid Search,East,0,False,245.62
16583,303.68,-98.8,18,88.37,Social,East,0,False,303.68
16597,278.09,-71.22,12,74.41,Organic,East,0,False,278.09
16598,533.62,-408.83,38,78.92,Paid Search,West,1,False,533.62
16602,689.18,104.92,57,91.45,Paid Search,South,1,True,6.57
16608,774.97,-190.84,49,92.12,Paid Search,West,1,False,774.97
16609,806.62,-750.58,47,83.07,Organic,West,1,False,806.62
16610,630.08,0.21,46,89.37,Social,West,1,True,630.08
16615,282.14,-97.52,9,88.63,Organic,South,0,False,282.14
16616,249.86,-95.92,11,82.99,Organic,East,0,False,249.86
16619,304.76,-189.96,10,101.66,Organic,North,0,False,304.76
16620,293.31,-308.37,13,88.18,Paid Search,East,0,False,293.31
16621,249.86,-130.47,12,77.6,Paid Search,West,0,False,249.86
16627,728.8,69.9,51,85.78,Paid Search,South,1,True,10.43
16640,436.04,-385.33,11,93.92,Referral,East,0,False,436.04
16668,779.94,-118.0,50,86.12,Social,South,1,False,779.94
16672,284.15,-110.17,12,67.72,Organic,South,0,False,284.15
16673,298.72,-105.98,9,115.55,Paid Search,South,0,False,298.72
16676,659.9,295.97,49,90.77,Paid Search,West,1,True,2.23
16679,260.46,-222.32,14,80.8,Paid Search,South,0,False,260.46
16684,1027.56,-234.38,54,96.53,Organic,East,1,False,1027.56
16692,527.29,321.1,44,97.71,Paid Search,West,1,True,1.64
16693,569.34,-239.72,39,83.76,Organic,East,1,False,569.34
16695,528.43,92.85,47,85.37,Paid Search,South,1,True,5.69
16704,327.68,-29.88,37,81.21,Paid Search,East,1,False,327.68
16719,908.16,-185.78,62,79.17,Organic,West,1,False,908.16
16724,640.6,5.41,43,90.41,Paid Search,South,1,True,118.41
16736,230.9,-134.55,9,99.14,Paid Search,North,0,False,230.9
16742,323.37,-214.78,12,77.62,Referral,North,0,False,323.37
16746,311.38,-176.79,12,101.61,Paid Search,North,0,False,311.38
16753,234.53,-6.4,13,100.88,Paid Search,North,0,False,234.53
16760,631.36,-67.0,49,74.37,Paid Search,East,1,False,631.36
16800,829.28,-404.15,56,85.77,Paid Search,East,1,False,829.28
16808,243.85,-276.9,5,79.31,Organic,West,0,False,243.85
16816,501.35,244.82,39,76.18,Paid Search,North,1,True,2.05
16841,261.57,-336.74,11,79.18,Social,East,0,False,261.57
16855,238.8,-181.79,12,70.47,Paid Search,East,0,False,238.8
16878,565.54,342.52,46,78.99,Paid Search,East,1,True,1.65
16884,975.12,214.08,71,84.74,Organic,North,1,True,4.55
16885,593.47,-67.59,44,81.62,Social,East,1,False,593.47
16887,335.26,-179.96,16,93.2,Organic,West,0,False,335.26
16892,568.45,-280.01,43,80.91,Paid Search,East,1,False,568.45
16894,246.77,-340.87,7,72.82,Paid Search,East,0,False,246.77
16896,231.66,-143.66,9,67.5,Organic,East,0,False,231.66
16901,556.76,-120.9,47,89.09,Referral,South,1,False,556.76
16909,937.3,-485.3,53,82.03,Paid Search,South,1,False,937.3
16913,243.95,-92.61,7,120.98,Organic,East,0,False,243.95
16914,302.66,-184.21,7,55.0,Paid Search,West,0,False,302.66
16957,260.29,-132.44,10,94.39,Organic,East,0,False,260.29
17008,305.35,-152.78,9,86.23,Organic,West,0,False,305.35
17019,722.99,-128.25,46,87.52,Organic,South,1,False,722.99
17036,961.06,-492.45,51,89.51,Organic,South,1,False,961.06
17045,641.22,313.13,52,83.14,Paid Search,North,1,True,2.05
17056,279.97,71.21,14,80.84,Organic,East,0,True,3.93
17066,279.16,-203.4,11,83.14,Referral,South,0,False,279.16
17068,312.32,-239.31,11,56.47,Paid Search,East,0,False,312.32
17084,238.49,-127.42,12,81.54,Organic,South,0,False,238.49
17091,249.1,39.38,12,74.08,Paid Search,East,0,True,6.33
17097,831.6,-31.13,59,87.31,Organic,West,1,False,831.6
17113,321.15,-150.09,12,71.33,Paid Search,West,0,False,321.15
17115,938.82,-629.4,59,80.77,Paid Search,North,1,False,938.82
17118,341.79,-186.84,12,75.08,Paid Search,North,0,False,341.79
17130,347.31,-323.17,4,55.24,Social,East,0,False,347.31
17134,277.64,-31.66,14,87.87,Paid Search,East,0,False,277.64
17136,243.58,-138.1,10,74.77,Referral,South,0,False,243.58
17141,237.49,8.97,13,93.69,Paid Search,South,0,True,26.48
17151,883.28,-472.0,57,86.99,Paid Search,East,1,False,883.28
17152,309.61,-144.06,13,87.4,Paid Search,East,0,False,309.61
17179,950.39,-63.21,64,99.85,Referral,East,1,False,950.39
17182,274.51,43.3,13,100.65,Organic,East,0,True,6.34
17184,235.51,-50.3,11,78.56,Paid Search,East,0,False,235.51
17187,321.09,-84.09,15,83.5,Referral,South,0,False,321.09
17192,928.53,-810.53,54,85.9,Paid Search,West,1,False,928.53
17219,626.94,-53.39,50,72.54,Paid Search,South,1,False,626.94
17221,826.8,104.31,58,79.27,Paid Search,East,1,True,7.93
17222,277.41,-187.14,15,65.05,Organic,East,0,False,277.41
17223,751.4,-111.63,42,80.56,Organic,East,1,False,751.4
17250,272.6,-221.18,12,88.57,Referral,West,0,False,272.6
17254,230.87,-238.28,10,92.86,Referral,North,0,False,230.87
17259,580.37,-217.92,51,74.84,Organic,West,1,False,580.37
17271,582.45,-102.87,48,74.79,Paid Search,North,1,False,582.45
17279,305.1,-103.75,17,70.26,Organic,West,0,False,305.1
17281,238.01,-22.5,9,102.02,Referral,East,0,False,238.01
