customer_id,signup_date,acquisition_channel,region
2549,2024-09-14,Paid Search,West
2550,2024-01-03,Referral,North
2551,2023-08-08,Paid Search,East
2552,2023-12-03,Organic,South
2553,2023-08-11,Paid Search,West
2554,2024-10-09,Organic,South
2555,2023-12-26,Paid Search,West
2556,2023-11-25,Referral,East
2557,2024-04-07,Paid Search,West
2558,2024-07-14,Referral,North
2559,2024-01-17,Paid Search,South
2560,2024-08-12,Organic,North
2561,2024-09-08,Paid Search,South
2562,2023-06-18,Social,South
2563,2023-08-05,Paid Search,West
2564,2024-01-13,Paid Search,East
2565,2023-04-29,Organic,East
2566,2023-07-09,Paid Search,North
2567,2024-01-05,Paid Search,West
2568,2023-05-29,Social,East
2569,2024-11-06,Social,South
2570,2024-10-13,Paid Search,South
2571,2024-05-02,Social,West
2572,2024-01-09,Organic,North
2573,2024-11-23,Paid Search,West
2574,2023-06-09,Organic,North
2575,2023-12-17,Organic,West
2576,2023-10-15,Social,South
2577,2023-10-15,Paid Search,West
2578,2023-08-14,Organic,East
2579,2024-06-06,Paid Search,East
2580,2024-06-05,Paid Search,West
2581,2023-09-30,Paid Search,North
2582,2024-02-06,Social,North
2583,2023-07-02,Referral,South
2584,2024-10-26,Referral,South
2585,2024-05-02,Organic,North
2586,2023-05-04,Paid Search,West
2587,2024-09-17,Paid Search,South
2588,2024-02-18,Paid Search,North
2589,2024-12-25,Paid Search,North
2590,2023-06-21,Referral,West
2591,2023-10-15,Organic,East
2592,2024-03-10,Paid Search,North
2593,2024-11-16,Paid Search,South
2594,2023-04-23,Paid Search,West
2595,2023-05-02,Paid Search,West
2596,2024-06-27,Social,West
2597,2023-08-10,Organic,East
2598,2024-09-22,Referral,East
2599,2023-02-08,Organic,South
2600,2024-05-11,Paid Search,South
2601,2023-08-21,Paid Search,West
2602,2024-06-13,Referral,South
2603,2023-05-29,Referral,North
2604,2024-02-01,Paid Search,East
2605,2024-10-22,Organic,West
2606,2024-09-29,Organic,West
2607,2023-10-29,Organic,North
2608,2023-12-26,Social,North
2609,2023-08-26,Organic,North
2610,2024-10-08,Organic,North
2611,2024-10-24,Paid Search,West
2612,2023-08-24,Paid Search,East
2613,2023-07-22,Paid Search,East
2614,2023-09-13,Paid Search,North
2615,2024-08-20,Organic,South
2616,2024-10-23,Organic,West
2617,2023-08-23,Paid Search,East
2618,2023-12-11,Referral,North
2619,2024-06-17,Paid Search,South
2620,2024-04-10,Paid Search,South
2621,2024-06-24,Paid Search,North
2622,2023-08-01,Paid Search,West
2623,2024-04-07,Paid Search,East
2624,2024-03-11,Organic,South
2625,2023-10-10,Paid Search,East
2626,2024-07-15,Social,East
2627,2024-08-29,Paid Search,South
2628,2024-04-07,Paid Search,North
2629,2024-02-11,Paid Search,South
2630,2023-03-29,Organic,South
2631,2023-02-13,Paid Search,West
2632,2024-04-05,Referral,East
2633,2023-10-05,Organic,North
2634,2024-11-13,Organic,East
2635,2024-02-25,Organic,South
2636,2024-12-01,Paid Search,North
2637,2023-12-19,Paid Search,North
2638,2024-11-26,Paid Search,North
2639,2024-05-29,Organic,North
2640,2024-12-03,Paid Search,West
2641,2024-09-21,Paid Search,North
2642,2023-01-19,Social,South
2643,2023-01-23,Paid Search,West
2644,2024-02-17,Referral,South
2645,2023-01-30,Referral,South
2646,2023-04-18,Paid Search,East
2647,2024-01-02,Paid Search,North
2648,2023-10-08,Paid Search,North
2649,2023-05-08,Organic,South
2650,2023-08-17,Organic,North
2651,2023-04-21,Referral,West
2652,2023-05-16,Social,East
2653,2023-12-28,Organic,North
2654,2023-07-05,Paid Search,North
2655,2024-10-17,Paid Search,West
2656,2024-08-06,Referral,East
2657,2023-05-09,Paid Search,West
2658,2023-09-18,Paid Search,South
2659,2024-05-29,Organic,South
2660,2024-03-24,Paid Search,North
2661,2023-04-14,Social,East
2662,2024-04-27,Organic,South
2663,2023-08-12,Paid Search,West
2664,2024-05-05,Social,South
2665,2024-04-17,Paid Search,South
2666,2023-01-10,Paid Search,West
2667,2024-02-09,Paid Search,North
2668,2023-10-29,Paid Search,East
2669,2023-08-19,Organic,North
2670,2024-12-31,Paid Search,West
2671,2023-03-07,Paid Search,South
2672,2023-04-22,Paid Search,East
2673,2023-01-13,Referral,North
2674,2024-01-28,Referral,West
2675,2024-05-14,Paid Search,South
2676,2024-08-20,Paid Search,South
2677,2023-08-22,Paid Search,North
2678,2024-08-24,Paid Search,West
2679,2023-11-10,Referral,South
2680,2024-07-19,Organic,South
2681,2023-01-12,Paid Search,East
2682,2023-07-28,Paid Search,South
2683,2023-01-14,Paid Search,North
2684,2024-09-24,Organic,West
2685,2024-02-22,Paid Search,West
2686,2024-03-12,Social,East
2687,2024-01-12,Referral,West
2688,2023-01-20,Paid Search,North
2689,2024-08-09,Organic,South
2690,2023-03-11,Social,East
2691,2023-07-30,Organic,West
2692,2023-04-11,Paid Search,East
2693,2024-11-28,Paid Search,East
2694,2023-05-12,Referral,West
2695,2024-09-14,Organic,East
2696,2024-01-16,Organic,West
2697,2023-05-12,Referral,North
2698,2023-01-20,Referral,West
2699,2024-06-19,Social,South
2700,2023-08-15,Paid Search,West
2701,2023-06-03,Organic,South
2702,2024-04-13,Organic,East
2703,2024-02-09,Referral,West
2704,2023-07-21,Organic,South
2705,2023-02-07,Paid Search,West
2706,2023-07-07,Referral,West
2707,2023-02-26,Organic,West
2708,2023-01-20,Paid Search,North
2709,2023-09-30,Organic,South
2710,2023-04-29,Paid Search,North
2711,2024-08-05,Paid Search,North
2712,2024-05-30,Paid Search,South
2713,2023-08-09,Paid Search,West
2714,2024-06-09,Organic,North
2715,2024-05-29,Organic,North
2716,2024-12-28,Organic,North
2717,2023-12-02,Referral,West
2718,2024-11-28,Paid Search,North
2719,2023-02-24,Paid Search,East
2720,2024-05-14,Referral,South
2721,2024-06-19,Paid Search,East
2722,2023-06-11,Social,West
2723,2024-10-31,Referral,North
2724,2024-08-16,Organic,South
2725,2023-06-08,Social,North
2726,2023-07-07,Paid Search,West
2727,2023-03-01,Paid Search,South
2728,2023-11-15,Organic,East
2729,2023-07-30,Paid Search,South
2730,2024-02-10,Social,North
2731,2024-10-25,Paid Search,South
2732,2023-04-19,Organic,West
2733,2023-03-17,Organic,West
2734,2024-06-25,Organic,South
2735,2023-11-10,Paid Search,West
2736,2023-04-27,Paid Search,West
2737,2024-12-04,Referral,West
2738,2023-01-19,Paid Search,East
2739,2024-03-07,Referral,North
2740,2024-11-15,Organic,West
2741,2023-12-16,Referral,South
2742,2023-07-02,Organic,West
2743,2023-04-23,Paid Search,East
2744,2023-07-02,Organic,South
2745,2024-04-25,Referral,North
2746,2023-05-26,Paid Search,South
2747,2024-09-19,Social,South
2748,2023-04-23,Organic,South
2749,2024-04-20,Paid Search,South
2750,2023-10-30,Paid Search,West
2751,2023-04-28,Social,North
2752,2023-06-10,Paid Search,West
2753,2024-02-05,Referral,East
2754,2023-07-17,Referral,East
2755,2023-09-17,Paid Search,South
2756,2024-10-21,Paid Search,West
2757,2023-02-16,Organic,West
2758,2024-02-03,Paid Search,North
2759,2024-12-10,Referral,North
2760,2024-07-12,Paid Search,North
2761,2023-03-19,Organic,West
2762,2023-05-04,Referral,North
2763,2023-03-16,Paid Search,North
2764,2023-05-17,Paid Search,North
2765,2024-08-24,Paid Search,South
2766,2024-02-04,Paid Search,East
2767,2024-05-19,Organic,East
2768,2024-05-14,Referral,West
2769,2024-07-26,Paid Search,West
2770,2023-05-18,Organic,South
2771,2023-02-19,Organic,East
2772,2024-09-10,Paid Search,North
2773,2024-09-16,Paid Search,North
2774,2023-09-11,Social,West
2775,2024-09-21,Organic,East
2776,2024-12-10,Organic,West
2777,2024-07-16,Organic,West
2778,2024-03-01,Paid Search,North
2779,2024-06-30,Organic,North
2780,2023-10-29,Organic,East
2781,2024-08-03,Organic,West
2782,2023-12-15,Paid Search,South
2783,2023-02-18,Paid Search,East
2784,2023-03-15,Paid Search,West
2785,2024-12-04,Social,East
2786,2023-09-18,Paid Search,East
2787,2023-12-22,Organic,East
2788,2024-08-04,Paid Search,South
2789,2024-08-24,Paid Search,South
2790,2023-09-17,Organic,North
2791,2024-09-29,Organic,North
2792,2023-10-22,Organic,West
2793,2024-10-02,Paid Search,East
2794,2023-11-09,Organic,West
2795,2024-09-03,Paid Search,North
2796,2023-07-01,Paid Search,South
2797,2024-11-16,Organic,North
2798,2023-12-30,Paid Search,West
2799,2023-07-07,Paid Search,North
2800,2024-07-22,Organic,West
2801,2024-06-26,Organic,West
2802,2024-08-18,Referral,West
2803,2024-10-25,Paid Search,West
2804,2024-07-01,Paid Search,North
2805,2024-12-25,Paid Search,West
2806,2024-02-12,Social,West
2807,2024-09-09,Organic,East
2808,2024-02-18,Organic,West
2809,2023-12-08,Paid Search,North
2810,2023-08-08,Organic,West
2811,2023-06-12,Paid Search,South
2812,2023-08-08,Organic,South
2813,2023-09-27,Social,West
2814,2024-09-23,Social,South
2815,2024-02-04,Organic,South
2816,2023-07-01,Organic,North
2817,2024-09-09,Social,East
2818,2024-12-29,Organic,South
2819,2023-07-24,Paid Search,South
2820,2024-08-04,Organic,East
2821,2024-07-09,Paid Search,East
2822,2023-08-16,Organic,South
2823,2024-11-26,Organic,West
2824,2024-09-10,Organic,South
2825,2024-08-18,Paid Search,West
2826,2023-09-07,Paid Search,West
2827,2024-03-16,Organic,West
2828,2024-06-16,Referral,East
2829,2023-07-15,Organic,South
2830,2024-11-20,Paid Search,South
2831,2024-06-02,Social,North
2832,2023-03-11,Social,East
2833,2024-09-30,Paid Search,North
2834,2024-02-03,Paid Search,North
2835,2024-11-02,Organic,West
2836,2023-07-22,Referral,East
2837,2023-05-28,Social,North
2838,2024-04-16,Referral,South
2839,2024-10-16,Organic,North
2840,2023-07-18,Organic,East
2841,2024-03-01,Paid Search,South
2842,2024-10-27,Paid Search,South
2843,2024-05-06,Organic,South
2844,2023-05-22,Organic,West
2845,2023-11-09,Organic,South
2846,2023-06-14,Organic,West
2847,2023-11-10,Paid Search,West
2848,2023-01-21,Organic,North
2849,2023-03-23,Paid Search,North
2850,2024-08-03,Paid Search,South
2851,2023-05-11,Referral,East
2852,2024-08-21,Organic,South
2853,2024-12-30,Social,North
2854,2023-11-01,Paid Search,South
2855,2024-01-06,Organic,North
2856,2024-01-19,Paid Search,South
2857,2024-03-20,Paid Search,East
2858,2024-02-29,Referral,South
2859,2023-06-10,Organic,East
2860,2023-06-27,Referral,East
2861,2024-09-20,Paid Search,South
2862,2024-12-08,Referral,East
2863,2024-05-04,Paid Search,East
2864,2023-11-23,Referral,North
2865,2024-08-20,Paid Search,North
2866,2023-10-16,Paid Search,East
2867,2024-08-15,Organic,West
2868,2024-10-25,Social,South
2869,2024-07-26,Paid Search,East
2870,2024-07-26,Paid Search,South
2871,2023-12-20,Referral,North
2872,2023-01-28,Paid Search,South
2873,2023-02-12,Paid Search,East
2874,2024-11-11,Paid Search,East
2875,2024-02-27,Paid Search,East
2876,2024-08-20,Social,East
2877,2023-06-26,Referral,West
2878,2024-06-12,Organic,West
2879,2024-09-01,Social,West
2880,2024-05-08,Organic,East
2881,2023-07-17,Paid Search,West
2882,2024-09-01,Paid Search,South
2883,2024-07-30,Paid Search,East
2884,2024-05-31,Paid Search,North
2885,2024-05-28,Social,East
2886,2023-01-22,Referral,South
2887,2023-04-22,Paid Search,West
2888,2023-02-26,Organic,East
2889,2023-03-07,Organic,West
2890,2023-04-08,Social,East
2891,2023-05-24,Referral,South
2892,2024-03-10,Organic,East
2893,2024-09-28,Referral,West
2894,2024-11-09,Organic,West
2895,2023-03-27,Organic,South
2896,2024-08-10,Paid Search,East
2897,2023-12-10,Paid Search,North
2898,2023-10-21,Organic,East
2899,2024-07-24,Paid Search,South
2900,2024-10-11,Paid Search,North
2901,2024-09-02,Organic,South
2902,2024-12-04,Paid Search,East
2903,2023-08-31,Organic,North
2904,2024-07-14,Organic,South
2905,2023-02-01,Social,West
2906,2024-01-26,Organic,North
2907,2023-10-04,Paid Search,North
2908,2024-06-15,Organic,South
2909,2023-06-03,Referral,West
2910,2024-01-18,Social,North
2911,2023-03-09,Paid Search,South
2912,2023-08-02,Paid Search,North
2913,2024-10-16,Social,North
2914,2024-01-11,Paid Search,North
2915,2023-08-01,Organic,West
2916,2023-03-20,Paid Search,East
2917,2024-12-26,Paid Search,East
2918,2024-09-19,Paid Search,West
2919,2024-08-26,Paid Search,West
2920,2024-01-16,Organic,South
2921,2024-11-10,Social,North
2922,2023-02-27,Paid Search,West
2923,2023-01-26,Referral,South
2924,2024-03-22,Paid Search,East
2925,2023-03-07,Organic,East
2926,2023-09-11,Paid Search,East
2927,2023-02-13,Social,East
2928,2023-04-07,Referral,South
2929,2024-07-07,Organic,North
2930,2023-08-15,Referral,South
2931,2024-11-09,Organic,North
2932,2024-03-11,Social,East
2933,2024-08-23,Organic,West
2934,2024-01-14,Social,West
2935,2023-06-27,Organic,West
2936,2024-03-02,Paid Search,North
2937,2024-12-09,Organic,East
2938,2023-11-03,Paid Search,South
2939,2024-05-18,Organic,West
2940,2023-09-25,Organic,North
2941,2024-08-08,Organic,West
2942,2023-01-08,Paid Search,South
2943,2024-05-22,Paid Search,East
2944,2024-04-20,Organic,South
2945,2023-10-24,Social,East
2946,2023-06-13,Paid Search,East
2947,2024-04-29,Paid Search,East
2948,2024-08-19,Organic,West
2949,2023-03-13,Organic,South
2950,2024-07-20,Paid Search,West
2951,2024-07-12,Paid Search,South
2952,2023-08-26,Paid Search,North
2953,2023-04-14,Social,North
2954,2023-07-29,Paid Search,South
2955,2024-07-07,Paid Search,South
2956,2024-04-12,Paid Search,South
2957,2024-03-29,Paid Search,South
2958,2023-09-25,Referral,East
2959,2024-01-21,Paid Search,West
2960,2024-01-22,Paid Search,East
2961,2023-09-16,Organic,West
2962,2023-10-10,Paid Search,West
2963,2024-09-17,Paid Search,West
2964,2023-02-09,Referral,East
2965,2024-04-30,Referral,South
2966,2023-08-08,Social,East
2967,2023-05-09,Referral,East
2968,2024-06-03,Organic,West
2969,2024-09-04,Paid Search,North
2970,2024-11-18,Referral,North
2971,2024-09-10,Referral,East
2972,2024-09-04,Referral,West
2973,2023-09-17,Organic,East
2974,2024-01-01,Paid Search,East
2975,2024-06-27,Referral,South
2976,2024-10-10,Organic,West
2977,2024-06-07,Social,North
2978,2023-01-16,Paid Search,North
2979,2023-05-09,Paid Search,North
2980,2024-07-28,Paid Search,East
2981,2023-04-19,Referral,West
2982,2024-06-16,Paid Search,South
2983,2024-10-31,Paid Search,North
2984,2023-09-26,Social,West
2985,2023-06-11,Paid Search,North
2986,2023-09-17,Referral,South
2987,2023-04-12,Paid Search,West
2988,2024-05-20,Referral,East
2989,2024-07-24,Organic,East
2990,2023-09-04,Social,North
2991,2024-10-01,Social,North
2992,2024-06-20,Paid Search,West
2993,2023-05-11,Paid Search,South
2994,2023-12-19,Paid Search,North
2995,2023-07-15,Organic,West
2996,2024-10-27,Referral,South
2997,2024-01-17,Organic,North
2998,2024-10-06,Organic,North
2999,2023-08-15,Paid Search,West
3000,2024-12-01,Referral,North
3001,2024-04-20,Social,East
3002,2024-04-21,Paid Search,South
3003,2023-09-22,Organic,South
3004,2024-01-07,Paid Search,East
3005,2024-04-30,Organic,West
3006,2024-03-09,Organic,East
3007,2024-10-07,Paid Search,East
3008,2023-07-30,Paid Search,South
3009,2024-07-25,Paid Search,West
3010,2024-01-12,Organic,North
3011,2024-01-30,Organic,East
3012,2024-03-25,Paid Search,East
3013,2023-12-30,Referral,West
3014,2024-04-01,Organic,East
3015,2024-12-25,Paid Search,West
3016,2024-12-28,Paid Search,North
3017,2023-08-14,Referral,West
3018,2023-05-11,Social,North
3019,2024-08-10,Paid Search,West
3020,2024-04-20,Paid Search,East
3021,2023-10-04,Paid Search,North
3022,2023-06-05,Organic,East
3023,2023-08-06,Paid Search,North
3024,2023-07-09,Paid Search,West
3025,2024-02-21,Organic,West
3026,2024-11-05,Organic,West
3027,2024-11-22,Paid Search,South
3028,2024-06-29,Paid Search,South
3029,2023-02-10,Organic,North
3030,2023-11-03,Paid Search,South
3031,2023-12-04,Paid Search,West
3032,2023-11-10,Referral,South
3033,2023-03-16,Paid Search,South
3034,2023-10-06,Organic,East
3035,2023-06-25,Social,North
3036,2024-10-23,Paid Search,North
3037,2023-09-30,Paid Search,North
3038,2024-09-11,Organic,South
3039,2024-10-12,Referral,West
3040,2023-10-16,Social,East
3041,2024-12-24,Organic,North
3042,2023-09-29,Paid Search,South
3043,2023-03-07,Organic,West
3044,2024-04-27,Paid Search,East
3045,2023-09-05,Organic,East
3046,2023-06-05,Paid Search,North
3047,2023-02-16,Paid Search,North
3048,2024-03-29,Referral,West
3049,2023-07-20,Organic,South
3050,2024-10-21,Paid Search,West
3051,2023-05-04,Paid Search,North
3052,2023-01-01,Referral,West
3053,2024-10-01,Organic,South
3054,2023-07-10,Paid Search,East
3055,2024-08-01,Paid Search,East
3056,2024-05-30,Paid Search,East
3057,2024-03-17,Social,East
3058,2023-05-23,Organic,North
3059,2023-07-10,Organic,North
3060,2024-06-16,Organic,South
3061,2023-08-15,Paid Search,South
3062,2023-11-09,Referral,South
3063,2024-09-20,Organic,South
3064,2023-10-29,Paid Search,West
3065,2024-10-15,Paid Search,South
3066,2024-04-04,Organic,East
3067,2024-02-05,Social,East
3068,2024-07-04,Paid Search,East
3069,2024-01-28,Referral,West
3070,2023-07-26,Referral,South
3071,2023-07-29,Paid Search,East
3072,2023-04-25,Paid Search,East
3073,2024-10-07,Paid Search,East
3074,2023-09-08,Organic,East
3075,2023-08-07,Paid Search,North
3076,2024-02-11,Paid Search,South
3077,2024-03-18,Organic,South
3078,2024-08-25,Organic,West
3079,2023-12-20,Paid Search,North
3080,2024-07-11,Paid Search,West
3081,2024-07-03,Organic,East
3082,2023-05-22,Organic,West
3083,2024-09-03,Referral,East
3084,2024-05-15,Paid Search,East
3085,2024-12-02,Referral,South
3086,2024-06-30,Organic,South
3087,2024-10-20,Organic,South
3088,2024-06-25,Organic,South
3089,2024-05-21,Paid Search,South
3090,2024-08-18,Paid Search,North
3091,2023-10-08,Organic,South
3092,2024-02-28,Organic,West
3093,2023-09-27,Organic,East
3094,2023-06-03,Paid Search,South
3095,2024-09-05,Social,North
3096,2024-12-27,Organic,West
3097,2024-10-23,Paid Search,West
3098,2023-03-24,Paid Search,East
3099,2024-09-13,Referral,West
3100,2024-03-01,Referral,West
3101,2023-10-02,Organic,West
3102,2024-12-13,Referral,West
3103,2023-10-11,Paid Search,North
3104,2023-06-22,Paid Search,East
3105,2023-11-23,Referral,South
3106,2024-12-18,Referral,West
3107,2023-03-04,Organic,North
3108,2023-03-14,Referral,East
3109,2024-09-27,Paid Search,South
3110,2024-01-10,Referral,East
3111,2024-09-24,Paid Search,North
3112,2024-05-22,Paid Search,North
3113,2024-02-02,Paid Search,North
3114,2023-04-30,Paid Search,West
3115,2024-03-12,Paid Search,North
3116,2024-11-06,Paid Search,South
3117,2024-04-09,Paid Search,West
3118,2023-10-13,Paid Search,East
3119,2023-09-22,Organic,South
3120,2023-11-16,Paid Search,West
3121,2024-11-03,Paid Search,North
3122,2024-01-11,Organic,East
3123,2023-03-30,Referral,North
3124,2024-10-15,Referral,South
3125,2023-07-22,Paid Search,South
3126,2023-11-30,Organic,West
3127,2023-08-10,Paid Search,South
3128,2023-02-10,Paid Search,East
3129,2024-12-08,Paid Search,West
3130,2023-03-09,Referral,East
3131,2024-05-28,Paid Search,North
3132,2024-09-28,Paid Search,East
3133,2024-09-13,Paid Search,East
3134,2024-08-20,Referral,South
3135,2024-09-23,Organic,North
3136,2023-05-07,Paid Search,South
3137,2023-09-12,Organic,North
3138,2024-11-25,Organic,North
3139,2023-01-16,Organic,East
3140,2024-04-21,Paid Search,South
3141,2023-03-03,Referral,East
3142,2024-03-07,Paid Search,East
3143,2024-10-31,Organic,East
3144,2023-09-25,Paid Search,North
3145,2023-02-04,Paid Search,South
3146,2024-07-29,Paid Search,South
3147,2024-05-08,Organic,East
3148,2024-07-15,Paid Search,North
3149,2024-04-13,Referral,South
3150,2024-10-22,Paid Search,West
3151,2023-11-21,Organic,South
3152,2023-10-31,Referral,East
3153,2023-10-03,Organic,West
3154,2024-11-14,Organic,North
3155,2023-07-20,Organic,West
3156,2024-03-20,Paid Search,West
3157,2023-11-20,Referral,East
3158,2023-02-04,Paid Search,South
3159,2024-04-26,Organic,North
3160,2024-12-28,Organic,West
3161,2024-04-24,Paid Search,East
3162,2023-03-06,Paid Search,South
3163,2023-01-08,Organic,West
3164,2023-10-28,Referral,East
3165,2023-12-09,Social,East
3166,2024-03-06,Organic,East
3167,2024-02-28,Organic,North
3168,2023-11-28,Social,South
3169,2024-03-13,Paid Search,West
3170,2024-08-10,Paid Search,South
3171,2023-06-23,Organic,South
3172,2024-07-12,Referral,West
3173,2024-06-10,Referral,South
3174,2024-10-20,Paid Search,North
3175,2023-01-26,Paid Search,West
3176,2024-08-27,Paid Search,West
3177,2024-02-10,Paid Search,East
3178,2023-08-20,Paid Search,South
3179,2024-06-16,Referral,West
3180,2024-07-03,Paid Search,West
3181,2024-05-19,Referral,North
3182,2024-10-30,Paid Search,East
3183,2023-06-28,Organic,West
3184,2023-05-12,Paid Search,North
3185,2024-03-30,Paid Search,West
3186,2023-12-14,Paid Search,West
3187,2024-06-23,Social,West
3188,2024-02-10,Referral,North
3189,2023-03-17,Organic,South
3190,2024-08-01,Paid Search,West
3191,2024-05-06,Social,West
3192,2023-07-13,Paid Search,South
3193,2023-06-11,Paid Search,West
3194,2023-12-13,Organic,East
3195,2023-12-27,Social,West
3196,2024-08-06,Paid Search,East
3197,2023-03-28,Paid Search,South
3198,2023-09-19,Social,North
3199,2023-08-02,Paid Search,South
3200,2024-10-26,Paid Search,West
3201,2024-12-22,Organic,East
3202,2024-07-26,Referral,North
3203,2023-09-19,Organic,West
3204,2024-12-30,Social,North
3205,2023-10-10,Organic,North
3206,2024-10-09,Paid Search,West
3207,2024-04-11,Social,South
3208,2024-01-15,Paid Search,West
3209,2023-12-28,Paid Search,West
3210,2024-03-24,Organic,South
3211,2024-03-16,Paid Search,East
3212,2023-04-03,Paid Search,West
3213,2024-09-12,Paid Search,North
3214,2024-02-28,Paid Search,West
3215,2023-05-22,Referral,West
3216,2023-10-18,Organic,North
3217,2024-03-07,Social,South
3218,2024-11-19,Paid Search,East
3219,2024-10-14,Paid Search,East
3220,2024-12-01,Paid Search,North
3221,2023-02-18,Paid Search,South
3222,2023-10-29,Paid Search,West
3223,2023-07-09,Referral,West
3224,2023-05-16,Social,West
3225,2024-07-08,Social,West
3226,2024-02-08,Paid Search,West
3227,2024-08-24,Referral,North
3228,2023-12-07,Paid Search,West
3229,2024-12-04,Paid Search,West
3230,2023-11-14,Referral,South
3231,2024-09-09,Organic,West
3232,2023-12-29,Paid Search,East
3233,2024-01-17,Paid Search,North
3234,2023-08-21,Paid Search,North
3235,2023-12-10,Organic,North
3236,2024-07-02,Organic,East
3237,2024-07-06,Social,West
3238,2024-06-12,Paid Search,North
3239,2024-07-24,Paid Search,East
3240,2023-07-02,Organic,South
3241,2023-02-10,Organic,West
3242,2024-07-04,Paid Search,East
3243,2024-02-01,Organic,West
3244,2024-12-04,Referral,South
3245,2024-05-08,Social,East
3246,2024-10-20,Referral,West
3247,2023-11-29,Referral,East
3248,2023-05-07,Organic,North
3249,2024-07-11,Referral,West
3250,2024-07-10,Paid Search,East
3251,2023-01-01,Paid Search,North
3252,2023-06-17,Paid Search,South
3253,2024-09-11,Organic,West
3254,2023-01-19,Paid Search,West
3255,2023-11-28,Social,South
3256,2024-08-06,Paid Search,North
3257,2024-03-31,Paid Search,South
3258,2023-04-19,Organic,West
3259,2023-09-25,Paid Search,East
3260,2024-03-20,Paid Search,North
3261,2023-08-28,Paid Search,North
3262,2023-10-28,Organic,North
3263,2024-08-24,Paid Search,South
3264,2023-04-13,Referral,South
3265,2023-09-07,Organic,East
3266,2024-03-28,Paid Search,East
3267,2024-06-03,Paid Search,North
3268,2023-06-02,Paid Search,East
3269,2023-06-23,Referral,South
3270,2023-12-09,Paid Search,East
3271,2024-10-31,Paid Search,South
3272,2024-03-06,Referral,East
3273,2024-12-27,Organic,West
3274,2024-11-19,Paid Search,South
3275,2024-11-17,Paid Search,West
3276,2024-10-19,Social,South
3277,2023-11-20,Referral,East
3278,2024-11-03,Organic,West
3279,2024-09-30,Organic,East
3280,2024-02-24,Organic,South
3281,2024-08-16,Social,West
3282,2024-04-29,Social,North
3283,2024-10-20,Paid Search,East
3284,2024-02-16,Referral,South
3285,2023-03-25,Paid Search,West
3286,2023-04-23,Paid Search,East
3287,2023-11-28,Organic,West
3288,2024-01-13,Paid Search,East
3289,2024-10-16,Social,East
3290,2023-02-10,Paid Search,East
3291,2023-04-15,Organic,West
3292,2023-07-21,Social,West
3293,2024-03-25,Social,East
3294,2023-09-23,Paid Search,North
3295,2023-07-29,Paid Search,North
3296,2024-07-16,Organic,North
3297,2023-04-28,Paid Search,South
3298,2024-12-13,Social,North
3299,2024-01-12,Social,West
3300,2024-07-04,Paid Search,North
3301,2024-06-23,Paid Search,West
3302,2023-03-25,Paid Search,South
3303,2024-03-29,Social,West
3304,2024-10-28,Paid Search,West
3305,2024-09-20,Paid Search,West
3306,2024-05-28,Paid Search,North
3307,2024-08-27,Organic,East
3308,2024-11-08,Paid Search,West
3309,2024-01-22,Paid Search,North
3310,2023-12-16,Social,North
3311,2023-10-23,Social,North
3312,2023-09-15,Referral,East
3313,2023-03-22,Paid Search,East
3314,2023-09-25,Paid Search,East
3315,2024-02-23,Organic,East
3316,2023-08-23,Paid Search,South
3317,2023-11-07,Social,East
3318,2023-12-23,Organic,East
3319,2023-08-01,Paid Search,East
3320,2024-07-27,Social,West
3321,2023-02-18,Social,West
3322,2023-05-07,Paid Search,East
3323,2023-08-11,Organic,South
3324,2023-10-06,Paid Search,West
3325,2024-02-12,Paid Search,North
3326,2024-05-19,Paid Search,West
3327,2023-10-21,Organic,North
3328,2023-10-04,Social,West
3329,2024-03-13,Organic,East
3330,2023-04-17,Paid Search,West
3331,2024-10-19,Organic,East
3332,2024-02-24,Paid Search,East
3333,2024-09-02,Referral,West
3334,2024-03-04,Paid Search,North
3335,2024-01-10,Paid Search,North
3336,2023-03-14,Paid Search,West
3337,2024-09-25,Referral,East
3338,2023-01-30,Paid Search,North
3339,2023-07-07,Referral,South
3340,2023-12-30,Paid Search,East
3341,2024-03-26,Paid Search,West
3342,2023-07-14,Organic,East
3343,2023-06-05,Social,South
3344,2023-06-21,Social,South
3345,2023-02-10,Paid Search,North
3346,2023-03-04,Paid Search,South
3347,2023-01-23,Paid Search,East
3348,2023-12-26,Organic,North
3349,2023-03-16,Organic,South
3350,2024-07-13,Social,North
3351,2024-11-02,Social,North
3352,2023-04-28,Paid Search,West
3353,2024-09-03,Organic,North
3354,2024-01-15,Referral,North
3355,2024-11-09,Referral,South
3356,2023-10-17,Paid Search,East
3357,2024-03-15,Paid Search,East
3358,2024-10-29,Paid Search,South
3359,2023-01-07,Paid Search,East
3360,2023-07-15,Paid Search,North
3361,2024-02-25,Paid Search,West
3362,2024-07-21,Organic,North
3363,2023-07-12,Paid Search,North
3364,2024-07-12,Paid Search,West
3365,2023-05-28,Paid Search,South
3366,2024-10-30,Referral,North
3367,2023-07-21,Referral,North
3368,2024-03-19,Organic,South
3369,2024-02-23,Paid Search,North
3370,2024-03-02,Social,North
3371,2024-04-23,Paid Search,East
3372,2024-04-19,Paid Search,South
3373,2023-05-06,Paid Search,North
3374,2024-01-30,Paid Search,North
3375,2024-07-29,Paid Search,West
3376,2023-11-21,Social,West
3377,2024-01-27,Organic,West
3378,2024-11-18,Paid Search,North
