order_id,customer_id,order_date,service_type,order_value,refund_flag
40567,808,2023-11-18,Standard,35.9,0
40568,3465,2024-02-14,Premium,109.38,0
40569,4819,2024-02-25,Premium,77.68,0
40570,385,2023-12-31,Premium,87.78,0
40571,4494,2023-04-18,Standard,39.45,0
40572,3303,2023-10-07,Express,192.66,0
40573,4330,2023-10-26,Standard,54.45,0
40574,786,2024-01-16,Standard,28.36,1
40575,4559,2024-09-19,Standard,47.06,0
40576,4800,2024-10-20,Standard,43.67,0
40577,4561,2024-02-08,Standard,45.32,0
40578,3937,2024-12-21,Express,131.52,0
40579,470,2024-09-18,Standard,66.2,0
40580,1109,2024-06-26,Standard,73.39,0
40581,4591,2024-07-25,Standard,63.47,0
40582,1161,2024-08-24,Premium,51.87,0
40583,1767,2023-03-06,Express,113.83,0
40584,259,2023-02-11,Express,142.74,0
40585,3160,2023-12-31,Standard,49.82,0
40586,2836,2024-05-13,Express,172.04,1
40587,4819,2023-03-21,Standard,47.7,0
40588,4491,2023-10-24,Premium,71.98,0
40589,2553,2024-10-25,Express,137.1,0
40590,3069,2023-02-06,Express,146.31,0
40591,2104,2023-09-07,Standard,54.62,0
40592,686,2023-02-12,Standard,48.3,0
40593,4367,2024-12-08,Standard,41.4,0
40594,2770,2023-08-31,Premium,67.35,0
40595,2165,2023-05-16,Standard,37.4,0
40596,355,2024-09-26,Standard,41.76,0
40597,3341,2023-12-02,Express,202.46,0
40598,2038,2024-09-26,Express,85.08,0
40599,1279,2023-01-09,Premium,73.61,0
40600,4409,2023-05-11,Premium,118.32,0
40601,926,2024-10-10,Premium,69.43,0
40602,2599,2024-11-18,Premium,105.94,0
40603,3987,2024-01-01,Standard,51.37,0
40604,4275,2024-03-06,Standard,45.89,0
40605,4109,2023-06-24,Premium,97.52,0
40606,4512,2024-12-03,Premium,101.06,0
40607,727,2023-09-07,Standard,43.07,0
40608,4719,2023-06-26,Premium,88.2,0
40609,54,2023-02-10,Standard,59.61,0
40610,1288,2023-04-19,Standard,45.42,0
40611,445,2023-09-16,Express,111.11,0
40612,4750,2023-04-09,Standard,55.54,0
40613,2156,2023-12-02,Standard,51.41,0
40614,1583,2024-08-01,Premium,88.41,1
40615,843,2023-04-22,Premium,73.87,0
40616,788,2023-08-30,Standard,57.97,0
40617,3096,2024-09-27,Premium,55.94,0
40618,239,2023-05-14,Standard,43.76,0
40619,2989,2023-01-16,Standard,50.71,0
40620,3888,2024-09-07,Premium,80.87,0
40621,3023,2023-10-17,Premium,58.23,0
40622,4152,2023-04-06,Standard,75.84,0
40623,1336,2024-05-23,Standard,49.44,0
40624,404,2023-12-19,Standard,69.63,0
40625,3614,2023-05-26,Standard,45.69,0
40626,4161,2023-11-05,Standard,39.31,0
40627,2535,2023-01-01,Premium,93.71,0
40628,4120,2024-05-10,Standard,48.78,0
40629,2332,2024-10-30,Standard,62.98,0
40630,998,2024-02-02,Express,244.89,0
40631,2419,2024-10-25,Premium,80.93,0
40632,1083,2023-07-21,Premium,53.65,0
40633,2405,2024-10-25,Standard,52.98,0
40634,750,2023-01-16,Standard,49.61,0
40635,937,2023-04-05,Standard,50.82,0
40636,4438,2024-10-30,Standard,45.3,1
40637,600,2024-01-28,Premium,66.93,0
40638,1130,2024-11-06,Premium,60.79,0
40639,4982,2024-08-09,Standard,83.08,0
40640,2897,2023-01-19,Premium,66.69,0
40641,2947,2024-02-04,Standard,79.41,1
40642,4254,2023-10-27,Standard,59.71,0
40643,2642,2023-06-30,Standard,44.25,0
40644,1115,2024-04-19,Standard,68.68,0
40645,2147,2024-09-01,Premium,57.34,0
40646,3791,2024-08-09,Express,94.13,0
40647,4391,2024-04-11,Express,122.62,0
40648,1380,2024-12-12,Premium,66.65,0
40649,1316,2023-06-20,Standard,30.4,0
40650,1646,2024-01-14,Premium,110.48,0
40651,2994,2023-01-11,Standard,51.69,0
40652,1412,2023-05-21,Standard,35.94,0
40653,4495,2023-07-28,Standard,40.93,0
40654,4897,2024-04-15,Standard,41.23,0
40655,3406,2023-11-06,Premium,105.11,0
40656,4858,2024-03-09,Standard,74.88,0
40657,1456,2023-03-30,Standard,57.67,0
40658,4092,2024-12-27,Premium,82.15,1
40659,3403,2023-11-07,Express,158.01,0
40660,1324,2023-04-26,Premium,87.2,0
40661,1599,2023-10-22,Express,164.22,0
40662,2485,2023-05-17,Standard,81.26,0
40663,3967,2023-08-22,Express,141.61,0
40664,4390,2023-08-05,Express,152.83,0
40665,3188,2024-12-29,Premium,51.11,0
40666,3618,2023-09-23,Standard,56.04,0
40667,1328,2024-01-15,Express,109.94,0
40668,3722,2024-10-16,Premium,96.16,0
40669,3042,2023-04-18,Express,164.86,0
40670,1122,2023-06-28,Standard,43.58,0
40671,4771,2024-05-29,Standard,53.05,0
40672,2590,2024-10-25,Express,244.96,0
40673,3981,2023-03-29,Express,122.25,0
40674,2650,2024-05-20,Standard,46.17,0
40675,4687,2024-06-04,Express,135.29,0
40676,720,2023-10-16,Standard,56.56,0
40677,2749,2023-01-14,Standard,46.34,0
40678,123,2023-03-21,Standard,76.79,0
40679,993,2024-02-23,Express,174.44,0
40680,1424,2024-03-21,Standard,52.16,0
40681,2408,2024-12-26,Standard,41.75,0
40682,4118,2023-01-13,Standard,55.3,0
40683,2376,2023-09-25,Premium,108.02,0
40684,2824,2023-03-15,Standard,49.57,0
40685,4645,2024-06-05,Standard,43.39,0
40686,3800,2024-07-17,Express,176.57,0
40687,258,2023-09-07,Premium,103.66,0
40688,891,2024-12-18,Express,159.63,0
40689,194,2023-04-07,Standard,45.39,0
40690,359,2024-09-08,Premium,90.22,0
40691,1714,2023-06-18,Standard,55.4,0
40692,3656,2024-04-14,Standard,33.2,0
40693,1233,2024-04-10,Standard,73.32,0
40694,2006,2023-05-25,Standard,33.15,0
40695,2012,2023-09-15,Standard,42.8,0
40696,2966,2024-04-01,Standard,61.31,0
40697,4494,2023-03-18,Standard,58.39,0
40698,4918,2023-03-19,Standard,38.08,0
40699,3040,2024-06-10,Standard,58.62,0
40700,2551,2024-12-31,Premium,129.79,0
40701,3420,2023-02-03,Standard,41.74,0
40702,3357,2023-08-01,Standard,42.49,0
40703,2640,2023-09-13,Standard,51.67,0
40704,3698,2024-11-18,Standard,54.11,0
40705,2493,2024-02-01,Standard,54.58,0
40706,4986,2023-01-07,Premium,98.16,0
40707,250,2023-10-18,Premium,128.72,1
40708,2260,2024-12-28,Express,137.73,0
40709,2027,2024-01-06,Standard,36.57,0
40710,3866,2023-07-02,Premium,160.62,0
40711,961,2023-08-27,Standard,66.85,0
40712,2213,2023-08-22,Express,87.84,0
40713,3492,2024-08-19,Standard,62.32,0
40714,3032,2023-12-27,Standard,66.66,0
40715,2743,2023-03-25,Standard,50.95,0
40716,2214,2024-02-07,Express,114.33,0
40717,3773,2023-05-29,Standard,46.98,0
40718,3251,2023-09-08,Standard,52.56,0
40719,4401,2023-09-06,Premium,86.13,0
40720,3678,2024-03-20,Express,169.23,0
40721,715,2023-01-18,Standard,48.44,0
40722,3122,2023-08-19,Premium,78.61,0
40723,224,2024-09-04,Premium,124.9,0
40724,1981,2023-01-31,Standard,30.87,0
40725,2100,2023-10-04,Standard,48.16,0
40726,4302,2023-10-31,Standard,64.23,0
40727,915,2023-12-02,Express,141.75,0
40728,3238,2023-02-10,Standard,45.08,0
40729,967,2024-09-07,Standard,72.05,0
40730,4765,2023-12-29,Standard,54.22,0
40731,2669,2023-01-07,Premium,100.26,0
40732,3550,2024-07-05,Standard,50.45,0
40733,3252,2024-07-23,Standard,65.65,0
40734,1530,2024-12-22,Premium,103.98,1
40735,4536,2024-04-05,Standard,52.01,0
40736,3156,2024-05-27,Premium,88.84,0
40737,2578,2024-03-24,Express,111.54,0
40738,2663,2024-04-17,Standard,41.82,0
40739,4481,2024-07-19,Standard,60.3,0
40740,311,2023-01-09,Premium,87.86,0
40741,1991,2023-07-07,Express,144.1,0
40742,4238,2023-10-04,Premium,100.13,0
40743,190,2024-08-17,Standard,30.2,0
40744,3212,2024-08-29,Standard,40.16,0
40745,2052,2023-06-10,Standard,26.49,0
40746,1028,2023-06-05,Standard,53.93,0
40747,3081,2024-03-09,Standard,45.14,0
40748,4179,2023-04-28,Premium,92.36,0
40749,2381,2023-01-21,Standard,81.69,0
40750,745,2024-03-14,Express,126.75,0
40751,1537,2023-10-21,Standard,41.57,0
40752,4912,2023-05-11,Standard,41.97,0
40753,575,2024-12-25,Express,152.46,0
40754,809,2024-01-30,Standard,65.21,0
40755,4954,2024-09-13,Standard,50.32,0
40756,4435,2024-07-18,Express,93.18,0
40757,3543,2024-12-31,Standard,52.46,0
40758,766,2023-12-07,Standard,62.11,0
40759,1216,2024-05-17,Standard,55.99,0
40760,914,2023-01-08,Premium,82.12,0
40761,3170,2023-06-09,Express,109.05,0
40762,2034,2023-04-11,Premium,83.58,0
40763,243,2023-01-03,Premium,86.3,0
40764,1476,2024-01-29,Standard,51.17,0
40765,4332,2024-05-16,Express,135.71,0
40766,3989,2024-10-24,Express,142.33,0
40767,3235,2024-07-08,Standard,28.56,0
40768,450,2023-07-14,Standard,43.87,0
40769,4437,2023-02-07,Standard,102.89,0
40770,2691,2023-06-26,Standard,78.33,0
40771,2508,2023-02-25,Standard,77.27,0
40772,4693,2023-09-24,Standard,51.93,0
40773,46,2023-05-19,Standard,58.55,0
40774,2796,2023-07-06,Standard,52.54,0
40775,3967,2024-03-07,Standard,32.44,0
40776,335,2024-02-07,Premium,117.27,0
40777,1820,2023-08-12,Standard,55.67,0
40778,4893,2023-01-31,Premium,108.26,0
40779,1063,2023-04-19,Express,97.48,1
40780,2676,2024-07-16,Standard,41.39,0
40781,3745,2024-04-10,Premium,97.69,0
40782,1999,2023-02-19,Express,138.04,0
40783,2080,2023-08-13,Standard,39.26,1
40784,332,2023-05-11,Standard,46.55,0
40785,957,2024-12-10,Standard,36.65,0
40786,4428,2023-01-10,Standard,60.91,0
40787,4106,2023-12-29,Standard,38.86,0
40788,1532,2024-08-17,Express,168.51,0
40789,1951,2023-09-14,Premium,96.43,0
40790,2247,2024-09-02,Premium,58.59,0
40791,1756,2024-08-11,Standard,82.27,0
40792,3280,2024-11-22,Premium,86.32,0
40793,65,2024-02-21,Standard,47.46,0
40794,4426,2024-04-12,Standard,59.27,0
40795,1513,2024-08-07,Express,156.05,0
40796,4391,2024-12-14,Standard,73.1,0
40797,2317,2023-12-20,Premium,113.05,1
40798,3895,2023-12-05,Express,99.03,0
40799,4147,2024-05-15,Standard,61.05,0
40800,1516,2023-05-23,Premium,117.83,0
40801,3218,2024-04-29,Premium,128.58,0
40802,3057,2024-06-19,Premium,86.39,0
40803,2429,2023-12-07,Standard,47.01,0
40804,2393,2023-12-17,Premium,92.26,1
40805,1536,2023-11-15,Express,129.48,0
40806,1562,2024-06-17,Standard,54.13,0
40807,2761,2024-02-15,Standard,66.84,0
40808,158,2024-01-10,Express,126.71,0
40809,4690,2023-05-27,Express,131.63,1
40810,3264,2023-01-13,Express,123.76,0
40811,2261,2024-12-31,Standard,45.08,0
40812,323,2023-01-24,Express,192.67,0
40813,3167,2024-02-13,Express,162.61,0
40814,87,2024-01-02,Standard,70.35,1
40815,3408,2024-12-27,Standard,52.3,0
40816,380,2023-09-04,Standard,69.14,0
40817,3293,2023-05-30,Premium,92.29,0
40818,2068,2024-06-17,Premium,83.98,0
40819,3328,2023-09-16,Express,152.25,0
40820,707,2024-12-15,Standard,55.11,0
40821,607,2024-03-12,Standard,39.5,0
40822,1246,2023-08-05,Standard,48.26,0
40823,2098,2024-05-07,Premium,80.94,0
40824,1275,2023-03-23,Express,143.3,0
40825,433,2023-11-02,Standard,50.65,0
40826,1631,2024-11-09,Premium,113.09,0
40827,3535,2023-11-26,Standard,83.24,0
40828,2931,2023-04-08,Standard,65.96,0
40829,4828,2023-12-22,Standard,47.24,0
40830,2220,2024-04-16,Standard,51.27,0
40831,1677,2024-10-21,Premium,64.89,0
40832,3479,2023-08-13,Express,141.61,0
40833,2100,2024-10-24,Standard,62.75,0
40834,3114,2024-10-26,Standard,58.76,0
40835,4754,2023-01-08,Express,219.08,0
40836,2524,2024-11-24,Premium,117.2,0
40837,2522,2024-04-24,Standard,37.6,0
40838,3891,2023-02-26,Premium,123.91,0
40839,3797,2024-11-03,Standard,59.59,0
40840,2602,2024-07-31,Standard,46.09,0
40841,337,2023-07-03,Standard,48.6,0
40842,4909,2023-07-14,Premium,137.05,0
40843,1924,2024-05-28,Standard,56.08,0
40844,1589,2023-03-15,Express,207.23,1
40845,4912,2023-07-16,Express,129.24,0
40846,4389,2024-02-21,Standard,44.98,0
40847,1662,2023-10-30,Standard,55.7,0
40848,1550,2023-11-10,Standard,66.93,0
40849,3614,2024-08-02,Express,132.91,0
40850,1686,2023-04-30,Express,105.88,0
40851,1269,2023-01-19,Standard,55.78,0
40852,4904,2024-12-14,Standard,32.19,0
40853,2851,2024-10-04,Standard,39.81,0
40854,3835,2024-10-09,Express,197.98,0
40855,3575,2024-04-10,Standard,36.99,0
40856,3794,2024-05-23,Standard,47.08,0
40857,4541,2023-04-13,Standard,54.22,0
40858,2529,2024-04-02,Standard,57.32,0
40859,3781,2024-04-12,Express,128.37,0
40860,3992,2024-05-14,Express,130.91,0
40861,4755,2024-12-29,Standard,88.62,0
40862,3575,2023-05-22,Express,210.39,0
40863,4492,2023-06-10,Standard,48.2,0
40864,499,2024-12-13,Standard,50.97,0
40865,653,2023-04-30,Premium,129.89,0
40866,803,2024-04-30,Standard,41.94,0
40867,733,2023-01-21,Standard,25.02,0
40868,454,2023-11-06,Standard,76.84,0
40869,636,2024-11-01,Premium,85.59,0
40870,4984,2024-05-15,Express,197.71,0
40871,1374,2023-03-09,Standard,40.38,0
40872,2437,2024-11-02,Premium,95.84,0
40873,4126,2023-10-30,Premium,82.26,1
40874,610,2024-04-05,Express,116.38,0
40875,1593,2023-07-21,Standard,42.09,1
40876,804,2024-08-17,Standard,38.36,0
40877,328,2023-03-04,Standard,43.61,0
40878,4813,2024-02-21,Premium,79.72,0
40879,4319,2023-05-14,Standard,71.73,0
40880,4420,2023-08-23,Standard,41.77,1
40881,4373,2023-07-01,Express,117.05,0
40882,784,2024-03-11,Standard,53.36,0
40883,3934,2023-02-09,Standard,36.49,0
40884,3656,2024-03-08,Standard,29.68,0
40885,4653,2024-01-07,Premium,86.27,0
40886,1100,2023-05-03,Express,152.9,0
40887,2106,2024-05-19,Standard,57.81,0
40888,1498,2024-10-20,Standard,69.4,0
40889,1296,2024-05-24,Express,185.13,0
40890,3275,2024-07-01,Premium,94.54,0
40891,824,2024-10-02,Standard,50.7,0
40892,2365,2023-10-26,Premium,103.77,0
40893,3252,2023-03-18,Standard,58.07,0
40894,678,2024-10-26,Standard,64.67,0
40895,1291,2023-11-28,Standard,50.64,0
40896,4845,2023-08-07,Express,124.42,0
40897,3985,2023-03-31,Standard,35.7,0
40898,3394,2023-11-24,Standard,49.77,0
40899,4308,2024-10-25,Premium,113.69,0
40900,72,2023-10-03,Express,228.08,0
40901,33,2024-04-12,Standard,45.13,0
40902,780,2023-03-29,Standard,50.68,0
40903,2509,2023-08-22,Premium,78.21,0
40904,2868,2024-03-16,Standard,50.15,0
40905,587,2023-10-07,Standard,54.45,0
40906,378,2023-09-07,Premium,123.19,0
40907,4163,2023-07-20,Standard,70.26,0
40908,2363,2023-04-06,Express,159.25,0
40909,4963,2024-09-09,Standard,49.13,0
40910,1161,2023-07-07,Standard,53.79,0
40911,3254,2023-09-16,Standard,64.09,0
40912,4031,2024-09-05,Standard,61.22,0
40913,4391,2024-12-17,Standard,30.07,0
40914,1538,2024-04-30,Standard,29.99,0
40915,972,2023-01-09,Standard,43.26,0
40916,1141,2023-01-01,Standard,39.07,0
40917,3349,2024-06-08,Premium,106.84,0
40918,2630,2023-01-21,Express,123.12,0
40919,3010,2023-11-27,Standard,48.08,0
40920,100,2023-11-29,Standard,60.5,0
40921,2002,2024-11-04,Premium,75.62,0
40922,1561,2024-12-05,Premium,93.03,0
40923,4351,2023-11-05,Express,153.86,0
40924,3895,2023-03-10,Standard,63.03,0
40925,2190,2024-09-07,Standard,47.01,0
40926,3168,2024-06-14,Premium,93.34,0
40927,243,2024-04-13,Standard,61.31,0
40928,3204,2023-07-06,Standard,30.34,1
40929,512,2024-10-05,Standard,77.76,0
40930,3578,2024-03-23,Standard,49.14,0
40931,2886,2023-09-01,Standard,60.87,0
40932,1513,2024-07-28,Premium,89.03,0
40933,1890,2023-03-07,Express,117.55,0
40934,469,2024-07-24,Express,241.81,0
40935,1619,2023-11-20,Standard,50.71,0
40936,4843,2023-07-26,Express,169.74,0
40937,2474,2024-02-23,Standard,53.69,0
40938,2418,2023-02-23,Standard,71.92,0
40939,3164,2024-04-29,Standard,82.03,1
40940,2467,2023-07-13,Standard,74.51,0
40941,1814,2024-04-06,Standard,58.23,0
40942,710,2023-12-08,Standard,52.78,0
40943,3167,2024-12-03,Standard,55.35,0
40944,3758,2023-01-24,Standard,59.61,0
40945,4639,2023-01-20,Standard,48.39,0
40946,19,2023-10-13,Express,148.28,0
40947,348,2023-12-05,Standard,49.61,0
40948,4525,2024-01-07,Premium,79.29,0
40949,3171,2023-04-08,Express,248.11,0
40950,4800,2023-10-17,Standard,53.25,0
40951,2198,2024-09-26,Premium,85.92,0
40952,2118,2024-11-17,Premium,112.22,0
40953,1746,2024-06-02,Standard,33.26,1
40954,729,2024-08-13,Standard,62.27,1
40955,1932,2023-02-27,Standard,64.59,0
40956,76,2024-07-18,Standard,31.82,0
40957,2572,2023-08-05,Standard,95.86,0
40958,4268,2023-08-04,Standard,60.78,0
40959,1616,2024-08-22,Standard,55.85,0
40960,496,2023-12-17,Standard,45.86,0
40961,4879,2023-12-25,Premium,64.59,0
40962,670,2024-10-11,Standard,52.97,0
40963,2665,2023-09-17,Standard,43.35,0
40964,4056,2023-03-03,Standard,47.7,0
40965,1272,2024-07-19,Standard,62.45,0
40966,4237,2023-08-06,Standard,46.95,0
40967,2803,2024-05-17,Express,121.39,1
40968,1672,2024-08-03,Standard,63.57,0
40969,4359,2024-08-28,Express,121.48,0
40970,3133,2024-08-01,Standard,39.36,0
40971,3101,2024-03-23,Standard,57.41,0
40972,2549,2023-07-19,Express,118.77,0
40973,1389,2024-02-08,Standard,38.62,0
40974,1534,2023-10-15,Premium,84.15,0
40975,457,2023-02-07,Standard,60.49,0
40976,1231,2024-01-17,Express,199.25,0
40977,1407,2023-04-13,Express,118.95,0
40978,309,2023-08-04,Premium,99.73,0
40979,570,2023-11-09,Express,91.58,0
40980,1362,2023-06-02,Standard,55.21,0
40981,3396,2023-08-30,Standard,49.71,1
40982,930,2023-11-06,Express,151.28,1
40983,2628,2023-06-17,Standard,40.74,0
40984,2564,2023-11-27,Premium,95.93,0
40985,4197,2023-08-06,Standard,26.73,0
40986,3067,2023-05-05,Premium,86.62,0
40987,4610,2024-10-25,Standard,34.22,0
40988,3160,2023-09-25,Standard,61.48,0
40989,126,2023-08-19,Premium,110.06,0
40990,1949,2024-04-24,Standard,69.39,0
40991,3499,2023-12-27,Premium,76.88,0
40992,2423,2023-04-23,Premium,95.59,0
40993,2133,2024-01-26,Premium,80.49,0
40994,3370,2024-08-14,Standard,54.94,0
40995,1447,2024-01-05,Express,117.08,0
40996,4570,2023-11-12,Standard,47.73,0
40997,2103,2024-07-31,Standard,52.15,0
40998,3172,2024-05-15,Standard,46.9,0
40999,4914,2023-08-13,Express,209.2,0
41000,3937,2023-07-01,Premium,120.67,1
41001,2678,2023-02-25,Premium,79.18,0
41002,4325,2024-05-08,Premium,110.48,0
41003,2823,2024-10-16,Premium,102.54,0
41004,2250,2024-01-15,Premium,113.52,0
41005,4393,2023-05-27,Standard,40.21,0
41006,135,2023-02-28,Standard,56.66,0
41007,2077,2023-12-14,Express,176.56,0
41008,1738,2023-10-10,Premium,89.24,0
41009,3578,2024-04-16,Standard,50.13,0
41010,64,2024-03-14,Express,168.51,0
41011,3318,2024-11-25,Premium,120.71,0
41012,1759,2023-08-02,Premium,133.37,0
41013,513,2023-08-17,Standard,55.61,0
41014,4906,2024-03-17,Standard,53.56,0
41015,1066,2023-02-20,Standard,43.68,1
41016,1775,2024-02-26,Premium,94.21,0
41017,1039,2024-12-03,Standard,56.11,1
41018,3324,2023-12-21,Standard,35.0,0
41019,3928,2023-11-14,Standard,66.74,1
41020,4332,2024-03-20,Express,106.37,0
41021,1565,2023-02-20,Standard,40.79,0
41022,2644,2023-09-13,Premium,128.94,0
41023,3332,2023-08-25,Standard,68.07,0
41024,3166,2024-04-12,Express,98.15,0
41025,3587,2023-07-28,Standard,33.48,0
41026,3863,2023-03-28,Standard,56.92,1
41027,513,2024-08-18,Standard,66.06,0
41028,850,2024-07-01,Standard,46.76,0
41029,3686,2024-03-27,Premium,63.76,1
41030,2433,2024-08-09,Standard,45.38,0
41031,2175,2023-03-02,Standard,40.01,0
41032,2321,2023-01-01,Standard,59.97,0
41033,1897,2024-10-04,Standard,40.74,0
41034,2971,2024-11-18,Express,128.43,0
41035,1620,2023-03-24,Premium,91.84,0
41036,3201,2024-08-05,Express,120.08,0
41037,1016,2024-05-10,Standard,61.58,1
41038,3807,2024-05-24,Standard,38.97,0
41039,3922,2024-11-17,Premium,92.16,0
41040,2911,2023-12-23,Standard,65.27,0
41041,1884,2023-09-30,Standard,32.64,0
41042,75,2024-05-26,Standard,44.05,0
41043,630,2023-08-24,Standard,35.63,0
41044,419,2023-09-23,Premium,69.06,0
41045,54,2023-10-19,Standard,62.35,0
41046,3622,2023-07-18,Premium,82.14,0
41047,4796,2023-07-20,Express,191.11,0
41048,56,2024-03-21,Standard,52.17,0
41049,581,2024-10-23,Premium,108.98,0
41050,4333,2023-06-14,Express,220.75,0
41051,3456,2023-05-01,Express,155.35,0
41052,2061,2023-10-13,Express,158.96,0
41053,4965,2023-04-21,Standard,69.78,0
41054,2886,2024-01-04,Standard,74.33,0
41055,3362,2024-06-17,Standard,26.94,0
41056,3279,2023-06-19,Premium,97.92,0
41057,1121,2023-05-24,Express,109.98,0
41058,2485,2024-03-15,Premium,109.35,0
41059,1083,2023-03-08,Premium,62.47,0
41060,2573,2024-03-05,Standard,51.27,0
41061,153,2023-09-30,Express,146.04,0
41062,1952,2023-03-16,Express,144.71,1
41063,1898,2024-04-20,Standard,26.67,1
41064,1478,2023-08-13,Express,149.03,1
41065,416,2024-09-11,Express,136.79,1
41066,3869,2023-08-03,Standard,47.22,0
41067,2139,2023-09-30,Premium,67.42,0
41068,4084,2024-07-29,Standard,36.94,0
41069,4207,2024-08-11,Express,89.52,0
41070,1074,2023-04-16,Express,111.34,0
41071,2142,2024-02-21,Express,97.01,0
41072,3614,2024-07-28,Standard,63.36,0
41073,2525,2023-04-18,Express,125.48,0
41074,4303,2024-08-23,Standard,57.79,0
41075,2878,2023-07-22,Standard,42.73,0
41076,3166,2024-01-24,Standard,51.31,0
41077,3947,2024-05-03,Standard,43.3,0
41078,634,2024-06-06,Premium,147.88,0
41079,2938,2024-12-08,Standard,28.21,0
41080,449,2024-02-17,Express,165.32,0
41081,1312,2023-05-06,Standard,42.55,0
41082,1068,2023-02-26,Standard,50.28,0
41083,2857,2023-01-27,Express,189.79,0
41084,4248,2023-07-17,Standard,41.66,0
41085,686,2024-09-03,Standard,41.91,0
41086,3859,2024-12-31,Standard,50.99,0
41087,729,2023-07-22,Standard,38.52,0
41088,955,2024-07-03,Standard,43.94,0
41089,4610,2024-06-04,Express,96.21,0
41090,51,2024-04-10,Standard,54.38,0
41091,991,2024-07-30,Standard,51.75,0
41092,1082,2023-10-20,Premium,98.37,0
41093,1428,2023-02-23,Premium,136.22,0
41094,1851,2024-02-15,Standard,55.1,0
41095,536,2024-11-26,Standard,48.72,0
41096,2387,2023-04-21,Premium,72.96,0
41097,2037,2023-07-27,Premium,96.65,1
41098,3142,2023-05-03,Standard,44.77,0
41099,4366,2024-07-03,Standard,50.11,0
41100,1505,2023-11-05,Premium,120.52,0
41101,2751,2024-04-17,Standard,39.77,0
41102,1893,2024-03-18,Standard,65.0,0
41103,206,2024-07-28,Standard,46.51,0
41104,4123,2024-03-07,Standard,47.55,0
41105,3190,2023-01-01,Premium,105.46,0
41106,14,2023-05-18,Standard,62.12,0
41107,1258,2023-01-06,Standard,43.36,0
41108,1554,2024-05-03,Standard,36.29,0
41109,4070,2023-06-01,Standard,53.27,0
41110,3825,2023-06-10,Standard,65.74,0
41111,2021,2024-06-10,Express,134.62,0
41112,797,2023-02-07,Standard,80.84,0
41113,1973,2024-04-28,Express,155.06,0
41114,4061,2024-01-27,Standard,66.03,0
41115,2311,2024-01-05,Express,128.29,0
41116,600,2024-06-05,Standard,47.96,1
41117,196,2024-10-19,Standard,42.4,0
41118,1681,2023-01-26,Standard,59.48,0
41119,755,2024-11-11,Premium,110.04,0
41120,3739,2023-07-19,Express,146.27,0
41121,1413,2024-04-10,Standard,73.01,0
41122,4413,2023-08-27,Premium,153.14,0
41123,3111,2024-10-06,Standard,53.13,0
41124,2010,2024-05-30,Standard,74.67,0
41125,3073,2023-01-08,Premium,85.26,0
41126,1498,2023-01-02,Premium,79.1,1
41127,720,2023-05-15,Standard,58.13,0
41128,4830,2024-05-12,Express,123.17,0
41129,2835,2024-10-25,Standard,82.73,1
41130,40,2023-04-28,Standard,64.88,0
41131,1562,2023-04-10,Standard,42.54,0
41132,806,2023-09-14,Standard,64.94,0
41133,1298,2023-08-28,Express,206.72,0
41134,291,2024-07-29,Express,115.93,0
41135,1235,2024-04-26,Express,93.26,0
41136,3427,2024-07-23,Express,256.5,0
41137,4120,2023-11-13,Standard,55.12,0
41138,1765,2023-03-11,Standard,46.62,0
41139,2631,2024-03-24,Standard,57.35,0
41140,215,2024-08-24,Premium,87.43,0
41141,473,2023-10-14,Express,186.73,0
41142,2784,2024-12-02,Premium,86.8,0
41143,4232,2023-06-17,Premium,101.31,0
41144,456,2024-09-07,Express,133.71,0
41145,2128,2024-07-31,Express,136.7,0
41146,4859,2024-09-12,Standard,62.71,0
41147,3709,2023-02-21,Express,131.69,0
41148,994,2023-11-14,Express,66.89,0
41149,1444,2023-09-10,Standard,72.32,1
41150,4760,2024-09-28,Express,186.48,0
41151,1110,2023-02-22,Premium,84.39,0
41152,2249,2023-07-27,Premium,107.85,0
41153,1814,2023-08-07,Express,136.32,0
41154,2491,2023-02-26,Standard,41.46,0
41155,1200,2024-04-15,Premium,101.69,0
41156,3359,2024-08-20,Premium,110.45,0
41157,1188,2024-04-08,Premium,110.19,0
41158,3025,2023-01-04,Standard,68.22,0
41159,1823,2024-11-16,Standard,42.85,0
41160,1269,2024-09-13,Express,168.19,0
41161,3483,2024-12-19,Standard,34.71,0
41162,4836,2024-02-05,Premium,107.76,0
41163,4377,2023-10-14,Standard,65.5,0
41164,454,2023-10-22,Standard,73.74,0
41165,2317,2024-04-23,Express,188.02,0
41166,3483,2024-10-23,Standard,57.68,0
41167,2832,2023-12-08,Standard,40.18,0
41168,3647,2023-03-05,Premium,143.04,0
41169,4883,2024-08-01,Standard,59.75,0
41170,1734,2023-06-30,Premium,80.28,1
41171,3869,2023-08-31,Standard,29.65,0
41172,493,2024-08-24,Standard,39.12,0
41173,4379,2024-11-18,Premium,82.85,0
41174,3903,2024-09-16,Standard,34.51,0
41175,2622,2024-08-05,Standard,34.23,0
41176,4123,2023-07-26,Premium,84.15,0
41177,3348,2024-10-03,Express,146.93,0
41178,2786,2023-07-03,Standard,41.25,0
41179,4753,2023-05-18,Standard,70.54,0
41180,678,2024-09-19,Express,101.82,0
41181,4966,2023-02-15,Premium,102.84,0
41182,783,2023-03-07,Standard,45.3,0
41183,2450,2023-01-10,Standard,33.77,0
41184,1171,2024-11-29,Standard,59.71,0
